6,0,6
10,1,0
13,6,5
14,4,2
15,6,2
19,5,3
20,8,9
22,6,4
29,7,4
31,7,2
34,8,0
36,5,3
41,5,4
44,2,0
46,3,4
48,6,3
50,3,4
53,2,6
54,5,3
55,2,4
58,9,1
64,9,0
66,1,5
78,2,3
80,3,6
81,2,6
83,2,0
85,8,3
86,3,6
87,8,3
89,0,9
90,9,4
95,6,4
96,2,4
98,7,4
99,5,3
100,5,3
102,3,6
105,9,5
106,9,1
107,4,3
110,9,3
115,8,5
117,7,4
119,1,0
120,2,3
121,2,4
122,3,6
125,2,3
127,1,2
131,8,3
132,1,5
135,0,4
139,8,0
140,8,2
142,3,4
143,8,3
148,2,5
149,7,3
151,3,5
152,8,0
153,5,0
158,0,3
159,5,2
160,8,0
161,3,6
162,6,5
164,7,4
166,3,2
167,8,1
169,0,8
172,5,0
174,3,6
177,0,9
178,3,7
182,0,9
185,4,2
186,2,3
188,5,3
190,3,5
193,8,4
194,5,2
196,9,3
200,6,4
201,2,5
202,8,3
203,7,4
205,6,5
206,9,3
207,0,2
212,7,2
215,6,5
216,6,5
217,7,0
218,0,8
220,3,8
225,6,2
226,1,9
232,1,3
235,6,5
240,3,5
241,2,5
242,1,4
245,1,8
246,9,3
250,5,3
252,5,6
253,9,1
254,2,3
255,8,5
260,6,2
264,1,2
269,4,2
272,1,9
275,8,2
277,4,5
278,7,2
279,6,5
282,6,3
283,6,4
286,6,3
289,0,2
290,5,2
291,2,3
296,7,4
297,7,1
304,3,2
310,6,5
311,2,0
312,5,7
315,5,3
320,3,2
321,1,6
322,6,3
325,8,2
328,8,2
332,8,9
333,7,3
334,4,2
335,0,3
337,3,5
343,7,6
344,5,2
346,6,3
354,1,6
356,7,5
357,8,2
359,8,7
360,4,2
362,5,3
365,0,2
369,3,4
373,1,3
378,5,3
383,2,6
386,8,6
389,2,3
390,4,7
391,4,0
394,6,5
396,8,3
398,2,7
402,0,2
403,3,5
405,2,3
406,7,4
409,7,9
411,1,2
418,9,8
422,5,8
425,4,2
429,9,0
430,4,2
431,9,2
432,2,8
437,4,6
438,8,2
439,0,2
440,9,2
442,7,0
447,2,4
448,0,2
451,2,3
456,0,8
459,7,6
463,4,5
464,4,9
465,3,5
473,6,2
479,0,2
480,7,3
484,7,6
486,2,6
490,2,7
492,6,4
496,6,4
498,0,2
501,6,4
503,6,3
506,9,7
508,4,5
511,4,5
512,2,3
513,7,8
514,8,6
523,2,3
524,3,6
528,1,6
529,5,3
530,6,2
531,0,4
532,0,5
535,0,3
537,1,9
542,3,2
543,2,3
546,8,0
547,2,3
549,0,5
551,7,3
552,2,9
561,6,2
565,3,0
569,2,7
572,7,4
574,2,3
575,7,3
580,8,6
581,2,5
585,2,4
586,0,2
587,9,3
591,3,4
593,1,9
598,1,4
605,3,6
607,7,6
611,1,0
612,5,2
614,3,7
615,2,0
617,3,5
621,2,7
623,9,1
624,3,4
625,9,0
627,3,9
632,0,5
633,0,2
634,8,7
635,7,4
637,7,0
640,7,5
642,3,5
644,1,9
647,2,5
648,8,7
649,7,6
650,8,4
651,4,3
652,6,2
653,8,9
656,8,0
657,8,9
659,7,3
662,3,8
666,9,1
667,0,2
668,3,5
670,1,0
677,7,4
678,7,2
682,6,2
684,2,4
686,1,0
687,8,0
688,4,6
691,2,7
692,5,2
693,3,5
694,6,3
695,1,8
696,1,8
699,5,1
704,3,5
705,7,3
708,8,0
709,1,9
711,3,4
715,0,2
716,3,5
717,3,6
718,5,4
722,0,2
726,6,4
727,7,0
729,2,4
732,6,4
735,3,5
736,5,6
738,8,9
742,6,8
743,0,9
745,6,2
746,1,9
747,6,3
748,1,2
753,2,5
757,0,2
759,6,2
760,9,2
762,6,7
764,4,7
767,0,3
768,5,6
769,5,7
773,8,2
774,3,6
778,7,4
779,3,5
780,9,6
784,6,3
785,6,4
796,2,7
797,3,5
798,5,3
802,1,7
805,8,0
806,3,0
808,6,3
811,8,5
813,6,4
815,5,3
818,9,1
821,7,0
824,2,4
830,9,2
831,4,2
832,8,1
834,5,3
835,6,3
837,0,8
841,9,8
843,8,3
845,3,5
848,7,5
853,6,7
858,2,3
879,3,5
880,8,9
881,8,2
884,1,8
886,7,3
887,5,3
889,0,6
891,2,0
892,5,3
896,7,4
898,7,0
