Index: 23, Salutary Label: 3, Ground Truth: 3, Influence Score: 26357.234375
Index: 81, Salutary Label: 1, Ground Truth: 1, Influence Score: 1958.8211669921875
Index: 90, Salutary Label: 0, Ground Truth: 2, Influence Score: 941095.875
Index: 109, Salutary Label: 9, Ground Truth: 9, Influence Score: 22287.6640625
Index: 111, Salutary Label: 1, Ground Truth: 1, Influence Score: 7567.61328125
Index: 132, Salutary Label: 2, Ground Truth: 2, Influence Score: 262078.734375
Index: 157, Salutary Label: 7, Ground Truth: 7, Influence Score: 70348.296875
Index: 176, Salutary Label: 6, Ground Truth: 6, Influence Score: 1320105.375
Index: 194, Salutary Label: 4, Ground Truth: 4, Influence Score: 1853827.75
Index: 209, Salutary Label: 9, Ground Truth: 9, Influence Score: 24219.74609375
Index: 222, Salutary Label: 2, Ground Truth: 3, Influence Score: 940352.875
Index: 232, Salutary Label: 2, Ground Truth: 2, Influence Score: 995094.0625
Index: 251, Salutary Label: 1, Ground Truth: 1, Influence Score: 7451.81787109375
Index: 298, Salutary Label: 8, Ground Truth: 8, Influence Score: 207.2665557861328
Index: 325, Salutary Label: 5, Ground Truth: 5, Influence Score: 331275.0
Index: 338, Salutary Label: 8, Ground Truth: 8, Influence Score: 10081.537109375
Index: 351, Salutary Label: 1, Ground Truth: 1, Influence Score: 553.9697265625
Index: 366, Salutary Label: 6, Ground Truth: 6, Influence Score: 33671.6015625
Index: 379, Salutary Label: 9, Ground Truth: 9, Influence Score: 832078.375
Index: 380, Salutary Label: 0, Ground Truth: 2, Influence Score: 1790951.625
Index: 397, Salutary Label: 7, Ground Truth: 4, Influence Score: 1103310.375
Index: 406, Salutary Label: 6, Ground Truth: 6, Influence Score: 977036.625
Index: 426, Salutary Label: 6, Ground Truth: 6, Influence Score: 731470.125
Index: 447, Salutary Label: 7, Ground Truth: 7, Influence Score: 418248.46875
Index: 466, Salutary Label: 6, Ground Truth: 3, Influence Score: 1830108.0
Index: 476, Salutary Label: 6, Ground Truth: 3, Influence Score: 1601756.25
Index: 487, Salutary Label: 7, Ground Truth: 4, Influence Score: 966091.875
Index: 500, Salutary Label: 0, Ground Truth: 0, Influence Score: 366182.875
Index: 517, Salutary Label: 7, Ground Truth: 7, Influence Score: 371.4493408203125
Index: 527, Salutary Label: 7, Ground Truth: 7, Influence Score: 79431.5703125
Index: 530, Salutary Label: 0, Ground Truth: 0, Influence Score: 122672.234375
Index: 548, Salutary Label: 8, Ground Truth: 8, Influence Score: 10168.857421875
Index: 557, Salutary Label: 7, Ground Truth: 7, Influence Score: 171880.21875
