Index: 10, Salutary Label: 0, Ground Truth: 0, Influence Score: 1406403.5
Index: 24, Salutary Label: 4, Ground Truth: 4, Influence Score: 352286.5
Index: 39, Salutary Label: 9, Ground Truth: 3, Influence Score: 1511766.5
Index: 47, Salutary Label: 7, Ground Truth: 7, Influence Score: 96313.703125
Index: 101, Salutary Label: 1, Ground Truth: 1, Influence Score: 337075.5
Index: 118, Salutary Label: 8, Ground Truth: 8, Influence Score: 1728270.125
Index: 127, Salutary Label: 7, Ground Truth: 4, Influence Score: 790458.0
Index: 130, Salutary Label: 0, Ground Truth: 0, Influence Score: 78479.546875
Index: 149, Salutary Label: 9, Ground Truth: 9, Influence Score: 10763.90625
Index: 156, Salutary Label: 6, Ground Truth: 4, Influence Score: 1369526.875
Index: 164, Salutary Label: 4, Ground Truth: 4, Influence Score: 293554.375
Index: 186, Salutary Label: 6, Ground Truth: 4, Influence Score: 359776.0
Index: 199, Salutary Label: 9, Ground Truth: 9, Influence Score: 944189.625
Index: 206, Salutary Label: 6, Ground Truth: 2, Influence Score: 1913628.75
Index: 221, Salutary Label: 1, Ground Truth: 1, Influence Score: 866993.4375
Index: 239, Salutary Label: 9, Ground Truth: 9, Influence Score: 1613548.0
Index: 246, Salutary Label: 6, Ground Truth: 6, Influence Score: 78420.90625
Index: 256, Salutary Label: 6, Ground Truth: 2, Influence Score: 1732173.0
Index: 262, Salutary Label: 2, Ground Truth: 0, Influence Score: 574344.75
Index: 298, Salutary Label: 8, Ground Truth: 8, Influence Score: 922612.0625
Index: 314, Salutary Label: 4, Ground Truth: 4, Influence Score: 269138.28125
Index: 331, Salutary Label: 1, Ground Truth: 1, Influence Score: 251738.5625
Index: 369, Salutary Label: 9, Ground Truth: 9, Influence Score: 10402.2607421875
Index: 385, Salutary Label: 5, Ground Truth: 6, Influence Score: 1334031.375
Index: 400, Salutary Label: 0, Ground Truth: 0, Influence Score: 17759.51953125
Index: 417, Salutary Label: 7, Ground Truth: 7, Influence Score: 1327633.75
Index: 439, Salutary Label: 9, Ground Truth: 9, Influence Score: 506578.875
Index: 440, Salutary Label: 0, Ground Truth: 0, Influence Score: 292084.4375
Index: 450, Salutary Label: 0, Ground Truth: 0, Influence Score: 6965.95654296875
Index: 477, Salutary Label: 7, Ground Truth: 4, Influence Score: 1951376.5
Index: 480, Salutary Label: 0, Ground Truth: 0, Influence Score: 2655.76611328125
Index: 497, Salutary Label: 7, Ground Truth: 2, Influence Score: 1865977.5
Index: 503, Salutary Label: 3, Ground Truth: 3, Influence Score: 1103519.625
Index: 516, Salutary Label: 6, Ground Truth: 5, Influence Score: 1257140.125
Index: 526, Salutary Label: 6, Ground Truth: 4, Influence Score: 1245132.0
Index: 532, Salutary Label: 2, Ground Truth: 2, Influence Score: 33796.0078125
Index: 547, Salutary Label: 7, Ground Truth: 7, Influence Score: 32895.48046875
Index: 552, Salutary Label: 2, Ground Truth: 0, Influence Score: 594795.375
Index: 560, Salutary Label: 0, Ground Truth: 8, Influence Score: 29070.25
Index: 570, Salutary Label: 0, Ground Truth: 0, Influence Score: 85639.140625
Index: 581, Salutary Label: 1, Ground Truth: 1, Influence Score: 1137.77587890625
Index: 591, Salutary Label: 1, Ground Truth: 1, Influence Score: 1529206.5
Index: 601, Salutary Label: 1, Ground Truth: 1, Influence Score: 889255.875
Index: 615, Salutary Label: 5, Ground Truth: 1, Influence Score: 355024.25
Index: 620, Salutary Label: 0, Ground Truth: 0, Influence Score: 208236.125
Index: 635, Salutary Label: 5, Ground Truth: 5, Influence Score: 1179802.0
Index: 648, Salutary Label: 8, Ground Truth: 8, Influence Score: 334445.90625
Index: 658, Salutary Label: 8, Ground Truth: 9, Influence Score: 1797705.75
Index: 681, Salutary Label: 1, Ground Truth: 1, Influence Score: 487.250732421875
Index: 691, Salutary Label: 1, Ground Truth: 1, Influence Score: 196674.15625
Index: 707, Salutary Label: 7, Ground Truth: 7, Influence Score: 155582.59375
Index: 717, Salutary Label: 7, Ground Truth: 7, Influence Score: 1703655.0
Index: 732, Salutary Label: 2, Ground Truth: 0, Influence Score: 497070.4375
Index: 750, Salutary Label: 0, Ground Truth: 0, Influence Score: 5190.36328125
Index: 776, Salutary Label: 6, Ground Truth: 6, Influence Score: 252510.671875
Index: 782, Salutary Label: 2, Ground Truth: 2, Influence Score: 96247.671875
Index: 801, Salutary Label: 1, Ground Truth: 1, Influence Score: 43.666839599609375
Index: 817, Salutary Label: 7, Ground Truth: 7, Influence Score: 1047132.0
Index: 830, Salutary Label: 0, Ground Truth: 0, Influence Score: 5579.025390625
Index: 845, Salutary Label: 5, Ground Truth: 7, Influence Score: 1620041.125
Index: 867, Salutary Label: 7, Ground Truth: 7, Influence Score: 4206.8076171875
Index: 895, Salutary Label: 5, Ground Truth: 5, Influence Score: 81854.8828125
Index: 916, Salutary Label: 6, Ground Truth: 6, Influence Score: 897239.5
Index: 961, Salutary Label: 1, Ground Truth: 1, Influence Score: 787.243408203125
Index: 986, Salutary Label: 6, Ground Truth: 4, Influence Score: 1244199.375
Index: 991, Salutary Label: 1, Ground Truth: 1, Influence Score: 251198.0
Index: 1009, Salutary Label: 9, Ground Truth: 5, Influence Score: 1783169.75
Index: 1016, Salutary Label: 6, Ground Truth: 6, Influence Score: 495151.65625
Index: 1023, Salutary Label: 3, Ground Truth: 3, Influence Score: 210007.28125
Index: 1040, Salutary Label: 0, Ground Truth: 0, Influence Score: 32518.1484375
Index: 1053, Salutary Label: 3, Ground Truth: 2, Influence Score: 1281026.75
Index: 1066, Salutary Label: 6, Ground Truth: 6, Influence Score: 931061.0
Index: 1081, Salutary Label: 1, Ground Truth: 1, Influence Score: 317942.90625
Index: 1098, Salutary Label: 8, Ground Truth: 0, Influence Score: 1073063.75
Index: 1108, Salutary Label: 8, Ground Truth: 8, Influence Score: 164187.71875
Index: 1114, Salutary Label: 4, Ground Truth: 4, Influence Score: 84799.453125
Index: 1128, Salutary Label: 8, Ground Truth: 8, Influence Score: 5008.3330078125
Index: 1136, Salutary Label: 6, Ground Truth: 6, Influence Score: 1133.852294921875
Index: 1151, Salutary Label: 1, Ground Truth: 1, Influence Score: 1788125.375
Index: 1169, Salutary Label: 9, Ground Truth: 9, Influence Score: 159185.375
Index: 1198, Salutary Label: 8, Ground Truth: 0, Influence Score: 887232.5
Index: 1201, Salutary Label: 1, Ground Truth: 1, Influence Score: 59944.21484375
Index: 1236, Salutary Label: 6, Ground Truth: 6, Influence Score: 863070.875
Index: 1247, Salutary Label: 7, Ground Truth: 7, Influence Score: 284962.78125
Index: 1257, Salutary Label: 7, Ground Truth: 7, Influence Score: 2691.329833984375
Index: 1261, Salutary Label: 1, Ground Truth: 1, Influence Score: 182016.84375
Index: 1288, Salutary Label: 8, Ground Truth: 8, Influence Score: 40399.3515625
Index: 1321, Salutary Label: 1, Ground Truth: 1, Influence Score: 412.2818298339844
Index: 1341, Salutary Label: 1, Ground Truth: 2, Influence Score: 1931128.5
Index: 1350, Salutary Label: 0, Ground Truth: 8, Influence Score: 165270.9375
Index: 1362, Salutary Label: 2, Ground Truth: 2, Influence Score: 495863.375
Index: 1374, Salutary Label: 4, Ground Truth: 4, Influence Score: 289324.71875
Index: 1381, Salutary Label: 1, Ground Truth: 1, Influence Score: 3014.59912109375
Index: 1396, Salutary Label: 6, Ground Truth: 6, Influence Score: 746291.3125
Index: 1401, Salutary Label: 1, Ground Truth: 1, Influence Score: 10600.966796875
Index: 1421, Salutary Label: 1, Ground Truth: 1, Influence Score: 1554326.25
Index: 1431, Salutary Label: 1, Ground Truth: 1, Influence Score: 1160.5848388671875
Index: 1469, Salutary Label: 9, Ground Truth: 9, Influence Score: 1514157.5
Index: 1476, Salutary Label: 6, Ground Truth: 6, Influence Score: 738826.75
Index: 1485, Salutary Label: 5, Ground Truth: 3, Influence Score: 1226868.5
Index: 1496, Salutary Label: 6, Ground Truth: 6, Influence Score: 4450.17431640625
Index: 1528, Salutary Label: 8, Ground Truth: 3, Influence Score: 1661370.5
Index: 1545, Salutary Label: 5, Ground Truth: 5, Influence Score: 383836.1875
Index: 1558, Salutary Label: 8, Ground Truth: 8, Influence Score: 2058.6533203125
Index: 1565, Salutary Label: 5, Ground Truth: 2, Influence Score: 113928.375
Index: 1579, Salutary Label: 9, Ground Truth: 9, Influence Score: 136991.078125
Index: 1583, Salutary Label: 3, Ground Truth: 3, Influence Score: 1636680.25
Index: 1590, Salutary Label: 0, Ground Truth: 0, Influence Score: 20947.2578125
Index: 1609, Salutary Label: 9, Ground Truth: 9, Influence Score: 493911.0625
Index: 1618, Salutary Label: 8, Ground Truth: 8, Influence Score: 80830.7109375
Index: 1628, Salutary Label: 8, Ground Truth: 8, Influence Score: 553638.1875
Index: 1636, Salutary Label: 6, Ground Truth: 3, Influence Score: 877654.4375
Index: 1651, Salutary Label: 1, Ground Truth: 1, Influence Score: 32914.34375
Index: 1670, Salutary Label: 0, Ground Truth: 0, Influence Score: 153572.0
Index: 1716, Salutary Label: 6, Ground Truth: 6, Influence Score: 376686.46875
Index: 1746, Salutary Label: 6, Ground Truth: 6, Influence Score: 1716005.625
Index: 1759, Salutary Label: 9, Ground Truth: 9, Influence Score: 1250170.0
Index: 1768, Salutary Label: 8, Ground Truth: 8, Influence Score: 1311113.25
Index: 1787, Salutary Label: 7, Ground Truth: 7, Influence Score: 485818.875
Index: 1796, Salutary Label: 6, Ground Truth: 6, Influence Score: 51408.12109375
Index: 1804, Salutary Label: 4, Ground Truth: 3, Influence Score: 517862.625
Index: 1811, Salutary Label: 1, Ground Truth: 1, Influence Score: 3621.76171875
Index: 1824, Salutary Label: 4, Ground Truth: 4, Influence Score: 957171.375
Index: 1831, Salutary Label: 1, Ground Truth: 1, Influence Score: 486.73663330078125
Index: 1845, Salutary Label: 5, Ground Truth: 2, Influence Score: 1934240.375
Index: 1858, Salutary Label: 8, Ground Truth: 1, Influence Score: 238822.0
Index: 1909, Salutary Label: 9, Ground Truth: 0, Influence Score: 1282967.0
Index: 1943, Salutary Label: 3, Ground Truth: 3, Influence Score: 1994907.5
Index: 1957, Salutary Label: 7, Ground Truth: 4, Influence Score: 702717.0625
Index: 1998, Salutary Label: 8, Ground Truth: 8, Influence Score: 156457.046875
Index: 2009, Salutary Label: 9, Ground Truth: 9, Influence Score: 173801.703125
Index: 2021, Salutary Label: 1, Ground Truth: 1, Influence Score: 225.41998291015625
Index: 2031, Salutary Label: 1, Ground Truth: 1, Influence Score: 695.535888671875
Index: 2045, Salutary Label: 5, Ground Truth: 3, Influence Score: 689551.375
Index: 2054, Salutary Label: 4, Ground Truth: 4, Influence Score: 88035.2421875
Index: 2064, Salutary Label: 4, Ground Truth: 4, Influence Score: 101919.6015625
Index: 2077, Salutary Label: 7, Ground Truth: 4, Influence Score: 906681.5
Index: 2089, Salutary Label: 9, Ground Truth: 7, Influence Score: 1250523.25
Index: 2090, Salutary Label: 0, Ground Truth: 0, Influence Score: 3946.81689453125
Index: 2109, Salutary Label: 9, Ground Truth: 9, Influence Score: 53434.53125
Index: 2120, Salutary Label: 0, Ground Truth: 0, Influence Score: 2626.67431640625
Index: 2138, Salutary Label: 8, Ground Truth: 8, Influence Score: 37189.8984375
Index: 2148, Salutary Label: 8, Ground Truth: 8, Influence Score: 1794505.0
Index: 2157, Salutary Label: 7, Ground Truth: 6, Influence Score: 892467.5625
Index: 2161, Salutary Label: 1, Ground Truth: 1, Influence Score: 129751.46875
Index: 2181, Salutary Label: 1, Ground Truth: 1, Influence Score: 16013.728515625
Index: 2209, Salutary Label: 9, Ground Truth: 9, Influence Score: 60363.55859375
Index: 2215, Salutary Label: 5, Ground Truth: 5, Influence Score: 1890258.25
Index: 2226, Salutary Label: 6, Ground Truth: 6, Influence Score: 252710.71875
Index: 2246, Salutary Label: 6, Ground Truth: 4, Influence Score: 1438979.5
Index: 2268, Salutary Label: 8, Ground Truth: 8, Influence Score: 57458.90625
Index: 2288, Salutary Label: 8, Ground Truth: 8, Influence Score: 518492.71875
Index: 2296, Salutary Label: 6, Ground Truth: 6, Influence Score: 322977.59375
Index: 2319, Salutary Label: 9, Ground Truth: 9, Influence Score: 81545.765625
Index: 2323, Salutary Label: 3, Ground Truth: 7, Influence Score: 1385581.875
Index: 2337, Salutary Label: 7, Ground Truth: 4, Influence Score: 1531051.5
Index: 2348, Salutary Label: 8, Ground Truth: 8, Influence Score: 1762672.25
Index: 2358, Salutary Label: 8, Ground Truth: 8, Influence Score: 1323729.375
Index: 2378, Salutary Label: 8, Ground Truth: 0, Influence Score: 679840.125
Index: 2396, Salutary Label: 6, Ground Truth: 6, Influence Score: 198477.71875
Index: 2408, Salutary Label: 8, Ground Truth: 4, Influence Score: 1997863.625
Index: 2417, Salutary Label: 7, Ground Truth: 7, Influence Score: 100246.3671875
Index: 2427, Salutary Label: 7, Ground Truth: 7, Influence Score: 584370.1875
Index: 2432, Salutary Label: 2, Ground Truth: 2, Influence Score: 22728.42578125
Index: 2458, Salutary Label: 8, Ground Truth: 2, Influence Score: 1644002.25
Index: 2460, Salutary Label: 0, Ground Truth: 0, Influence Score: 373948.5
Index: 2479, Salutary Label: 9, Ground Truth: 9, Influence Score: 434251.96875
Index: 2490, Salutary Label: 0, Ground Truth: 0, Influence Score: 35361.1796875
Index: 2507, Salutary Label: 7, Ground Truth: 7, Influence Score: 118542.3125
Index: 2511, Salutary Label: 1, Ground Truth: 1, Influence Score: 75840.953125
Index: 2529, Salutary Label: 9, Ground Truth: 9, Influence Score: 1348249.375
Index: 2537, Salutary Label: 7, Ground Truth: 7, Influence Score: 3742.706298828125
Index: 2541, Salutary Label: 1, Ground Truth: 1, Influence Score: 282.62432861328125
Index: 2555, Salutary Label: 5, Ground Truth: 2, Influence Score: 1690161.0
Index: 2561, Salutary Label: 1, Ground Truth: 1, Influence Score: 3437.4404296875
Index: 2577, Salutary Label: 7, Ground Truth: 4, Influence Score: 1440420.625
Index: 2587, Salutary Label: 7, Ground Truth: 5, Influence Score: 33595.4375
Index: 2599, Salutary Label: 9, Ground Truth: 9, Influence Score: 1021120.0
Index: 2609, Salutary Label: 9, Ground Truth: 9, Influence Score: 247889.796875
Index: 2627, Salutary Label: 7, Ground Truth: 5, Influence Score: 1292593.75
Index: 2667, Salutary Label: 7, Ground Truth: 4, Influence Score: 1543673.5
Index: 2680, Salutary Label: 0, Ground Truth: 4, Influence Score: 255884.875
Index: 2692, Salutary Label: 2, Ground Truth: 2, Influence Score: 3902.57470703125
Index: 2709, Salutary Label: 9, Ground Truth: 9, Influence Score: 78300.9921875
Index: 2717, Salutary Label: 7, Ground Truth: 2, Influence Score: 1346634.25
Index: 2727, Salutary Label: 7, Ground Truth: 4, Influence Score: 1567538.875
Index: 2749, Salutary Label: 9, Ground Truth: 9, Influence Score: 120484.375
Index: 2756, Salutary Label: 6, Ground Truth: 6, Influence Score: 70263.703125
Index: 2765, Salutary Label: 5, Ground Truth: 5, Influence Score: 775036.4375
Index: 2774, Salutary Label: 4, Ground Truth: 4, Influence Score: 87207.09375
Index: 2824, Salutary Label: 4, Ground Truth: 4, Influence Score: 74151.921875
Index: 2837, Salutary Label: 7, Ground Truth: 4, Influence Score: 606526.125
Index: 2853, Salutary Label: 3, Ground Truth: 3, Influence Score: 1386669.75
Index: 2879, Salutary Label: 9, Ground Truth: 9, Influence Score: 303304.625
Index: 2897, Salutary Label: 7, Ground Truth: 7, Influence Score: 17253.27734375
Index: 2916, Salutary Label: 6, Ground Truth: 8, Influence Score: 1396758.625
Index: 2924, Salutary Label: 4, Ground Truth: 2, Influence Score: 207569.25
Index: 2938, Salutary Label: 8, Ground Truth: 4, Influence Score: 1478947.25
Index: 2951, Salutary Label: 1, Ground Truth: 1, Influence Score: 19937.04296875
Index: 2977, Salutary Label: 7, Ground Truth: 7, Influence Score: 1183042.125
Index: 2997, Salutary Label: 7, Ground Truth: 2, Influence Score: 348803.59375
Index: 3009, Salutary Label: 9, Ground Truth: 9, Influence Score: 982257.3125
Index: 3017, Salutary Label: 7, Ground Truth: 3, Influence Score: 972038.1875
Index: 3027, Salutary Label: 7, Ground Truth: 7, Influence Score: 836304.5625
Index: 3051, Salutary Label: 1, Ground Truth: 1, Influence Score: 753856.1875
Index: 3079, Salutary Label: 9, Ground Truth: 9, Influence Score: 410775.9375
Index: 3097, Salutary Label: 7, Ground Truth: 7, Influence Score: 864483.9375
Index: 3100, Salutary Label: 0, Ground Truth: 0, Influence Score: 524.4254760742188
Index: 3111, Salutary Label: 1, Ground Truth: 9, Influence Score: 16679.96875
Index: 3139, Salutary Label: 9, Ground Truth: 9, Influence Score: 32293.9453125
Index: 3148, Salutary Label: 8, Ground Truth: 8, Influence Score: 1258948.5
Index: 3151, Salutary Label: 1, Ground Truth: 1, Influence Score: 10674.1806640625
Index: 3163, Salutary Label: 3, Ground Truth: 2, Influence Score: 520016.0
Index: 3170, Salutary Label: 0, Ground Truth: 0, Influence Score: 157511.4375
Index: 3181, Salutary Label: 1, Ground Truth: 9, Influence Score: 1515971.625
Index: 3191, Salutary Label: 1, Ground Truth: 1, Influence Score: 6081.7646484375
Index: 3202, Salutary Label: 2, Ground Truth: 2, Influence Score: 614961.5625
Index: 3214, Salutary Label: 4, Ground Truth: 6, Influence Score: 1978784.5
Index: 3221, Salutary Label: 1, Ground Truth: 1, Influence Score: 355982.125
Index: 3265, Salutary Label: 5, Ground Truth: 2, Influence Score: 116281.625
Index: 3277, Salutary Label: 7, Ground Truth: 4, Influence Score: 411778.0
Index: 3286, Salutary Label: 6, Ground Truth: 6, Influence Score: 20538.189453125
Index: 3290, Salutary Label: 0, Ground Truth: 0, Influence Score: 212176.96875
Index: 3337, Salutary Label: 7, Ground Truth: 7, Influence Score: 324932.09375
Index: 3348, Salutary Label: 8, Ground Truth: 1, Influence Score: 895788.125
Index: 3359, Salutary Label: 9, Ground Truth: 9, Influence Score: 1571104.5
Index: 3385, Salutary Label: 5, Ground Truth: 2, Influence Score: 232846.75
Index: 3397, Salutary Label: 7, Ground Truth: 7, Influence Score: 1781.6326904296875
Index: 3400, Salutary Label: 0, Ground Truth: 0, Influence Score: 296322.375
Index: 3417, Salutary Label: 7, Ground Truth: 7, Influence Score: 11484.5966796875
Index: 3429, Salutary Label: 9, Ground Truth: 9, Influence Score: 812666.8125
Index: 3450, Salutary Label: 0, Ground Truth: 0, Influence Score: 12870.58203125
Index: 3469, Salutary Label: 9, Ground Truth: 9, Influence Score: 5068.25
Index: 3471, Salutary Label: 1, Ground Truth: 1, Influence Score: 1420839.875
Index: 3486, Salutary Label: 6, Ground Truth: 4, Influence Score: 1820299.875
Index: 3497, Salutary Label: 7, Ground Truth: 0, Influence Score: 1099271.0
Index: 3517, Salutary Label: 7, Ground Truth: 7, Influence Score: 35227.15234375
Index: 3527, Salutary Label: 7, Ground Truth: 7, Influence Score: 23884.552734375
Index: 3536, Salutary Label: 6, Ground Truth: 4, Influence Score: 853393.25
Index: 3549, Salutary Label: 9, Ground Truth: 9, Influence Score: 1677776.625
Index: 3555, Salutary Label: 5, Ground Truth: 5, Influence Score: 1263129.25
Index: 3578, Salutary Label: 8, Ground Truth: 1, Influence Score: 1114739.0
Index: 3604, Salutary Label: 4, Ground Truth: 2, Influence Score: 506720.1875
Index: 3619, Salutary Label: 9, Ground Truth: 9, Influence Score: 104777.5
Index: 3644, Salutary Label: 4, Ground Truth: 4, Influence Score: 34272.1328125
Index: 3657, Salutary Label: 7, Ground Truth: 7, Influence Score: 90539.953125
Index: 3693, Salutary Label: 3, Ground Truth: 3, Influence Score: 1872189.75
Index: 3708, Salutary Label: 8, Ground Truth: 2, Influence Score: 554576.25
Index: 3727, Salutary Label: 7, Ground Truth: 7, Influence Score: 4318.9404296875
Index: 3737, Salutary Label: 7, Ground Truth: 7, Influence Score: 3243.271484375
Index: 3741, Salutary Label: 1, Ground Truth: 1, Influence Score: 542725.75
Index: 3771, Salutary Label: 1, Ground Truth: 1, Influence Score: 454.9796142578125
Index: 3792, Salutary Label: 2, Ground Truth: 2, Influence Score: 830693.375
Index: 3809, Salutary Label: 9, Ground Truth: 9, Influence Score: 26074.72265625
Index: 3819, Salutary Label: 9, Ground Truth: 9, Influence Score: 209681.46875
Index: 3824, Salutary Label: 4, Ground Truth: 7, Influence Score: 773971.125
Index: 3846, Salutary Label: 6, Ground Truth: 6, Influence Score: 432124.875
Index: 3851, Salutary Label: 1, Ground Truth: 1, Influence Score: 31.217126846313477
Index: 3867, Salutary Label: 7, Ground Truth: 7, Influence Score: 263853.5
Index: 3889, Salutary Label: 9, Ground Truth: 3, Influence Score: 1210349.25
Index: 3894, Salutary Label: 4, Ground Truth: 4, Influence Score: 5889.29052734375
Index: 3923, Salutary Label: 3, Ground Truth: 3, Influence Score: 1289415.125
Index: 3931, Salutary Label: 1, Ground Truth: 1, Influence Score: 777.2637939453125
Index: 3977, Salutary Label: 7, Ground Truth: 7, Influence Score: 40699.5234375
Index: 3999, Salutary Label: 9, Ground Truth: 8, Influence Score: 1262140.625
Index: 4016, Salutary Label: 6, Ground Truth: 6, Influence Score: 200844.9375
Index: 4031, Salutary Label: 1, Ground Truth: 1, Influence Score: 52235.25
Index: 4077, Salutary Label: 7, Ground Truth: 0, Influence Score: 1113430.625
Index: 4084, Salutary Label: 4, Ground Truth: 4, Influence Score: 67029.484375
Index: 4105, Salutary Label: 5, Ground Truth: 7, Influence Score: 1426819.125
Index: 4116, Salutary Label: 6, Ground Truth: 6, Influence Score: 294529.5
Index: 4127, Salutary Label: 7, Ground Truth: 7, Influence Score: 1220797.875
Index: 4137, Salutary Label: 7, Ground Truth: 7, Influence Score: 262430.375
Index: 4147, Salutary Label: 7, Ground Truth: 4, Influence Score: 1634024.25
Index: 4174, Salutary Label: 4, Ground Truth: 4, Influence Score: 309639.0
