Index: 8, Salutary Label: 8, Ground Truth: 8, Influence Score: 77030.125
Index: 12, Salutary Label: 2, Ground Truth: 7, Influence Score: 1512229.875
Index: 26, Salutary Label: 6, Ground Truth: 6, Influence Score: 1885392.125
Index: 42, Salutary Label: 2, Ground Truth: 5, Influence Score: 1667685.25
Index: 72, Salutary Label: 2, Ground Truth: 4, Influence Score: 1491025.125
Index: 106, Salutary Label: 6, Ground Truth: 6, Influence Score: 1202009.25
Index: 149, Salutary Label: 9, Ground Truth: 9, Influence Score: 177511.203125
Index: 167, Salutary Label: 7, Ground Truth: 7, Influence Score: 148959.421875
Index: 238, Salutary Label: 8, Ground Truth: 3, Influence Score: 314990.75
Index: 257, Salutary Label: 7, Ground Truth: 7, Influence Score: 20340.142578125
Index: 288, Salutary Label: 8, Ground Truth: 8, Influence Score: 2313.07861328125
Index: 300, Salutary Label: 0, Ground Truth: 0, Influence Score: 39958.0
Index: 317, Salutary Label: 7, Ground Truth: 7, Influence Score: 545318.25
Index: 324, Salutary Label: 4, Ground Truth: 4, Influence Score: 249468.828125
Index: 347, Salutary Label: 7, Ground Truth: 7, Influence Score: 353670.96875
Index: 362, Salutary Label: 2, Ground Truth: 2, Influence Score: 1464643.75
Index: 398, Salutary Label: 8, Ground Truth: 8, Influence Score: 674815.8125
Index: 407, Salutary Label: 7, Ground Truth: 7, Influence Score: 2874.040771484375
Index: 425, Salutary Label: 5, Ground Truth: 3, Influence Score: 1856012.0
Index: 457, Salutary Label: 7, Ground Truth: 7, Influence Score: 379107.25
Index: 481, Salutary Label: 1, Ground Truth: 1, Influence Score: 33997.1796875
Index: 508, Salutary Label: 8, Ground Truth: 8, Influence Score: 138740.65625
Index: 531, Salutary Label: 1, Ground Truth: 1, Influence Score: 124590.5859375
Index: 571, Salutary Label: 1, Ground Truth: 6, Influence Score: 1090605.875
Index: 587, Salutary Label: 7, Ground Truth: 7, Influence Score: 4272.61328125
Index: 605, Salutary Label: 5, Ground Truth: 5, Influence Score: 908576.625
Index: 687, Salutary Label: 7, Ground Truth: 7, Influence Score: 38836.71875
Index: 698, Salutary Label: 8, Ground Truth: 8, Influence Score: 39456.4921875
