Index: 19, Salutary Label: 9, Ground Truth: 6, Influence Score: 1070223.5
Index: 21, Salutary Label: 1, Ground Truth: 1, Influence Score: 113.95579528808594
Index: 43, Salutary Label: 3, Ground Truth: 3, Influence Score: 1120509.375
Index: 59, Salutary Label: 9, Ground Truth: 9, Influence Score: 8356.134765625
Index: 61, Salutary Label: 1, Ground Truth: 1, Influence Score: 403.22314453125
Index: 74, Salutary Label: 4, Ground Truth: 4, Influence Score: 147988.921875
Index: 85, Salutary Label: 5, Ground Truth: 5, Influence Score: 994079.375
Index: 92, Salutary Label: 2, Ground Truth: 2, Influence Score: 1077247.5
Index: 102, Salutary Label: 2, Ground Truth: 2, Influence Score: 12770.240234375
Index: 128, Salutary Label: 8, Ground Truth: 8, Influence Score: 170821.15625
Index: 167, Salutary Label: 7, Ground Truth: 7, Influence Score: 431.9079895019531
Index: 187, Salutary Label: 7, Ground Truth: 5, Influence Score: 851803.1875
Index: 197, Salutary Label: 7, Ground Truth: 7, Influence Score: 1408224.5
Index: 200, Salutary Label: 0, Ground Truth: 0, Influence Score: 33388.65625
Index: 234, Salutary Label: 4, Ground Truth: 4, Influence Score: 161222.3125
Index: 245, Salutary Label: 5, Ground Truth: 2, Influence Score: 267703.6875
Index: 251, Salutary Label: 1, Ground Truth: 1, Influence Score: 24486.68359375
Index: 268, Salutary Label: 8, Ground Truth: 8, Influence Score: 1723.023681640625
Index: 277, Salutary Label: 7, Ground Truth: 7, Influence Score: 951538.625
Index: 288, Salutary Label: 8, Ground Truth: 8, Influence Score: 3822.927978515625
Index: 324, Salutary Label: 4, Ground Truth: 4, Influence Score: 488250.4375
Index: 340, Salutary Label: 0, Ground Truth: 0, Influence Score: 38.36158752441406
Index: 351, Salutary Label: 1, Ground Truth: 1, Influence Score: 95348.265625
Index: 379, Salutary Label: 9, Ground Truth: 9, Influence Score: 418579.1875
Index: 396, Salutary Label: 6, Ground Truth: 6, Influence Score: 23029.876953125
Index: 417, Salutary Label: 7, Ground Truth: 7, Influence Score: 1471533.375
Index: 421, Salutary Label: 1, Ground Truth: 1, Influence Score: 2098.472900390625
Index: 439, Salutary Label: 9, Ground Truth: 9, Influence Score: 1089464.25
Index: 459, Salutary Label: 9, Ground Truth: 1, Influence Score: 42126.0
Index: 463, Salutary Label: 3, Ground Truth: 2, Influence Score: 610545.6875
Index: 500, Salutary Label: 0, Ground Truth: 0, Influence Score: 10991.974609375
Index: 515, Salutary Label: 5, Ground Truth: 5, Influence Score: 9282.4404296875
Index: 529, Salutary Label: 9, Ground Truth: 9, Influence Score: 494456.40625
Index: 538, Salutary Label: 8, Ground Truth: 8, Influence Score: 328435.625
Index: 566, Salutary Label: 6, Ground Truth: 6, Influence Score: 112459.0546875
Index: 570, Salutary Label: 0, Ground Truth: 0, Influence Score: 111.93722534179688
Index: 597, Salutary Label: 7, Ground Truth: 7, Influence Score: 9694.875
Index: 612, Salutary Label: 2, Ground Truth: 2, Influence Score: 1119443.5
Index: 623, Salutary Label: 3, Ground Truth: 2, Influence Score: 521039.125
Index: 630, Salutary Label: 0, Ground Truth: 0, Influence Score: 124.21142578125
Index: 643, Salutary Label: 3, Ground Truth: 3, Influence Score: 994168.4375
Index: 658, Salutary Label: 8, Ground Truth: 8, Influence Score: 219875.265625
Index: 676, Salutary Label: 6, Ground Truth: 6, Influence Score: 824062.0
Index: 682, Salutary Label: 2, Ground Truth: 2, Influence Score: 62968.0078125
Index: 693, Salutary Label: 3, Ground Truth: 3, Influence Score: 825703.3125
Index: 700, Salutary Label: 0, Ground Truth: 0, Influence Score: 5261.9033203125
Index: 710, Salutary Label: 0, Ground Truth: 0, Influence Score: 7191.357421875
Index: 733, Salutary Label: 3, Ground Truth: 2, Influence Score: 878513.5625
Index: 761, Salutary Label: 1, Ground Truth: 1, Influence Score: 389.5392150878906
Index: 788, Salutary Label: 8, Ground Truth: 8, Influence Score: 96679.21875
Index: 806, Salutary Label: 6, Ground Truth: 6, Influence Score: 66235.9921875
Index: 819, Salutary Label: 9, Ground Truth: 2, Influence Score: 1941988.375
Index: 825, Salutary Label: 5, Ground Truth: 5, Influence Score: 120706.6640625
Index: 838, Salutary Label: 8, Ground Truth: 8, Influence Score: 7790.88330078125
Index: 840, Salutary Label: 0, Ground Truth: 0, Influence Score: 0.002042610663920641
Index: 855, Salutary Label: 5, Ground Truth: 5, Influence Score: 49328.28125
Index: 879, Salutary Label: 9, Ground Truth: 4, Influence Score: 1236240.0
Index: 886, Salutary Label: 6, Ground Truth: 6, Influence Score: 680448.4375
Index: 896, Salutary Label: 6, Ground Truth: 6, Influence Score: 76032.46875
Index: 916, Salutary Label: 6, Ground Truth: 6, Influence Score: 53606.21875
Index: 930, Salutary Label: 0, Ground Truth: 0, Influence Score: 43465.5078125
Index: 949, Salutary Label: 9, Ground Truth: 9, Influence Score: 1676.080078125
Index: 952, Salutary Label: 2, Ground Truth: 2, Influence Score: 309.75286865234375
Index: 962, Salutary Label: 2, Ground Truth: 6, Influence Score: 377113.34375
Index: 970, Salutary Label: 0, Ground Truth: 0, Influence Score: 137.78518676757812
Index: 987, Salutary Label: 7, Ground Truth: 2, Influence Score: 1865097.875
Index: 1008, Salutary Label: 8, Ground Truth: 8, Influence Score: 10770.787109375
Index: 1016, Salutary Label: 6, Ground Truth: 1, Influence Score: 176070.3125
Index: 1049, Salutary Label: 9, Ground Truth: 9, Influence Score: 163692.03125
Index: 1065, Salutary Label: 5, Ground Truth: 2, Influence Score: 1398273.75
Index: 1077, Salutary Label: 7, Ground Truth: 7, Influence Score: 1444.0565185546875
Index: 1089, Salutary Label: 9, Ground Truth: 6, Influence Score: 432825.5
Index: 1091, Salutary Label: 1, Ground Truth: 1, Influence Score: 4441.1513671875
Index: 1101, Salutary Label: 1, Ground Truth: 1, Influence Score: 16262.404296875
Index: 1117, Salutary Label: 7, Ground Truth: 0, Influence Score: 829958.3125
Index: 1124, Salutary Label: 4, Ground Truth: 4, Influence Score: 1174252.25
Index: 1138, Salutary Label: 8, Ground Truth: 8, Influence Score: 637.8558959960938
Index: 1150, Salutary Label: 0, Ground Truth: 0, Influence Score: 29.626190185546875
Index: 1161, Salutary Label: 1, Ground Truth: 1, Influence Score: 49.83806610107422
Index: 1178, Salutary Label: 8, Ground Truth: 8, Influence Score: 707018.375
Index: 1186, Salutary Label: 6, Ground Truth: 6, Influence Score: 200422.828125
Index: 1201, Salutary Label: 1, Ground Truth: 1, Influence Score: 198.5265350341797
Index: 1215, Salutary Label: 5, Ground Truth: 3, Influence Score: 1011226.75
Index: 1231, Salutary Label: 1, Ground Truth: 1, Influence Score: 84532.90625
Index: 1258, Salutary Label: 8, Ground Truth: 0, Influence Score: 1815414.5
Index: 1264, Salutary Label: 4, Ground Truth: 2, Influence Score: 1147621.75
Index: 1275, Salutary Label: 5, Ground Truth: 5, Influence Score: 385856.625
Index: 1281, Salutary Label: 1, Ground Truth: 1, Influence Score: 16860.556640625
Index: 1306, Salutary Label: 6, Ground Truth: 6, Influence Score: 149651.375
Index: 1316, Salutary Label: 6, Ground Truth: 6, Influence Score: 169321.28125
Index: 1335, Salutary Label: 5, Ground Truth: 2, Influence Score: 1039414.125
Index: 1341, Salutary Label: 1, Ground Truth: 1, Influence Score: 592461.75
Index: 1361, Salutary Label: 1, Ground Truth: 1, Influence Score: 102025.296875
Index: 1385, Salutary Label: 5, Ground Truth: 5, Influence Score: 1043936.125
Index: 1415, Salutary Label: 5, Ground Truth: 5, Influence Score: 1011734.4375
Index: 1422, Salutary Label: 2, Ground Truth: 2, Influence Score: 83278.203125
Index: 1435, Salutary Label: 5, Ground Truth: 5, Influence Score: 413512.125
Index: 1451, Salutary Label: 1, Ground Truth: 1, Influence Score: 352341.8125
Index: 1468, Salutary Label: 8, Ground Truth: 8, Influence Score: 251742.96875
