Index: 6341, Salutary Label: 9, Ground Truth: 9, Influence Score: 405.2489318847656
Index: 36453, Salutary Label: 9, Ground Truth: 9, Influence Score: 189632.25
Index: 42201, Salutary Label: 0, Ground Truth: 0, Influence Score: 157162.796875
Index: 20841, Salutary Label: 0, Ground Truth: 0, Influence Score: 865472.125
Index: 42755, Salutary Label: 1, Ground Truth: 1, Influence Score: 21169.87109375
Index: 9720, Salutary Label: 7, Ground Truth: 7, Influence Score: 2925.642822265625
Index: 20129, Salutary Label: 8, Ground Truth: 8, Influence Score: 37100.0703125
Index: 31535, Salutary Label: 1, Ground Truth: 1, Influence Score: 58160.91796875
Index: 34217, Salutary Label: 5, Ground Truth: 5, Influence Score: 386323.25
Index: 6870, Salutary Label: 2, Ground Truth: 8, Influence Score: 814926.875
Index: 25066, Salutary Label: 6, Ground Truth: 2, Influence Score: 587655.375
Index: 18833, Salutary Label: 0, Ground Truth: 0, Influence Score: 82959.390625
Index: 22101, Salutary Label: 5, Ground Truth: 5, Influence Score: 271722.5
Index: 7772, Salutary Label: 1, Ground Truth: 1, Influence Score: 2044.63916015625
Index: 32362, Salutary Label: 7, Ground Truth: 4, Influence Score: 561145.0
Index: 24185, Salutary Label: 1, Ground Truth: 1, Influence Score: 2210.38525390625
Index: 9459, Salutary Label: 2, Ground Truth: 2, Influence Score: 910986.0625
Index: 32648, Salutary Label: 6, Ground Truth: 1, Influence Score: 310837.5
Index: 14292, Salutary Label: 3, Ground Truth: 3, Influence Score: 861736.0625
Index: 18208, Salutary Label: 1, Ground Truth: 1, Influence Score: 121062.8984375
Index: 44116, Salutary Label: 9, Ground Truth: 9, Influence Score: 1304.3870849609375
Index: 32258, Salutary Label: 2, Ground Truth: 4, Influence Score: 751196.3125
Index: 3047, Salutary Label: 9, Ground Truth: 9, Influence Score: 2144.9892578125
Index: 17020, Salutary Label: 7, Ground Truth: 7, Influence Score: 21655.4375
Index: 38095, Salutary Label: 3, Ground Truth: 3, Influence Score: 674921.125
Index: 25074, Salutary Label: 1, Ground Truth: 1, Influence Score: 417456.9375
Index: 22525, Salutary Label: 7, Ground Truth: 7, Influence Score: 316990.8125
Index: 36364, Salutary Label: 0, Ground Truth: 0, Influence Score: 8768.669921875
Index: 28490, Salutary Label: 8, Ground Truth: 8, Influence Score: 11753.25
Index: 18400, Salutary Label: 9, Ground Truth: 9, Influence Score: 182.24612426757812
Index: 9381, Salutary Label: 0, Ground Truth: 0, Influence Score: 879.5615234375
Index: 28701, Salutary Label: 0, Ground Truth: 0, Influence Score: 5255.51220703125
Index: 1679, Salutary Label: 8, Ground Truth: 8, Influence Score: 134.35006713867188
Index: 12059, Salutary Label: 5, Ground Truth: 3, Influence Score: 11653.396484375
Index: 35238, Salutary Label: 6, Ground Truth: 2, Influence Score: 220106.21875
Index: 32296, Salutary Label: 0, Ground Truth: 8, Influence Score: 167477.8125
Index: 38301, Salutary Label: 6, Ground Truth: 6, Influence Score: 617366.0
Index: 15581, Salutary Label: 7, Ground Truth: 4, Influence Score: 158834.78125
Index: 36115, Salutary Label: 8, Ground Truth: 8, Influence Score: 119.62942504882812
Index: 7249, Salutary Label: 8, Ground Truth: 8, Influence Score: 11522.3154296875
Index: 36159, Salutary Label: 8, Ground Truth: 8, Influence Score: 1384.182373046875
Index: 7116, Salutary Label: 1, Ground Truth: 1, Influence Score: 525466.0
Index: 15312, Salutary Label: 9, Ground Truth: 9, Influence Score: 21304.9765625
Index: 29100, Salutary Label: 1, Ground Truth: 1, Influence Score: 282440.5
Index: 721, Salutary Label: 0, Ground Truth: 0, Influence Score: 534295.6875
Index: 24143, Salutary Label: 8, Ground Truth: 8, Influence Score: 39838.1875
Index: 37718, Salutary Label: 7, Ground Truth: 5, Influence Score: 412693.6875
Index: 44941, Salutary Label: 9, Ground Truth: 9, Influence Score: 237556.765625
Index: 26340, Salutary Label: 9, Ground Truth: 9, Influence Score: 14.923194885253906
Index: 41817, Salutary Label: 5, Ground Truth: 2, Influence Score: 63156.171875
Index: 43114, Salutary Label: 0, Ground Truth: 0, Influence Score: 526711.0625
Index: 22755, Salutary Label: 8, Ground Truth: 8, Influence Score: 36739.03125
Index: 27660, Salutary Label: 5, Ground Truth: 5, Influence Score: 1552.7598876953125
Index: 9602, Salutary Label: 8, Ground Truth: 8, Influence Score: 6542.9501953125
Index: 4424, Salutary Label: 6, Ground Truth: 6, Influence Score: 131363.078125
Index: 24347, Salutary Label: 7, Ground Truth: 0, Influence Score: 666410.5625
Index: 32374, Salutary Label: 0, Ground Truth: 2, Influence Score: 30791.43359375
Index: 14064, Salutary Label: 8, Ground Truth: 8, Influence Score: 6844.00048828125
Index: 368, Salutary Label: 7, Ground Truth: 9, Influence Score: 702686.625
Index: 40137, Salutary Label: 1, Ground Truth: 1, Influence Score: 2232.84521484375
Index: 44553, Salutary Label: 8, Ground Truth: 8, Influence Score: 20039.6875
Index: 25593, Salutary Label: 8, Ground Truth: 8, Influence Score: 24012.12109375
Index: 4166, Salutary Label: 7, Ground Truth: 4, Influence Score: 723134.6875
Index: 16510, Salutary Label: 6, Ground Truth: 6, Influence Score: 407380.90625
Index: 33778, Salutary Label: 7, Ground Truth: 4, Influence Score: 247408.5
Index: 34406, Salutary Label: 6, Ground Truth: 4, Influence Score: 17154.900390625
Index: 9078, Salutary Label: 0, Ground Truth: 8, Influence Score: 938448.4375
Index: 35532, Salutary Label: 8, Ground Truth: 8, Influence Score: 34976.5625
Index: 33808, Salutary Label: 9, Ground Truth: 9, Influence Score: 5241.10791015625
Index: 30866, Salutary Label: 2, Ground Truth: 2, Influence Score: 210158.328125
Index: 25934, Salutary Label: 5, Ground Truth: 5, Influence Score: 233485.234375
Index: 4808, Salutary Label: 8, Ground Truth: 8, Influence Score: 6.871847152709961
Index: 15119, Salutary Label: 7, Ground Truth: 7, Influence Score: 50473.51171875
Index: 20311, Salutary Label: 9, Ground Truth: 9, Influence Score: 247.65478515625
Index: 44859, Salutary Label: 9, Ground Truth: 1, Influence Score: 3145.5986328125
Index: 39694, Salutary Label: 0, Ground Truth: 0, Influence Score: 116922.1328125
Index: 24387, Salutary Label: 0, Ground Truth: 8, Influence Score: 845689.75
Index: 3456, Salutary Label: 1, Ground Truth: 1, Influence Score: 13029.958984375
Index: 37010, Salutary Label: 5, Ground Truth: 7, Influence Score: 833448.5625
Index: 4857, Salutary Label: 3, Ground Truth: 5, Influence Score: 330629.90625
