0, 7, 7
1, 8, 8
3, 9, 9
5, 9, 9
7, 9, 9
9, 2, 2
10, 2, 2
11, 1, 8
12, 4, 4
13, 5, 7
14, 7, 4
17, 3, 3
18, 5, 5
20, 7, 5
21, 2, 2
22, 8, 8
23, 4, 4
24, 7, 4
25, 5, 5
26, 6, 2
27, 8, 8
28, 6, 6
29, 1, 1
30, 5, 5
31, 3, 3
32, 0, 4
33, 8, 8
35, 6, 6
36, 8, 8
37, 6, 6
38, 0, 2
39, 6, 4
40, 7, 7
41, 8, 8
42, 7, 4
43, 4, 4
44, 7, 7
46, 6, 6
47, 1, 1
48, 9, 9
49, 6, 2
52, 7, 4
53, 4, 4
54, 1, 1
55, 7, 7
56, 8, 8
57, 2, 2
58, 8, 8
59, 3, 3
60, 6, 5
62, 1, 9
64, 6, 6
65, 6, 6
66, 1, 9
68, 9, 9
69, 2, 2
70, 8, 8
71, 0, 0
74, 2, 2
75, 6, 6
76, 0, 0
78, 7, 7
79, 6, 6
80, 9, 9
81, 0, 0
83, 6, 4
84, 0, 0
85, 5, 5
86, 5, 5
87, 3, 3
89, 8, 8
90, 5, 5
92, 0, 0
94, 0, 0
96, 8, 8
97, 1, 1
98, 5, 3
99, 7, 7
100, 1, 1
101, 5, 2
102, 2, 2
103, 4, 4
104, 8, 8
105, 6, 6
106, 0, 0
107, 0, 0
108, 7, 5
110, 1, 1
112, 3, 3
113, 1, 1
114, 1, 1
115, 9, 1
116, 3, 0
117, 4, 2
118, 1, 1
119, 7, 7
120, 7, 7
121, 7, 7
122, 6, 6
123, 1, 1
124, 1, 1
125, 0, 0
126, 2, 2
128, 6, 6
129, 7, 7
130, 8, 8
131, 9, 9
132, 9, 9
133, 4, 4
134, 5, 3
136, 9, 9
137, 1, 0
139, 5, 5
140, 6, 6
143, 0, 0
144, 4, 2
145, 8, 8
146, 1, 1
147, 9, 9
148, 6, 6
153, 8, 8
155, 0, 0
156, 0, 0
157, 0, 0
158, 7, 7
159, 1, 1
160, 2, 2
161, 9, 9
162, 9, 9
163, 7, 7
165, 6, 6
166, 8, 8
167, 1, 1
168, 7, 7
169, 1, 9
170, 7, 7
172, 9, 9
173, 5, 5
174, 1, 1
176, 9, 9
178, 7, 4
179, 5, 5
180, 6, 6
181, 1, 1
182, 2, 2
183, 6, 2
184, 9, 9
185, 0, 0
188, 3, 3
189, 6, 6
190, 8, 8
191, 6, 1
192, 8, 8
193, 7, 7
194, 8, 4
195, 5, 5
197, 2, 2
198, 8, 8
199, 9, 9
200, 0, 0
202, 0, 0
203, 7, 7
204, 5, 5
205, 8, 8
206, 6, 6
207, 0, 0
208, 5, 3
209, 6, 6
210, 5, 3
211, 1, 1
212, 5, 5
213, 7, 4
214, 4, 4
215, 0, 0
216, 0, 0
217, 3, 2
218, 0, 0
219, 0, 0
220, 6, 6
221, 7, 7
222, 4, 3
223, 2, 2
224, 7, 2
225, 5, 5
226, 1, 1
227, 7, 7
228, 2, 2
229, 6, 3
230, 0, 0
231, 8, 8
234, 0, 0
235, 7, 4
236, 8, 8
237, 0, 0
238, 0, 0
239, 1, 1
240, 7, 7
241, 5, 7
242, 8, 8
243, 7, 7
245, 6, 6
248, 5, 5
249, 3, 3
250, 6, 6
251, 1, 1
252, 6, 6
254, 0, 2
255, 8, 8
256, 8, 8
257, 8, 0
258, 7, 7
259, 0, 0
260, 5, 5
261, 7, 7
263, 8, 8
264, 7, 7
265, 1, 1
267, 5, 3
268, 4, 4
269, 8, 8
270, 0, 0
271, 0, 4
272, 7, 7
273, 1, 1
274, 7, 7
275, 1, 1
276, 6, 6
277, 7, 7
279, 7, 7
280, 2, 2
281, 1, 2
282, 0, 0
283, 7, 7
284, 7, 7
285, 7, 7
287, 8, 8
288, 6, 6
289, 3, 3
290, 1, 1
291, 9, 9
293, 0, 0
294, 5, 7
295, 6, 6
296, 6, 6
297, 6, 6
298, 8, 8
300, 7, 7
301, 2, 2
303, 6, 2
304, 7, 7
305, 8, 8
306, 7, 7
307, 6, 6
308, 9, 9
309, 9, 9
310, 2, 2
311, 8, 7
312, 5, 5
313, 9, 9
314, 3, 3
315, 1, 1
316, 0, 2
317, 1, 1
318, 2, 2
319, 7, 7
320, 5, 5
321, 9, 9
322, 1, 1
323, 1, 1
325, 2, 2
326, 5, 3
327, 9, 9
328, 7, 4
331, 4, 4
332, 6, 6
334, 1, 1
335, 3, 3
336, 1, 1
