Index: 7133, Salutary Label: 2, Ground Truth: 3, Influence Score: 977830.0
Index: 28333, Salutary Label: 0, Ground Truth: 5, Influence Score: 1491434.0
Index: 38803, Salutary Label: 8, Ground Truth: 8, Influence Score: 67478.015625
Index: 15234, Salutary Label: 6, Ground Truth: 6, Influence Score: 345596.65625
Index: 9816, Salutary Label: 8, Ground Truth: 8, Influence Score: 252958.53125
Index: 17693, Salutary Label: 5, Ground Truth: 7, Influence Score: 312436.15625
Index: 8559, Salutary Label: 9, Ground Truth: 9, Influence Score: 8984.27734375
Index: 1000, Salutary Label: 4, Ground Truth: 4, Influence Score: 2165047.5
Index: 36966, Salutary Label: 1, Ground Truth: 1, Influence Score: 6790.267578125
Index: 8806, Salutary Label: 2, Ground Truth: 4, Influence Score: 801074.0
Index: 22642, Salutary Label: 0, Ground Truth: 0, Influence Score: 80119.953125
Index: 34842, Salutary Label: 1, Ground Truth: 1, Influence Score: 3790.461669921875
Index: 14928, Salutary Label: 2, Ground Truth: 5, Influence Score: 1605823.875
Index: 35234, Salutary Label: 8, Ground Truth: 4, Influence Score: 1892124.25
Index: 6926, Salutary Label: 0, Ground Truth: 0, Influence Score: 3442593.5
Index: 2450, Salutary Label: 0, Ground Truth: 0, Influence Score: 275020.65625
Index: 35705, Salutary Label: 5, Ground Truth: 5, Influence Score: 356817.8125
Index: 40876, Salutary Label: 2, Ground Truth: 3, Influence Score: 3098843.0
Index: 36269, Salutary Label: 9, Ground Truth: 9, Influence Score: 12617.8671875
Index: 5047, Salutary Label: 2, Ground Truth: 6, Influence Score: 3001819.0
Index: 40221, Salutary Label: 4, Ground Truth: 4, Influence Score: 1285647.0
Index: 1266, Salutary Label: 4, Ground Truth: 4, Influence Score: 126043.375
Index: 20297, Salutary Label: 9, Ground Truth: 9, Influence Score: 6286.4912109375
Index: 19466, Salutary Label: 6, Ground Truth: 6, Influence Score: 35457.9921875
Index: 28524, Salutary Label: 8, Ground Truth: 9, Influence Score: 2560808.25
Index: 5998, Salutary Label: 0, Ground Truth: 4, Influence Score: 1031519.3125
Index: 19022, Salutary Label: 9, Ground Truth: 9, Influence Score: 6472716.0
Index: 31904, Salutary Label: 9, Ground Truth: 9, Influence Score: 741986.25
Index: 35789, Salutary Label: 4, Ground Truth: 4, Influence Score: 1574613.5
Index: 18915, Salutary Label: 2, Ground Truth: 2, Influence Score: 865855.625
Index: 814, Salutary Label: 8, Ground Truth: 9, Influence Score: 885920.9375
Index: 38567, Salutary Label: 8, Ground Truth: 5, Influence Score: 995346.625
Index: 40260, Salutary Label: 3, Ground Truth: 5, Influence Score: 244574.53125
Index: 14224, Salutary Label: 8, Ground Truth: 8, Influence Score: 3195700.5
Index: 6152, Salutary Label: 8, Ground Truth: 8, Influence Score: 3334115.25
Index: 17942, Salutary Label: 8, Ground Truth: 8, Influence Score: 853390.875
Index: 2334, Salutary Label: 9, Ground Truth: 9, Influence Score: 976256.25
Index: 26143, Salutary Label: 6, Ground Truth: 6, Influence Score: 586998.0
Index: 32427, Salutary Label: 0, Ground Truth: 4, Influence Score: 496347.375
Index: 3603, Salutary Label: 1, Ground Truth: 1, Influence Score: 9383.1416015625
Index: 43288, Salutary Label: 9, Ground Truth: 9, Influence Score: 318830.75
Index: 19117, Salutary Label: 9, Ground Truth: 9, Influence Score: 2425728.25
Index: 3190, Salutary Label: 2, Ground Truth: 2, Influence Score: 260316.78125
Index: 7439, Salutary Label: 8, Ground Truth: 8, Influence Score: 3584986.25
Index: 28152, Salutary Label: 9, Ground Truth: 9, Influence Score: 746407.25
Index: 22162, Salutary Label: 8, Ground Truth: 4, Influence Score: 659492.5
Index: 15169, Salutary Label: 1, Ground Truth: 1, Influence Score: 5766.279296875
Index: 7996, Salutary Label: 5, Ground Truth: 2, Influence Score: 4180944.0
Index: 28546, Salutary Label: 9, Ground Truth: 9, Influence Score: 14445.4228515625
Index: 32813, Salutary Label: 1, Ground Truth: 1, Influence Score: 3619.802734375
Index: 20625, Salutary Label: 8, Ground Truth: 8, Influence Score: 470824.25
Index: 19684, Salutary Label: 0, Ground Truth: 7, Influence Score: 1658621.125
Index: 2959, Salutary Label: 6, Ground Truth: 6, Influence Score: 17489.23828125
Index: 15881, Salutary Label: 2, Ground Truth: 4, Influence Score: 588048.5
Index: 23194, Salutary Label: 7, Ground Truth: 7, Influence Score: 5428.54541015625
Index: 40208, Salutary Label: 9, Ground Truth: 9, Influence Score: 5299.8515625
Index: 19202, Salutary Label: 6, Ground Truth: 6, Influence Score: 242253.28125
Index: 32332, Salutary Label: 2, Ground Truth: 3, Influence Score: 799998.25
Index: 3831, Salutary Label: 0, Ground Truth: 0, Influence Score: 31814.193359375
Index: 28499, Salutary Label: 4, Ground Truth: 6, Influence Score: 547715.0
Index: 1129, Salutary Label: 9, Ground Truth: 7, Influence Score: 954837.125
Index: 26948, Salutary Label: 0, Ground Truth: 3, Influence Score: 1190608.5
Index: 24093, Salutary Label: 8, Ground Truth: 8, Influence Score: 1361705.0
Index: 30722, Salutary Label: 0, Ground Truth: 0, Influence Score: 122264.15625
Index: 39391, Salutary Label: 1, Ground Truth: 1, Influence Score: 4.448740482330322
Index: 9715, Salutary Label: 1, Ground Truth: 1, Influence Score: 273.6260986328125
Index: 15387, Salutary Label: 2, Ground Truth: 3, Influence Score: 1383705.75
Index: 44037, Salutary Label: 0, Ground Truth: 3, Influence Score: 329781.15625
Index: 12108, Salutary Label: 6, Ground Truth: 6, Influence Score: 296363.875
Index: 3100, Salutary Label: 9, Ground Truth: 9, Influence Score: 21741.45703125
Index: 32111, Salutary Label: 5, Ground Truth: 5, Influence Score: 2360403.75
Index: 20442, Salutary Label: 0, Ground Truth: 1, Influence Score: 3466285.75
Index: 13004, Salutary Label: 5, Ground Truth: 5, Influence Score: 1370627.625
Index: 23394, Salutary Label: 5, Ground Truth: 5, Influence Score: 518898.5625
Index: 19060, Salutary Label: 7, Ground Truth: 7, Influence Score: 1292.5916748046875
Index: 6813, Salutary Label: 2, Ground Truth: 5, Influence Score: 3717599.25
Index: 1009, Salutary Label: 0, Ground Truth: 6, Influence Score: 1068002.0
Index: 41624, Salutary Label: 7, Ground Truth: 5, Influence Score: 405.80584716796875
Index: 9960, Salutary Label: 8, Ground Truth: 9, Influence Score: 2598421.25
Index: 42145, Salutary Label: 5, Ground Truth: 5, Influence Score: 556762.375
Index: 29384, Salutary Label: 0, Ground Truth: 2, Influence Score: 1316274.25
Index: 1907, Salutary Label: 2, Ground Truth: 6, Influence Score: 846755.875
Index: 34139, Salutary Label: 0, Ground Truth: 0, Influence Score: 10373.1787109375
Index: 27011, Salutary Label: 0, Ground Truth: 2, Influence Score: 2825232.0
Index: 13360, Salutary Label: 2, Ground Truth: 2, Influence Score: 1084762.375
Index: 40545, Salutary Label: 8, Ground Truth: 1, Influence Score: 4310140.0
Index: 34556, Salutary Label: 1, Ground Truth: 1, Influence Score: 14031.55078125
Index: 43257, Salutary Label: 8, Ground Truth: 6, Influence Score: 86446.75
Index: 12903, Salutary Label: 5, Ground Truth: 3, Influence Score: 9854.208984375
Index: 14218, Salutary Label: 2, Ground Truth: 8, Influence Score: 1099339.875
Index: 373, Salutary Label: 8, Ground Truth: 3, Influence Score: 2003673.375
Index: 3581, Salutary Label: 5, Ground Truth: 3, Influence Score: 416930.4375
Index: 11804, Salutary Label: 5, Ground Truth: 0, Influence Score: 646570.6875
Index: 44716, Salutary Label: 8, Ground Truth: 0, Influence Score: 2332815.0
Index: 35294, Salutary Label: 0, Ground Truth: 4, Influence Score: 396491.0
Index: 19634, Salutary Label: 2, Ground Truth: 2, Influence Score: 3916471.0
Index: 1856, Salutary Label: 8, Ground Truth: 9, Influence Score: 5339649.0
