Index: 709, Salutary Label: 1, Ground Truth: 9, Influence Score: 953807.0
Index: 39940, Salutary Label: 1, Ground Truth: 5, Influence Score: 329950.25
Index: 13813, Salutary Label: 2, Ground Truth: 7, Influence Score: 5116639.5
Index: 14779, Salutary Label: 8, Ground Truth: 3, Influence Score: 806290.875
Index: 27662, Salutary Label: 5, Ground Truth: 5, Influence Score: 1143885.5
Index: 35366, Salutary Label: 7, Ground Truth: 2, Influence Score: 2213832.25
Index: 21310, Salutary Label: 1, Ground Truth: 1, Influence Score: 3561.0390625
Index: 35856, Salutary Label: 6, Ground Truth: 6, Influence Score: 3212988.25
Index: 44293, Salutary Label: 7, Ground Truth: 7, Influence Score: 2335791.25
Index: 21455, Salutary Label: 2, Ground Truth: 2, Influence Score: 1627368.25
Index: 3942, Salutary Label: 6, Ground Truth: 4, Influence Score: 4612929.0
Index: 29383, Salutary Label: 7, Ground Truth: 7, Influence Score: 1810073.375
Index: 9492, Salutary Label: 7, Ground Truth: 7, Influence Score: 114050.109375
Index: 27426, Salutary Label: 2, Ground Truth: 3, Influence Score: 468942.0625
Index: 3794, Salutary Label: 8, Ground Truth: 9, Influence Score: 1628399.875
Index: 15540, Salutary Label: 4, Ground Truth: 4, Influence Score: 75570.1640625
Index: 35997, Salutary Label: 6, Ground Truth: 3, Influence Score: 1426731.125
Index: 33008, Salutary Label: 6, Ground Truth: 6, Influence Score: 4391952.0
Index: 10805, Salutary Label: 6, Ground Truth: 9, Influence Score: 4808259.5
Index: 39726, Salutary Label: 6, Ground Truth: 0, Influence Score: 707700.75
Index: 36802, Salutary Label: 6, Ground Truth: 4, Influence Score: 2243280.0
Index: 6905, Salutary Label: 1, Ground Truth: 3, Influence Score: 2110975.5
Index: 14146, Salutary Label: 8, Ground Truth: 8, Influence Score: 1639126.5
Index: 13600, Salutary Label: 1, Ground Truth: 8, Influence Score: 4207144.0
Index: 17728, Salutary Label: 6, Ground Truth: 7, Influence Score: 2891446.25
Index: 12770, Salutary Label: 3, Ground Truth: 8, Influence Score: 5314045.5
Index: 23259, Salutary Label: 1, Ground Truth: 1, Influence Score: 61937.4609375
Index: 5677, Salutary Label: 6, Ground Truth: 6, Influence Score: 67633.6640625
Index: 18039, Salutary Label: 6, Ground Truth: 6, Influence Score: 2791294.0
Index: 12678, Salutary Label: 6, Ground Truth: 3, Influence Score: 176994.59375
Index: 24600, Salutary Label: 6, Ground Truth: 9, Influence Score: 2712088.5
Index: 25836, Salutary Label: 6, Ground Truth: 6, Influence Score: 2120612.25
Index: 20631, Salutary Label: 0, Ground Truth: 0, Influence Score: 2935.9453125
Index: 4947, Salutary Label: 7, Ground Truth: 7, Influence Score: 15581.08984375
Index: 12943, Salutary Label: 0, Ground Truth: 2, Influence Score: 1541578.75
Index: 9945, Salutary Label: 1, Ground Truth: 1, Influence Score: 32978.1328125
Index: 13476, Salutary Label: 1, Ground Truth: 1, Influence Score: 2372868.25
Index: 38106, Salutary Label: 4, Ground Truth: 4, Influence Score: 903517.375
Index: 3454, Salutary Label: 7, Ground Truth: 6, Influence Score: 4536576.5
Index: 44657, Salutary Label: 6, Ground Truth: 6, Influence Score: 2115729.0
Index: 11596, Salutary Label: 7, Ground Truth: 7, Influence Score: 4581502.5
Index: 34898, Salutary Label: 6, Ground Truth: 6, Influence Score: 207440.875
Index: 7532, Salutary Label: 5, Ground Truth: 5, Influence Score: 218247.03125
Index: 30646, Salutary Label: 8, Ground Truth: 8, Influence Score: 1428179.0
Index: 43110, Salutary Label: 9, Ground Truth: 9, Influence Score: 94.25198364257812
Index: 34865, Salutary Label: 1, Ground Truth: 3, Influence Score: 1488131.75
Index: 15743, Salutary Label: 6, Ground Truth: 6, Influence Score: 360291.09375
Index: 15980, Salutary Label: 2, Ground Truth: 3, Influence Score: 1623839.5
Index: 22374, Salutary Label: 1, Ground Truth: 1, Influence Score: 5814.2392578125
Index: 39945, Salutary Label: 6, Ground Truth: 3, Influence Score: 1177344.625
Index: 580, Salutary Label: 6, Ground Truth: 6, Influence Score: 53165.578125
Index: 13014, Salutary Label: 0, Ground Truth: 1, Influence Score: 218293.1875
Index: 33532, Salutary Label: 5, Ground Truth: 5, Influence Score: 550081.75
Index: 963, Salutary Label: 5, Ground Truth: 5, Influence Score: 949286.375
Index: 22398, Salutary Label: 4, Ground Truth: 9, Influence Score: 2774691.5
Index: 38901, Salutary Label: 0, Ground Truth: 0, Influence Score: 50661.7890625
Index: 35121, Salutary Label: 9, Ground Truth: 9, Influence Score: 35245.3515625
Index: 37568, Salutary Label: 1, Ground Truth: 1, Influence Score: 96121.8125
Index: 41242, Salutary Label: 5, Ground Truth: 5, Influence Score: 7433.318359375
Index: 41809, Salutary Label: 2, Ground Truth: 2, Influence Score: 317332.5625
Index: 23331, Salutary Label: 6, Ground Truth: 6, Influence Score: 1915767.125
Index: 15629, Salutary Label: 6, Ground Truth: 3, Influence Score: 263005.96875
Index: 39506, Salutary Label: 6, Ground Truth: 9, Influence Score: 3919541.0
Index: 19944, Salutary Label: 7, Ground Truth: 6, Influence Score: 2742674.0
Index: 9899, Salutary Label: 0, Ground Truth: 0, Influence Score: 2158137.0
Index: 17066, Salutary Label: 7, Ground Truth: 7, Influence Score: 532.4623413085938
Index: 20909, Salutary Label: 1, Ground Truth: 1, Influence Score: 4905.2138671875
Index: 38971, Salutary Label: 4, Ground Truth: 1, Influence Score: 1938809.75
Index: 337, Salutary Label: 5, Ground Truth: 5, Influence Score: 92217.4375
Index: 29815, Salutary Label: 4, Ground Truth: 4, Influence Score: 77931.3671875
Index: 36008, Salutary Label: 7, Ground Truth: 7, Influence Score: 6765.01513671875
Index: 35204, Salutary Label: 2, Ground Truth: 3, Influence Score: 1911014.0
Index: 32498, Salutary Label: 2, Ground Truth: 2, Influence Score: 546693.1875
Index: 1879, Salutary Label: 6, Ground Truth: 2, Influence Score: 2399727.0
Index: 16428, Salutary Label: 2, Ground Truth: 5, Influence Score: 3026150.5
Index: 18657, Salutary Label: 0, Ground Truth: 0, Influence Score: 3506992.25
Index: 9685, Salutary Label: 0, Ground Truth: 5, Influence Score: 478981.0625
Index: 38855, Salutary Label: 6, Ground Truth: 6, Influence Score: 3099041.25
Index: 41385, Salutary Label: 5, Ground Truth: 5, Influence Score: 1031461.75
Index: 18972, Salutary Label: 7, Ground Truth: 7, Influence Score: 6004803.5
Index: 25432, Salutary Label: 7, Ground Truth: 9, Influence Score: 1401823.0
Index: 14797, Salutary Label: 5, Ground Truth: 5, Influence Score: 5031946.0
Index: 22744, Salutary Label: 6, Ground Truth: 4, Influence Score: 2194735.5
Index: 7212, Salutary Label: 6, Ground Truth: 0, Influence Score: 2993519.0
Index: 7062, Salutary Label: 3, Ground Truth: 3, Influence Score: 301384.125
Index: 44508, Salutary Label: 7, Ground Truth: 7, Influence Score: 77905.5703125
Index: 4308, Salutary Label: 6, Ground Truth: 6, Influence Score: 404258.0
Index: 38700, Salutary Label: 6, Ground Truth: 4, Influence Score: 1021234.5625
Index: 30857, Salutary Label: 5, Ground Truth: 5, Influence Score: 1328273.5
Index: 1143, Salutary Label: 1, Ground Truth: 3, Influence Score: 1760991.5
Index: 23633, Salutary Label: 6, Ground Truth: 6, Influence Score: 454590.4375
Index: 23532, Salutary Label: 0, Ground Truth: 0, Influence Score: 22911.2109375
Index: 28835, Salutary Label: 8, Ground Truth: 0, Influence Score: 1202376.25
Index: 25956, Salutary Label: 7, Ground Truth: 4, Influence Score: 670856.0
Index: 38459, Salutary Label: 0, Ground Truth: 7, Influence Score: 3467000.0
Index: 3759, Salutary Label: 1, Ground Truth: 9, Influence Score: 2172894.0
Index: 20577, Salutary Label: 6, Ground Truth: 6, Influence Score: 939358.25
Index: 30860, Salutary Label: 1, Ground Truth: 9, Influence Score: 4507171.0
Index: 36657, Salutary Label: 7, Ground Truth: 6, Influence Score: 2481400.5
Index: 28091, Salutary Label: 1, Ground Truth: 2, Influence Score: 1910770.75
Index: 43795, Salutary Label: 6, Ground Truth: 5, Influence Score: 508881.5625
Index: 17199, Salutary Label: 8, Ground Truth: 8, Influence Score: 49429.875
Index: 37602, Salutary Label: 7, Ground Truth: 7, Influence Score: 4333140.0
Index: 41143, Salutary Label: 0, Ground Truth: 0, Influence Score: 50860.203125
Index: 12160, Salutary Label: 6, Ground Truth: 6, Influence Score: 1120832.0
Index: 30396, Salutary Label: 6, Ground Truth: 4, Influence Score: 3252615.5
Index: 26410, Salutary Label: 6, Ground Truth: 7, Influence Score: 3233789.0
Index: 29774, Salutary Label: 8, Ground Truth: 8, Influence Score: 67435.53125
Index: 37819, Salutary Label: 0, Ground Truth: 0, Influence Score: 1785475.25
Index: 25275, Salutary Label: 7, Ground Truth: 7, Influence Score: 3584995.75
Index: 36268, Salutary Label: 6, Ground Truth: 4, Influence Score: 2048071.75
Index: 7103, Salutary Label: 7, Ground Truth: 7, Influence Score: 40545.46484375
