Index: 9615, Salutary Label: 8, Ground Truth: 0, Influence Score: 23925552.0
Index: 26308, Salutary Label: 9, Ground Truth: 0, Influence Score: 14707125.0
Index: 2951, Salutary Label: 8, Ground Truth: 0, Influence Score: 4003926.5
Index: 23215, Salutary Label: 8, Ground Truth: 2, Influence Score: 4989231.0
Index: 27452, Salutary Label: 9, Ground Truth: 9, Influence Score: 16831982.0
Index: 32219, Salutary Label: 8, Ground Truth: 8, Influence Score: 45768440.0
Index: 30000, Salutary Label: 9, Ground Truth: 2, Influence Score: 5936651.0
Index: 37898, Salutary Label: 7, Ground Truth: 7, Influence Score: 14199998.0
Index: 12045, Salutary Label: 4, Ground Truth: 4, Influence Score: 5304768.5
Index: 33320, Salutary Label: 8, Ground Truth: 8, Influence Score: 15629936.0
Index: 38217, Salutary Label: 4, Ground Truth: 2, Influence Score: 4073045.0
Index: 12605, Salutary Label: 9, Ground Truth: 0, Influence Score: 15156001.0
Index: 27547, Salutary Label: 6, Ground Truth: 6, Influence Score: 4449180.5
Index: 29379, Salutary Label: 4, Ground Truth: 4, Influence Score: 1869527.0
Index: 17254, Salutary Label: 6, Ground Truth: 6, Influence Score: 9226914.0
Index: 33452, Salutary Label: 1, Ground Truth: 8, Influence Score: 14654546.0
Index: 13543, Salutary Label: 8, Ground Truth: 8, Influence Score: 14543731.0
Index: 6501, Salutary Label: 1, Ground Truth: 9, Influence Score: 11649452.0
Index: 22265, Salutary Label: 9, Ground Truth: 2, Influence Score: 4921584.0
Index: 19448, Salutary Label: 9, Ground Truth: 9, Influence Score: 18570234.0
Index: 12087, Salutary Label: 1, Ground Truth: 2, Influence Score: 2829689.5
Index: 39310, Salutary Label: 5, Ground Truth: 5, Influence Score: 9660816.0
Index: 42678, Salutary Label: 8, Ground Truth: 8, Influence Score: 8369540.0
Index: 35648, Salutary Label: 4, Ground Truth: 2, Influence Score: 3972076.25
Index: 8422, Salutary Label: 8, Ground Truth: 0, Influence Score: 7022597.0
Index: 6060, Salutary Label: 1, Ground Truth: 1, Influence Score: 7030736.0
Index: 8282, Salutary Label: 8, Ground Truth: 8, Influence Score: 17631760.0
Index: 30517, Salutary Label: 7, Ground Truth: 6, Influence Score: 6862922.5
Index: 17222, Salutary Label: 1, Ground Truth: 0, Influence Score: 17271768.0
Index: 5654, Salutary Label: 9, Ground Truth: 6, Influence Score: 12357349.0
Index: 29741, Salutary Label: 6, Ground Truth: 6, Influence Score: 4536079.0
Index: 1503, Salutary Label: 8, Ground Truth: 0, Influence Score: 8610064.0
Index: 35919, Salutary Label: 7, Ground Truth: 6, Influence Score: 4063547.5
Index: 9371, Salutary Label: 7, Ground Truth: 0, Influence Score: 16808132.0
Index: 19843, Salutary Label: 9, Ground Truth: 9, Influence Score: 24980800.0
Index: 16818, Salutary Label: 5, Ground Truth: 5, Influence Score: 4006006.0
Index: 35412, Salutary Label: 9, Ground Truth: 8, Influence Score: 19713026.0
Index: 2454, Salutary Label: 5, Ground Truth: 5, Influence Score: 5758856.5
Index: 20227, Salutary Label: 8, Ground Truth: 8, Influence Score: 13664423.0
Index: 8425, Salutary Label: 9, Ground Truth: 1, Influence Score: 8920098.0
Index: 12991, Salutary Label: 9, Ground Truth: 6, Influence Score: 5942694.5
Index: 20344, Salutary Label: 5, Ground Truth: 3, Influence Score: 4014542.75
Index: 40182, Salutary Label: 8, Ground Truth: 2, Influence Score: 2687724.5
Index: 23152, Salutary Label: 9, Ground Truth: 2, Influence Score: 18070018.0
Index: 5568, Salutary Label: 7, Ground Truth: 4, Influence Score: 9409199.0
Index: 44743, Salutary Label: 7, Ground Truth: 5, Influence Score: 3817537.75
Index: 27950, Salutary Label: 9, Ground Truth: 9, Influence Score: 24973448.0
Index: 30730, Salutary Label: 9, Ground Truth: 0, Influence Score: 6617663.0
Index: 10681, Salutary Label: 0, Ground Truth: 8, Influence Score: 17035838.0
Index: 7729, Salutary Label: 9, Ground Truth: 9, Influence Score: 13885291.0
Index: 19723, Salutary Label: 8, Ground Truth: 0, Influence Score: 7740917.0
Index: 5257, Salutary Label: 7, Ground Truth: 3, Influence Score: 16764126.0
Index: 7003, Salutary Label: 7, Ground Truth: 4, Influence Score: 12558740.0
Index: 40881, Salutary Label: 6, Ground Truth: 6, Influence Score: 4086380.5
Index: 5149, Salutary Label: 9, Ground Truth: 1, Influence Score: 12994585.0
Index: 28493, Salutary Label: 8, Ground Truth: 8, Influence Score: 9113086.0
Index: 31526, Salutary Label: 7, Ground Truth: 7, Influence Score: 9276710.0
Index: 40195, Salutary Label: 7, Ground Truth: 5, Influence Score: 17917552.0
Index: 35500, Salutary Label: 9, Ground Truth: 5, Influence Score: 16535148.0
Index: 21885, Salutary Label: 7, Ground Truth: 4, Influence Score: 11473708.0
Index: 14030, Salutary Label: 0, Ground Truth: 4, Influence Score: 1413481.75
Index: 23332, Salutary Label: 6, Ground Truth: 6, Influence Score: 8941563.0
Index: 13267, Salutary Label: 0, Ground Truth: 7, Influence Score: 101433856.0
Index: 14369, Salutary Label: 2, Ground Truth: 6, Influence Score: 2326442.5
Index: 6259, Salutary Label: 9, Ground Truth: 0, Influence Score: 4147025.0
Index: 22343, Salutary Label: 8, Ground Truth: 2, Influence Score: 5373441.0
Index: 9807, Salutary Label: 7, Ground Truth: 7, Influence Score: 3241262.75
Index: 30958, Salutary Label: 6, Ground Truth: 6, Influence Score: 7723708.0
Index: 19606, Salutary Label: 6, Ground Truth: 6, Influence Score: 63866088.0
Index: 19270, Salutary Label: 9, Ground Truth: 5, Influence Score: 11002090.0
Index: 37161, Salutary Label: 9, Ground Truth: 0, Influence Score: 9894400.0
Index: 14965, Salutary Label: 7, Ground Truth: 3, Influence Score: 12292705.0
Index: 16884, Salutary Label: 7, Ground Truth: 3, Influence Score: 28792730.0
Index: 2733, Salutary Label: 4, Ground Truth: 4, Influence Score: 3527983.5
Index: 27153, Salutary Label: 0, Ground Truth: 0, Influence Score: 10708313.0
Index: 28669, Salutary Label: 8, Ground Truth: 8, Influence Score: 15519222.0
Index: 7443, Salutary Label: 6, Ground Truth: 3, Influence Score: 8543738.0
Index: 23380, Salutary Label: 7, Ground Truth: 7, Influence Score: 9628270.0
Index: 41313, Salutary Label: 7, Ground Truth: 7, Influence Score: 5535543.0
Index: 44683, Salutary Label: 1, Ground Truth: 8, Influence Score: 37446384.0
Index: 17120, Salutary Label: 9, Ground Truth: 8, Influence Score: 7639388.0
Index: 20908, Salutary Label: 4, Ground Truth: 3, Influence Score: 2683187.0
Index: 12226, Salutary Label: 9, Ground Truth: 1, Influence Score: 12675254.0
Index: 4324, Salutary Label: 5, Ground Truth: 6, Influence Score: 6480088.5
Index: 41680, Salutary Label: 9, Ground Truth: 0, Influence Score: 12288466.0
Index: 38213, Salutary Label: 7, Ground Truth: 2, Influence Score: 5310519.5
Index: 20264, Salutary Label: 9, Ground Truth: 9, Influence Score: 6124474.0
Index: 3442, Salutary Label: 5, Ground Truth: 5, Influence Score: 1615229.5
Index: 37655, Salutary Label: 4, Ground Truth: 6, Influence Score: 1768967.75
Index: 9468, Salutary Label: 1, Ground Truth: 0, Influence Score: 25101296.0
Index: 41836, Salutary Label: 8, Ground Truth: 7, Influence Score: 8167161.0
Index: 38441, Salutary Label: 5, Ground Truth: 5, Influence Score: 7869763.5
Index: 33253, Salutary Label: 9, Ground Truth: 2, Influence Score: 2608986.5
Index: 4035, Salutary Label: 0, Ground Truth: 0, Influence Score: 16007218.0
Index: 15186, Salutary Label: 1, Ground Truth: 1, Influence Score: 10838221.0
Index: 7279, Salutary Label: 9, Ground Truth: 3, Influence Score: 5538544.5
Index: 1558, Salutary Label: 5, Ground Truth: 5, Influence Score: 15897011.0
Index: 11828, Salutary Label: 9, Ground Truth: 9, Influence Score: 10086194.0
Index: 32800, Salutary Label: 8, Ground Truth: 8, Influence Score: 23417284.0
Index: 4127, Salutary Label: 9, Ground Truth: 9, Influence Score: 17824628.0
Index: 38267, Salutary Label: 7, Ground Truth: 4, Influence Score: 4757720.0
Index: 36492, Salutary Label: 9, Ground Truth: 5, Influence Score: 13982374.0
Index: 17995, Salutary Label: 7, Ground Truth: 6, Influence Score: 5275762.0
Index: 6537, Salutary Label: 7, Ground Truth: 4, Influence Score: 21022336.0
Index: 32133, Salutary Label: 0, Ground Truth: 0, Influence Score: 68070272.0
Index: 12880, Salutary Label: 1, Ground Truth: 1, Influence Score: 100748560.0
Index: 21665, Salutary Label: 9, Ground Truth: 0, Influence Score: 6348550.5
Index: 10420, Salutary Label: 1, Ground Truth: 9, Influence Score: 16500278.0
Index: 24472, Salutary Label: 7, Ground Truth: 4, Influence Score: 16049419.0
Index: 39572, Salutary Label: 7, Ground Truth: 2, Influence Score: 6172878.0
Index: 5865, Salutary Label: 6, Ground Truth: 6, Influence Score: 8992470.0
Index: 24836, Salutary Label: 9, Ground Truth: 8, Influence Score: 65212432.0
Index: 20130, Salutary Label: 7, Ground Truth: 3, Influence Score: 8071699.5
Index: 18288, Salutary Label: 9, Ground Truth: 3, Influence Score: 4227056.0
Index: 36497, Salutary Label: 9, Ground Truth: 0, Influence Score: 14957222.0
Index: 43044, Salutary Label: 9, Ground Truth: 9, Influence Score: 36694272.0
Index: 5210, Salutary Label: 0, Ground Truth: 0, Influence Score: 38358972.0
Index: 30721, Salutary Label: 1, Ground Truth: 5, Influence Score: 7773069.0
Index: 43874, Salutary Label: 4, Ground Truth: 6, Influence Score: 4557115.0
Index: 42169, Salutary Label: 9, Ground Truth: 2, Influence Score: 3641400.0
Index: 21133, Salutary Label: 4, Ground Truth: 5, Influence Score: 5604064.5
Index: 3432, Salutary Label: 8, Ground Truth: 5, Influence Score: 2194069.0
Index: 10236, Salutary Label: 7, Ground Truth: 7, Influence Score: 9730239.0
Index: 17355, Salutary Label: 7, Ground Truth: 2, Influence Score: 5521256.5
Index: 36155, Salutary Label: 9, Ground Truth: 1, Influence Score: 20704298.0
Index: 23997, Salutary Label: 8, Ground Truth: 8, Influence Score: 12668044.0
Index: 39816, Salutary Label: 5, Ground Truth: 3, Influence Score: 4835660.0
Index: 30459, Salutary Label: 1, Ground Truth: 2, Influence Score: 11668170.0
Index: 10863, Salutary Label: 4, Ground Truth: 3, Influence Score: 1438705.75
Index: 22699, Salutary Label: 9, Ground Truth: 3, Influence Score: 4143478.0
Index: 15855, Salutary Label: 1, Ground Truth: 1, Influence Score: 28670302.0
