Index: 39250, Salutary Label: 4, Ground Truth: 4, Influence Score: 348842.625
Index: 30151, Salutary Label: 0, Ground Truth: 0, Influence Score: 2193059.5
Index: 14342, Salutary Label: 4, Ground Truth: 4, Influence Score: 2309189.5
Index: 33002, Salutary Label: 1, Ground Truth: 1, Influence Score: 768261.0
Index: 6254, Salutary Label: 9, Ground Truth: 9, Influence Score: 1308266.0
Index: 27515, Salutary Label: 2, Ground Truth: 2, Influence Score: 2694441.75
Index: 13197, Salutary Label: 8, Ground Truth: 0, Influence Score: 1228469.25
Index: 35814, Salutary Label: 8, Ground Truth: 8, Influence Score: 1167528.375
Index: 6712, Salutary Label: 8, Ground Truth: 8, Influence Score: 1421473.0
Index: 22176, Salutary Label: 7, Ground Truth: 7, Influence Score: 1188351.5
Index: 40493, Salutary Label: 9, Ground Truth: 9, Influence Score: 388265.5
Index: 12234, Salutary Label: 1, Ground Truth: 1, Influence Score: 2009622.0
Index: 15687, Salutary Label: 7, Ground Truth: 4, Influence Score: 991602.25
Index: 27034, Salutary Label: 4, Ground Truth: 9, Influence Score: 1583286.25
Index: 5207, Salutary Label: 7, Ground Truth: 8, Influence Score: 4127122.25
Index: 19886, Salutary Label: 2, Ground Truth: 3, Influence Score: 767395.25
Index: 24764, Salutary Label: 5, Ground Truth: 2, Influence Score: 1765750.625
Index: 3870, Salutary Label: 1, Ground Truth: 5, Influence Score: 775473.25
Index: 20676, Salutary Label: 6, Ground Truth: 6, Influence Score: 2597324.5
Index: 11769, Salutary Label: 6, Ground Truth: 3, Influence Score: 2826020.75
Index: 37598, Salutary Label: 8, Ground Truth: 8, Influence Score: 822776.0
Index: 43555, Salutary Label: 7, Ground Truth: 7, Influence Score: 1515985.5
Index: 34731, Salutary Label: 9, Ground Truth: 9, Influence Score: 1104707.5
Index: 18796, Salutary Label: 3, Ground Truth: 3, Influence Score: 563803.875
Index: 29035, Salutary Label: 0, Ground Truth: 0, Influence Score: 980612.375
Index: 269, Salutary Label: 4, Ground Truth: 2, Influence Score: 599459.4375
Index: 7561, Salutary Label: 6, Ground Truth: 6, Influence Score: 1915373.375
Index: 8411, Salutary Label: 8, Ground Truth: 1, Influence Score: 978457.875
Index: 9362, Salutary Label: 7, Ground Truth: 3, Influence Score: 1004983.625
Index: 3220, Salutary Label: 0, Ground Truth: 0, Influence Score: 770345.75
Index: 40681, Salutary Label: 7, Ground Truth: 7, Influence Score: 1971429.75
Index: 31492, Salutary Label: 5, Ground Truth: 2, Influence Score: 476777.5
Index: 568, Salutary Label: 7, Ground Truth: 7, Influence Score: 255633.71875
Index: 20419, Salutary Label: 4, Ground Truth: 4, Influence Score: 953719.5625
Index: 2802, Salutary Label: 6, Ground Truth: 4, Influence Score: 460693.625
Index: 23885, Salutary Label: 4, Ground Truth: 3, Influence Score: 4871609.0
Index: 17349, Salutary Label: 6, Ground Truth: 6, Influence Score: 1048198.875
Index: 34929, Salutary Label: 6, Ground Truth: 6, Influence Score: 3312789.25
Index: 8314, Salutary Label: 2, Ground Truth: 7, Influence Score: 2077679.0
Index: 4190, Salutary Label: 8, Ground Truth: 8, Influence Score: 1310866.625
Index: 42805, Salutary Label: 9, Ground Truth: 1, Influence Score: 1159011.25
Index: 21612, Salutary Label: 6, Ground Truth: 5, Influence Score: 1648162.875
Index: 38612, Salutary Label: 9, Ground Truth: 3, Influence Score: 967068.25
Index: 8372, Salutary Label: 2, Ground Truth: 6, Influence Score: 864956.1875
Index: 13492, Salutary Label: 4, Ground Truth: 7, Influence Score: 1946478.5
Index: 30653, Salutary Label: 2, Ground Truth: 0, Influence Score: 736077.25
Index: 18270, Salutary Label: 0, Ground Truth: 0, Influence Score: 626269.625
Index: 30069, Salutary Label: 6, Ground Truth: 6, Influence Score: 1616437.0
Index: 16679, Salutary Label: 4, Ground Truth: 6, Influence Score: 1142691.875
Index: 7426, Salutary Label: 2, Ground Truth: 2, Influence Score: 456975.9375
Index: 25184, Salutary Label: 9, Ground Truth: 9, Influence Score: 1259895.75
Index: 35756, Salutary Label: 2, Ground Truth: 2, Influence Score: 1688884.125
Index: 28410, Salutary Label: 3, Ground Truth: 3, Influence Score: 674608.125
Index: 17051, Salutary Label: 8, Ground Truth: 8, Influence Score: 912267.25
Index: 3939, Salutary Label: 7, Ground Truth: 7, Influence Score: 2271210.75
Index: 12402, Salutary Label: 4, Ground Truth: 7, Influence Score: 1645240.25
Index: 16796, Salutary Label: 4, Ground Truth: 4, Influence Score: 3000257.0
Index: 22681, Salutary Label: 8, Ground Truth: 0, Influence Score: 1361088.75
Index: 7646, Salutary Label: 6, Ground Truth: 5, Influence Score: 1763489.0
Index: 14370, Salutary Label: 1, Ground Truth: 1, Influence Score: 1250421.0
Index: 11577, Salutary Label: 4, Ground Truth: 2, Influence Score: 1567469.25
Index: 38715, Salutary Label: 9, Ground Truth: 9, Influence Score: 426683.375
Index: 26168, Salutary Label: 1, Ground Truth: 1, Influence Score: 903730.25
Index: 31210, Salutary Label: 4, Ground Truth: 2, Influence Score: 2913090.5
Index: 36310, Salutary Label: 7, Ground Truth: 2, Influence Score: 1166605.25
Index: 12869, Salutary Label: 3, Ground Truth: 5, Influence Score: 1564852.125
Index: 9694, Salutary Label: 8, Ground Truth: 8, Influence Score: 1124212.5
Index: 24809, Salutary Label: 7, Ground Truth: 4, Influence Score: 2163452.5
Index: 27694, Salutary Label: 6, Ground Truth: 6, Influence Score: 483460.53125
Index: 7167, Salutary Label: 6, Ground Truth: 4, Influence Score: 714318.6875
Index: 32729, Salutary Label: 6, Ground Truth: 6, Influence Score: 1962668.125
Index: 34935, Salutary Label: 8, Ground Truth: 9, Influence Score: 1665734.25
Index: 1991, Salutary Label: 2, Ground Truth: 3, Influence Score: 466216.15625
Index: 18085, Salutary Label: 8, Ground Truth: 0, Influence Score: 1617622.25
Index: 34861, Salutary Label: 8, Ground Truth: 8, Influence Score: 805507.8125
Index: 7184, Salutary Label: 8, Ground Truth: 0, Influence Score: 3715536.5
Index: 32298, Salutary Label: 4, Ground Truth: 2, Influence Score: 851044.5625
Index: 13276, Salutary Label: 3, Ground Truth: 5, Influence Score: 756258.9375
Index: 16068, Salutary Label: 9, Ground Truth: 9, Influence Score: 457983.875
Index: 1719, Salutary Label: 4, Ground Truth: 4, Influence Score: 598135.4375
Index: 32624, Salutary Label: 3, Ground Truth: 3, Influence Score: 1754650.875
Index: 14779, Salutary Label: 6, Ground Truth: 3, Influence Score: 1731592.25
Index: 27506, Salutary Label: 6, Ground Truth: 6, Influence Score: 1385867.125
Index: 39956, Salutary Label: 1, Ground Truth: 1, Influence Score: 1178138.75
Index: 14728, Salutary Label: 2, Ground Truth: 2, Influence Score: 1587203.875
Index: 22788, Salutary Label: 5, Ground Truth: 5, Influence Score: 401809.5625
Index: 32952, Salutary Label: 6, Ground Truth: 6, Influence Score: 3652894.0
Index: 21525, Salutary Label: 7, Ground Truth: 7, Influence Score: 956546.9375
Index: 1468, Salutary Label: 2, Ground Truth: 5, Influence Score: 2332546.0
Index: 33467, Salutary Label: 9, Ground Truth: 1, Influence Score: 1675790.0
Index: 12231, Salutary Label: 4, Ground Truth: 8, Influence Score: 1414228.625
Index: 13947, Salutary Label: 4, Ground Truth: 3, Influence Score: 1960557.0
Index: 6896, Salutary Label: 6, Ground Truth: 6, Influence Score: 3371466.0
Index: 13819, Salutary Label: 7, Ground Truth: 5, Influence Score: 645617.5625
Index: 17896, Salutary Label: 7, Ground Truth: 5, Influence Score: 1710048.875
Index: 25331, Salutary Label: 6, Ground Truth: 5, Influence Score: 1415415.75
Index: 42079, Salutary Label: 8, Ground Truth: 1, Influence Score: 2428976.75
Index: 37245, Salutary Label: 1, Ground Truth: 1, Influence Score: 264558.125
Index: 18783, Salutary Label: 0, Ground Truth: 0, Influence Score: 265944.1875
Index: 18553, Salutary Label: 4, Ground Truth: 4, Influence Score: 261666.9375
Index: 4683, Salutary Label: 6, Ground Truth: 6, Influence Score: 1220142.375
Index: 14050, Salutary Label: 9, Ground Truth: 0, Influence Score: 937325.125
Index: 14033, Salutary Label: 6, Ground Truth: 3, Influence Score: 3131055.75
Index: 36366, Salutary Label: 6, Ground Truth: 6, Influence Score: 1215281.125
Index: 38428, Salutary Label: 8, Ground Truth: 1, Influence Score: 2118839.75
Index: 1769, Salutary Label: 3, Ground Truth: 5, Influence Score: 414977.09375
Index: 10603, Salutary Label: 3, Ground Truth: 7, Influence Score: 1601358.5
Index: 22415, Salutary Label: 4, Ground Truth: 4, Influence Score: 4848668.0
Index: 44345, Salutary Label: 8, Ground Truth: 3, Influence Score: 671638.9375
Index: 4020, Salutary Label: 9, Ground Truth: 9, Influence Score: 388060.25
Index: 2214, Salutary Label: 1, Ground Truth: 1, Influence Score: 138056.515625
Index: 41568, Salutary Label: 7, Ground Truth: 7, Influence Score: 2194785.5
