Index: 28736, Salutary Label: 7, Ground Truth: 2, Influence Score: 5258487.5
Index: 42242, Salutary Label: 1, Ground Truth: 1, Influence Score: 5.264691352844238
Index: 7974, Salutary Label: 6, Ground Truth: 5, Influence Score: 2818612.0
Index: 2918, Salutary Label: 6, Ground Truth: 6, Influence Score: 1460016.5
Index: 35672, Salutary Label: 7, Ground Truth: 7, Influence Score: 6182076.0
Index: 9915, Salutary Label: 7, Ground Truth: 5, Influence Score: 3500212.0
Index: 2930, Salutary Label: 1, Ground Truth: 5, Influence Score: 1673162.375
Index: 459, Salutary Label: 7, Ground Truth: 6, Influence Score: 2371748.0
Index: 13075, Salutary Label: 6, Ground Truth: 6, Influence Score: 1729235.0
Index: 44104, Salutary Label: 1, Ground Truth: 1, Influence Score: 89487.3671875
Index: 17639, Salutary Label: 7, Ground Truth: 7, Influence Score: 3930.202392578125
Index: 38549, Salutary Label: 0, Ground Truth: 0, Influence Score: 3763052.25
Index: 32220, Salutary Label: 0, Ground Truth: 8, Influence Score: 1889017.0
Index: 42060, Salutary Label: 7, Ground Truth: 4, Influence Score: 4452162.0
Index: 25821, Salutary Label: 1, Ground Truth: 1, Influence Score: 1876988.25
Index: 38376, Salutary Label: 1, Ground Truth: 1, Influence Score: 4375259.0
Index: 8805, Salutary Label: 4, Ground Truth: 4, Influence Score: 1504025.25
Index: 17656, Salutary Label: 0, Ground Truth: 0, Influence Score: 7875.041015625
Index: 19375, Salutary Label: 4, Ground Truth: 4, Influence Score: 834673.0
Index: 33303, Salutary Label: 8, Ground Truth: 8, Influence Score: 439.54510498046875
Index: 37384, Salutary Label: 2, Ground Truth: 3, Influence Score: 739489.4375
Index: 28908, Salutary Label: 6, Ground Truth: 6, Influence Score: 3759157.75
Index: 3909, Salutary Label: 2, Ground Truth: 2, Influence Score: 157111.71875
Index: 15488, Salutary Label: 1, Ground Truth: 1, Influence Score: 278905.75
Index: 33781, Salutary Label: 2, Ground Truth: 5, Influence Score: 1114288.375
Index: 20034, Salutary Label: 0, Ground Truth: 5, Influence Score: 2153140.5
Index: 29714, Salutary Label: 4, Ground Truth: 4, Influence Score: 2511529.25
Index: 9448, Salutary Label: 8, Ground Truth: 8, Influence Score: 8749.2666015625
Index: 35554, Salutary Label: 7, Ground Truth: 4, Influence Score: 6863571.0
Index: 43910, Salutary Label: 7, Ground Truth: 7, Influence Score: 3283030.75
Index: 19196, Salutary Label: 1, Ground Truth: 1, Influence Score: 242.04495239257812
Index: 36232, Salutary Label: 6, Ground Truth: 3, Influence Score: 2109748.5
Index: 37983, Salutary Label: 2, Ground Truth: 2, Influence Score: 1126599.75
Index: 15292, Salutary Label: 9, Ground Truth: 3, Influence Score: 2647218.25
Index: 24660, Salutary Label: 4, Ground Truth: 2, Influence Score: 1738610.375
Index: 31048, Salutary Label: 0, Ground Truth: 0, Influence Score: 4538519.0
Index: 24178, Salutary Label: 6, Ground Truth: 6, Influence Score: 291293.375
Index: 1427, Salutary Label: 6, Ground Truth: 6, Influence Score: 389487.125
Index: 36420, Salutary Label: 6, Ground Truth: 4, Influence Score: 3562136.5
Index: 24728, Salutary Label: 6, Ground Truth: 6, Influence Score: 1962868.625
Index: 42324, Salutary Label: 6, Ground Truth: 3, Influence Score: 3456980.0
Index: 19431, Salutary Label: 7, Ground Truth: 3, Influence Score: 1345050.25
Index: 34834, Salutary Label: 6, Ground Truth: 4, Influence Score: 1392954.625
Index: 8196, Salutary Label: 7, Ground Truth: 7, Influence Score: 4169.53759765625
Index: 1516, Salutary Label: 1, Ground Truth: 1, Influence Score: 269.64111328125
Index: 25818, Salutary Label: 6, Ground Truth: 6, Influence Score: 2910915.25
Index: 38977, Salutary Label: 1, Ground Truth: 9, Influence Score: 1648318.875
Index: 26821, Salutary Label: 1, Ground Truth: 1, Influence Score: 2142587.5
Index: 9505, Salutary Label: 6, Ground Truth: 6, Influence Score: 475981.6875
Index: 23209, Salutary Label: 0, Ground Truth: 0, Influence Score: 6073.603515625
Index: 38850, Salutary Label: 9, Ground Truth: 9, Influence Score: 4407262.0
Index: 23425, Salutary Label: 9, Ground Truth: 9, Influence Score: 4147803.5
Index: 9470, Salutary Label: 6, Ground Truth: 5, Influence Score: 5194693.0
Index: 36488, Salutary Label: 8, Ground Truth: 8, Influence Score: 35.825721740722656
Index: 7524, Salutary Label: 8, Ground Truth: 8, Influence Score: 4488.1650390625
Index: 9067, Salutary Label: 5, Ground Truth: 5, Influence Score: 6950.76611328125
Index: 29881, Salutary Label: 7, Ground Truth: 5, Influence Score: 2316288.5
Index: 26534, Salutary Label: 7, Ground Truth: 3, Influence Score: 2016203.875
Index: 32699, Salutary Label: 9, Ground Truth: 9, Influence Score: 3282244.25
Index: 41066, Salutary Label: 6, Ground Truth: 8, Influence Score: 1005344.75
Index: 18695, Salutary Label: 9, Ground Truth: 9, Influence Score: 119082.25
Index: 27771, Salutary Label: 2, Ground Truth: 2, Influence Score: 833184.125
Index: 40283, Salutary Label: 0, Ground Truth: 0, Influence Score: 732.7988891601562
Index: 8225, Salutary Label: 6, Ground Truth: 5, Influence Score: 6319825.0
