Index: 13081, Salutary Label: 4, Ground Truth: 4, Influence Score: 2413591.75
Index: 1675, Salutary Label: 8, Ground Truth: 8, Influence Score: 3016690.5
Index: 1318, Salutary Label: 2, Ground Truth: 4, Influence Score: 2069465.625
Index: 34485, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.4780477285385132
Index: 20986, Salutary Label: 3, Ground Truth: 5, Influence Score: 658866.5625
Index: 15489, Salutary Label: 1, Ground Truth: 1, Influence Score: 15856.724609375
Index: 9874, Salutary Label: 2, Ground Truth: 1, Influence Score: 852430.5
Index: 23480, Salutary Label: 8, Ground Truth: 8, Influence Score: 1570904.375
Index: 11282, Salutary Label: 2, Ground Truth: 5, Influence Score: 1581230.25
Index: 42539, Salutary Label: 2, Ground Truth: 7, Influence Score: 309009.9375
Index: 34434, Salutary Label: 6, Ground Truth: 9, Influence Score: 1036823.875
Index: 3251, Salutary Label: 0, Ground Truth: 3, Influence Score: 3715917.25
Index: 9235, Salutary Label: 0, Ground Truth: 0, Influence Score: 60509.484375
Index: 29104, Salutary Label: 6, Ground Truth: 4, Influence Score: 1600333.875
Index: 34885, Salutary Label: 7, Ground Truth: 7, Influence Score: 18588.09765625
Index: 10729, Salutary Label: 7, Ground Truth: 7, Influence Score: 42299.3515625
Index: 23615, Salutary Label: 8, Ground Truth: 8, Influence Score: 25511.95703125
Index: 11566, Salutary Label: 1, Ground Truth: 1, Influence Score: 271501.625
Index: 4635, Salutary Label: 1, Ground Truth: 1, Influence Score: 8928.25390625
Index: 23746, Salutary Label: 5, Ground Truth: 5, Influence Score: 636653.4375
Index: 27057, Salutary Label: 5, Ground Truth: 5, Influence Score: 968385.625
Index: 44838, Salutary Label: 7, Ground Truth: 7, Influence Score: 18647.125
Index: 24083, Salutary Label: 2, Ground Truth: 2, Influence Score: 1135221.125
Index: 43095, Salutary Label: 8, Ground Truth: 8, Influence Score: 132905.875
Index: 5601, Salutary Label: 3, Ground Truth: 7, Influence Score: 1080785.875
Index: 8277, Salutary Label: 0, Ground Truth: 5, Influence Score: 2331534.0
Index: 25986, Salutary Label: 5, Ground Truth: 5, Influence Score: 481769.46875
Index: 13330, Salutary Label: 5, Ground Truth: 3, Influence Score: 152941.8125
Index: 22514, Salutary Label: 6, Ground Truth: 6, Influence Score: 161771.046875
Index: 13121, Salutary Label: 7, Ground Truth: 4, Influence Score: 153918.59375
Index: 3490, Salutary Label: 7, Ground Truth: 7, Influence Score: 476950.09375
Index: 34535, Salutary Label: 4, Ground Truth: 7, Influence Score: 3855741.75
Index: 17688, Salutary Label: 6, Ground Truth: 6, Influence Score: 171283.390625
Index: 17988, Salutary Label: 5, Ground Truth: 3, Influence Score: 349762.75
Index: 21619, Salutary Label: 0, Ground Truth: 0, Influence Score: 87582.6640625
Index: 37324, Salutary Label: 2, Ground Truth: 2, Influence Score: 1271729.125
Index: 20356, Salutary Label: 7, Ground Truth: 0, Influence Score: 3751387.5
Index: 30487, Salutary Label: 9, Ground Truth: 9, Influence Score: 57410.890625
Index: 2194, Salutary Label: 0, Ground Truth: 1, Influence Score: 1721893.625
Index: 31068, Salutary Label: 0, Ground Truth: 0, Influence Score: 2305171.0
Index: 11138, Salutary Label: 6, Ground Truth: 6, Influence Score: 2420748.75
Index: 44456, Salutary Label: 5, Ground Truth: 5, Influence Score: 666550.3125
Index: 38618, Salutary Label: 2, Ground Truth: 2, Influence Score: 225942.4375
Index: 43225, Salutary Label: 2, Ground Truth: 2, Influence Score: 627412.5
Index: 32526, Salutary Label: 9, Ground Truth: 9, Influence Score: 142509.796875
Index: 39617, Salutary Label: 2, Ground Truth: 5, Influence Score: 1067789.75
Index: 3111, Salutary Label: 3, Ground Truth: 5, Influence Score: 894904.375
Index: 2281, Salutary Label: 0, Ground Truth: 0, Influence Score: 388039.125
Index: 44703, Salutary Label: 5, Ground Truth: 5, Influence Score: 856689.1875
Index: 11166, Salutary Label: 2, Ground Truth: 5, Influence Score: 1172304.875
Index: 7658, Salutary Label: 6, Ground Truth: 6, Influence Score: 1668490.25
Index: 35477, Salutary Label: 3, Ground Truth: 6, Influence Score: 68663.4296875
Index: 34826, Salutary Label: 7, Ground Truth: 7, Influence Score: 17210.662109375
Index: 14411, Salutary Label: 0, Ground Truth: 9, Influence Score: 2484015.5
Index: 30840, Salutary Label: 2, Ground Truth: 2, Influence Score: 1623898.0
Index: 2914, Salutary Label: 8, Ground Truth: 0, Influence Score: 1453149.75
Index: 29361, Salutary Label: 6, Ground Truth: 6, Influence Score: 1519934.25
Index: 2810, Salutary Label: 4, Ground Truth: 9, Influence Score: 1362838.5
Index: 38702, Salutary Label: 8, Ground Truth: 3, Influence Score: 1309526.75
Index: 3973, Salutary Label: 0, Ground Truth: 0, Influence Score: 1146970.25
Index: 36393, Salutary Label: 8, Ground Truth: 2, Influence Score: 70005.2578125
Index: 43463, Salutary Label: 2, Ground Truth: 5, Influence Score: 915632.0
Index: 18167, Salutary Label: 6, Ground Truth: 4, Influence Score: 1587653.0
Index: 14413, Salutary Label: 2, Ground Truth: 2, Influence Score: 16260.10546875
Index: 15114, Salutary Label: 6, Ground Truth: 4, Influence Score: 835503.9375
Index: 16420, Salutary Label: 4, Ground Truth: 4, Influence Score: 1508182.25
Index: 33558, Salutary Label: 4, Ground Truth: 4, Influence Score: 2130152.75
