Index: 7547, Salutary Label: 3, Ground Truth: 4, Influence Score: 385926.21875
Index: 22141, Salutary Label: 9, Ground Truth: 9, Influence Score: 332745.0625
Index: 4821, Salutary Label: 5, Ground Truth: 5, Influence Score: 225842.5625
Index: 9057, Salutary Label: 3, Ground Truth: 9, Influence Score: 2748392.5
Index: 28527, Salutary Label: 1, Ground Truth: 1, Influence Score: 432460.9375
Index: 19663, Salutary Label: 9, Ground Truth: 9, Influence Score: 2283.596435546875
Index: 14141, Salutary Label: 9, Ground Truth: 1, Influence Score: 125219.359375
Index: 34815, Salutary Label: 3, Ground Truth: 3, Influence Score: 1549817.75
Index: 18207, Salutary Label: 0, Ground Truth: 0, Influence Score: 58130.3984375
Index: 10437, Salutary Label: 4, Ground Truth: 4, Influence Score: 370366.625
Index: 43097, Salutary Label: 9, Ground Truth: 9, Influence Score: 54639.90625
Index: 7130, Salutary Label: 5, Ground Truth: 5, Influence Score: 455506.3125
Index: 37629, Salutary Label: 2, Ground Truth: 7, Influence Score: 253081.828125
Index: 16837, Salutary Label: 0, Ground Truth: 0, Influence Score: 219921.09375
Index: 11390, Salutary Label: 2, Ground Truth: 0, Influence Score: 1532883.0
Index: 21693, Salutary Label: 9, Ground Truth: 9, Influence Score: 227.47776794433594
Index: 31759, Salutary Label: 6, Ground Truth: 6, Influence Score: 3176582.5
Index: 32553, Salutary Label: 3, Ground Truth: 6, Influence Score: 978028.1875
Index: 13150, Salutary Label: 9, Ground Truth: 9, Influence Score: 18363.52734375
Index: 28683, Salutary Label: 9, Ground Truth: 8, Influence Score: 465692.75
Index: 29101, Salutary Label: 7, Ground Truth: 7, Influence Score: 4818.4443359375
Index: 9622, Salutary Label: 5, Ground Truth: 9, Influence Score: 367946.0
Index: 1598, Salutary Label: 2, Ground Truth: 0, Influence Score: 1020500.75
Index: 27230, Salutary Label: 4, Ground Truth: 4, Influence Score: 293918.1875
Index: 3978, Salutary Label: 0, Ground Truth: 0, Influence Score: 195126.625
Index: 2747, Salutary Label: 1, Ground Truth: 1, Influence Score: 38130.88671875
Index: 29039, Salutary Label: 6, Ground Truth: 3, Influence Score: 609692.625
Index: 44887, Salutary Label: 6, Ground Truth: 6, Influence Score: 42617.8984375
Index: 38869, Salutary Label: 9, Ground Truth: 9, Influence Score: 28731.50390625
Index: 31123, Salutary Label: 4, Ground Truth: 4, Influence Score: 1323727.0
Index: 40179, Salutary Label: 8, Ground Truth: 8, Influence Score: 120462.90625
Index: 20890, Salutary Label: 1, Ground Truth: 4, Influence Score: 1287841.25
Index: 3901, Salutary Label: 8, Ground Truth: 6, Influence Score: 646981.25
Index: 26798, Salutary Label: 0, Ground Truth: 0, Influence Score: 50257.78125
Index: 39755, Salutary Label: 8, Ground Truth: 8, Influence Score: 27209.21484375
Index: 18370, Salutary Label: 2, Ground Truth: 6, Influence Score: 2724219.75
Index: 21071, Salutary Label: 4, Ground Truth: 7, Influence Score: 1210491.125
Index: 34521, Salutary Label: 3, Ground Truth: 2, Influence Score: 596172.75
Index: 3418, Salutary Label: 4, Ground Truth: 0, Influence Score: 578469.375
Index: 39457, Salutary Label: 5, Ground Truth: 3, Influence Score: 115256.953125
Index: 30603, Salutary Label: 9, Ground Truth: 9, Influence Score: 287125.125
Index: 10294, Salutary Label: 6, Ground Truth: 7, Influence Score: 751870.4375
Index: 34395, Salutary Label: 4, Ground Truth: 4, Influence Score: 1805197.125
Index: 19211, Salutary Label: 3, Ground Truth: 4, Influence Score: 712863.5
Index: 27606, Salutary Label: 7, Ground Truth: 7, Influence Score: 986.0841674804688
Index: 36492, Salutary Label: 3, Ground Truth: 5, Influence Score: 1140297.5
Index: 32348, Salutary Label: 7, Ground Truth: 7, Influence Score: 31656.0625
Index: 42070, Salutary Label: 6, Ground Truth: 6, Influence Score: 183847.40625
Index: 17561, Salutary Label: 3, Ground Truth: 4, Influence Score: 1071124.875
Index: 24441, Salutary Label: 7, Ground Truth: 7, Influence Score: 312923.28125
Index: 36743, Salutary Label: 0, Ground Truth: 0, Influence Score: 1611.893798828125
Index: 30794, Salutary Label: 0, Ground Truth: 0, Influence Score: 783833.125
Index: 27765, Salutary Label: 3, Ground Truth: 7, Influence Score: 1076907.625
Index: 308, Salutary Label: 6, Ground Truth: 6, Influence Score: 687846.3125
Index: 28421, Salutary Label: 5, Ground Truth: 5, Influence Score: 1176336.625
Index: 42419, Salutary Label: 9, Ground Truth: 9, Influence Score: 53183.2578125
Index: 18515, Salutary Label: 9, Ground Truth: 5, Influence Score: 270963.6875
Index: 28116, Salutary Label: 6, Ground Truth: 4, Influence Score: 506939.0
Index: 42914, Salutary Label: 6, Ground Truth: 4, Influence Score: 2849629.75
Index: 28301, Salutary Label: 5, Ground Truth: 5, Influence Score: 469584.375
Index: 2369, Salutary Label: 5, Ground Truth: 4, Influence Score: 1013696.25
Index: 11649, Salutary Label: 5, Ground Truth: 5, Influence Score: 534243.3125
Index: 11792, Salutary Label: 1, Ground Truth: 1, Influence Score: 562151.875
Index: 7566, Salutary Label: 4, Ground Truth: 4, Influence Score: 72511.3671875
Index: 32739, Salutary Label: 0, Ground Truth: 0, Influence Score: 131745.875
Index: 43247, Salutary Label: 7, Ground Truth: 7, Influence Score: 3351.748779296875
Index: 22937, Salutary Label: 8, Ground Truth: 8, Influence Score: 2668217.0
Index: 37284, Salutary Label: 6, Ground Truth: 6, Influence Score: 1807173.375
Index: 44620, Salutary Label: 3, Ground Truth: 7, Influence Score: 3742549.5
Index: 35607, Salutary Label: 2, Ground Truth: 2, Influence Score: 81227.578125
Index: 33698, Salutary Label: 5, Ground Truth: 7, Influence Score: 727715.625
Index: 10655, Salutary Label: 0, Ground Truth: 8, Influence Score: 48818.20703125
Index: 17606, Salutary Label: 0, Ground Truth: 2, Influence Score: 177358.875
Index: 39996, Salutary Label: 2, Ground Truth: 2, Influence Score: 918983.25
Index: 20348, Salutary Label: 8, Ground Truth: 8, Influence Score: 326658.0
Index: 35166, Salutary Label: 4, Ground Truth: 4, Influence Score: 248133.4375
Index: 28810, Salutary Label: 0, Ground Truth: 0, Influence Score: 479517.1875
Index: 16937, Salutary Label: 8, Ground Truth: 8, Influence Score: 532183.9375
Index: 42586, Salutary Label: 1, Ground Truth: 1, Influence Score: 169191.234375
Index: 4187, Salutary Label: 7, Ground Truth: 7, Influence Score: 55745.73828125
Index: 2490, Salutary Label: 8, Ground Truth: 8, Influence Score: 54654.53125
Index: 42749, Salutary Label: 5, Ground Truth: 5, Influence Score: 133.41445922851562
Index: 18325, Salutary Label: 0, Ground Truth: 0, Influence Score: 107205.984375
Index: 28058, Salutary Label: 6, Ground Truth: 3, Influence Score: 2182525.0
Index: 15003, Salutary Label: 8, Ground Truth: 8, Influence Score: 150940.15625
Index: 28981, Salutary Label: 6, Ground Truth: 6, Influence Score: 434055.625
Index: 18367, Salutary Label: 6, Ground Truth: 6, Influence Score: 3152511.0
Index: 40318, Salutary Label: 4, Ground Truth: 2, Influence Score: 4221411.0
Index: 9635, Salutary Label: 4, Ground Truth: 4, Influence Score: 26707.14453125
Index: 3652, Salutary Label: 0, Ground Truth: 5, Influence Score: 384449.28125
Index: 25178, Salutary Label: 9, Ground Truth: 9, Influence Score: 14289.4296875
Index: 30165, Salutary Label: 8, Ground Truth: 8, Influence Score: 27886.140625
Index: 9016, Salutary Label: 7, Ground Truth: 7, Influence Score: 116541.578125
Index: 12379, Salutary Label: 2, Ground Truth: 0, Influence Score: 756834.5625
Index: 32574, Salutary Label: 6, Ground Truth: 6, Influence Score: 11666.85546875
Index: 18250, Salutary Label: 5, Ground Truth: 5, Influence Score: 1556957.0
Index: 24143, Salutary Label: 6, Ground Truth: 4, Influence Score: 1129791.0
Index: 27575, Salutary Label: 5, Ground Truth: 7, Influence Score: 1863497.875
Index: 36314, Salutary Label: 8, Ground Truth: 8, Influence Score: 192624.75
Index: 29085, Salutary Label: 5, Ground Truth: 5, Influence Score: 2206717.25
Index: 23565, Salutary Label: 5, Ground Truth: 3, Influence Score: 749795.375
Index: 32582, Salutary Label: 2, Ground Truth: 0, Influence Score: 931010.375
Index: 10090, Salutary Label: 3, Ground Truth: 4, Influence Score: 2818343.25
Index: 29205, Salutary Label: 6, Ground Truth: 2, Influence Score: 2171019.25
Index: 16428, Salutary Label: 4, Ground Truth: 5, Influence Score: 335849.125
Index: 29335, Salutary Label: 0, Ground Truth: 0, Influence Score: 495781.75
Index: 20383, Salutary Label: 3, Ground Truth: 2, Influence Score: 843683.625
Index: 41851, Salutary Label: 6, Ground Truth: 6, Influence Score: 425528.9375
Index: 19058, Salutary Label: 8, Ground Truth: 6, Influence Score: 1251990.5
Index: 33661, Salutary Label: 4, Ground Truth: 2, Influence Score: 2157366.25
Index: 31241, Salutary Label: 5, Ground Truth: 5, Influence Score: 170271.515625
Index: 23562, Salutary Label: 7, Ground Truth: 7, Influence Score: 578204.1875
Index: 22671, Salutary Label: 9, Ground Truth: 9, Influence Score: 780041.0
