Index: 10820, Salutary Label: 7, Ground Truth: 4, Influence Score: 2914781.25
Index: 25704, Salutary Label: 0, Ground Truth: 0, Influence Score: 267476.03125
Index: 4610, Salutary Label: 8, Ground Truth: 8, Influence Score: 2716166.0
Index: 15411, Salutary Label: 1, Ground Truth: 1, Influence Score: 189708.34375
Index: 39880, Salutary Label: 7, Ground Truth: 7, Influence Score: 3374651.0
Index: 29081, Salutary Label: 8, Ground Truth: 8, Influence Score: 410490.3125
Index: 7912, Salutary Label: 7, Ground Truth: 4, Influence Score: 1447335.875
Index: 40041, Salutary Label: 0, Ground Truth: 9, Influence Score: 2506448.5
Index: 14936, Salutary Label: 4, Ground Truth: 4, Influence Score: 3738519.5
Index: 35332, Salutary Label: 4, Ground Truth: 6, Influence Score: 1984738.375
Index: 3258, Salutary Label: 7, Ground Truth: 5, Influence Score: 1203341.375
Index: 8922, Salutary Label: 0, Ground Truth: 0, Influence Score: 410919.75
Index: 4222, Salutary Label: 8, Ground Truth: 8, Influence Score: 523031.1875
Index: 28531, Salutary Label: 4, Ground Truth: 2, Influence Score: 2840869.25
Index: 4135, Salutary Label: 7, Ground Truth: 5, Influence Score: 1397672.625
Index: 8362, Salutary Label: 2, Ground Truth: 5, Influence Score: 3447183.25
Index: 22460, Salutary Label: 4, Ground Truth: 4, Influence Score: 7960459.0
Index: 40373, Salutary Label: 7, Ground Truth: 5, Influence Score: 2228906.75
Index: 1773, Salutary Label: 7, Ground Truth: 7, Influence Score: 1317577.0
Index: 10441, Salutary Label: 4, Ground Truth: 3, Influence Score: 1301908.5
Index: 8454, Salutary Label: 9, Ground Truth: 9, Influence Score: 1164400.5
Index: 27742, Salutary Label: 4, Ground Truth: 6, Influence Score: 2430372.0
Index: 23137, Salutary Label: 5, Ground Truth: 3, Influence Score: 718363.75
Index: 34080, Salutary Label: 4, Ground Truth: 2, Influence Score: 1272662.75
Index: 29331, Salutary Label: 2, Ground Truth: 8, Influence Score: 1079045.625
Index: 11510, Salutary Label: 2, Ground Truth: 0, Influence Score: 1841519.625
Index: 5811, Salutary Label: 2, Ground Truth: 0, Influence Score: 1496551.75
Index: 43675, Salutary Label: 1, Ground Truth: 9, Influence Score: 688452.6875
Index: 28974, Salutary Label: 6, Ground Truth: 6, Influence Score: 35828.2734375
Index: 37619, Salutary Label: 7, Ground Truth: 2, Influence Score: 4008515.5
Index: 31617, Salutary Label: 4, Ground Truth: 4, Influence Score: 4226868.0
Index: 33989, Salutary Label: 0, Ground Truth: 0, Influence Score: 102240.2578125
Index: 27638, Salutary Label: 1, Ground Truth: 1, Influence Score: 460350.53125
Index: 2022, Salutary Label: 4, Ground Truth: 3, Influence Score: 3054121.75
Index: 26806, Salutary Label: 4, Ground Truth: 4, Influence Score: 1843384.625
Index: 20346, Salutary Label: 7, Ground Truth: 8, Influence Score: 1777889.25
Index: 24267, Salutary Label: 4, Ground Truth: 5, Influence Score: 1347308.5
Index: 44992, Salutary Label: 2, Ground Truth: 2, Influence Score: 2744908.5
Index: 41934, Salutary Label: 6, Ground Truth: 6, Influence Score: 456.431396484375
Index: 30714, Salutary Label: 4, Ground Truth: 7, Influence Score: 5480809.0
Index: 16802, Salutary Label: 4, Ground Truth: 6, Influence Score: 2893686.5
Index: 22721, Salutary Label: 8, Ground Truth: 8, Influence Score: 387106.625
Index: 43143, Salutary Label: 0, Ground Truth: 1, Influence Score: 1950394.75
Index: 43807, Salutary Label: 4, Ground Truth: 6, Influence Score: 5320063.0
Index: 1195, Salutary Label: 0, Ground Truth: 0, Influence Score: 816662.125
Index: 34611, Salutary Label: 0, Ground Truth: 8, Influence Score: 876873.0
Index: 37613, Salutary Label: 7, Ground Truth: 7, Influence Score: 2954977.0
Index: 11755, Salutary Label: 8, Ground Truth: 0, Influence Score: 521032.5
Index: 23556, Salutary Label: 7, Ground Truth: 7, Influence Score: 1588413.625
Index: 13087, Salutary Label: 4, Ground Truth: 2, Influence Score: 1387001.0
Index: 31351, Salutary Label: 9, Ground Truth: 9, Influence Score: 422150.59375
Index: 19208, Salutary Label: 9, Ground Truth: 9, Influence Score: 2319046.75
Index: 479, Salutary Label: 4, Ground Truth: 2, Influence Score: 2524767.0
Index: 41361, Salutary Label: 7, Ground Truth: 7, Influence Score: 184633.328125
Index: 8457, Salutary Label: 2, Ground Truth: 2, Influence Score: 834625.75
Index: 40147, Salutary Label: 0, Ground Truth: 0, Influence Score: 197435.1875
Index: 27183, Salutary Label: 4, Ground Truth: 8, Influence Score: 1986692.0
Index: 29626, Salutary Label: 6, Ground Truth: 6, Influence Score: 426230.4375
Index: 30489, Salutary Label: 1, Ground Truth: 1, Influence Score: 609036.75
Index: 3136, Salutary Label: 1, Ground Truth: 1, Influence Score: 1222448.0
Index: 33388, Salutary Label: 7, Ground Truth: 5, Influence Score: 1930196.75
Index: 38472, Salutary Label: 4, Ground Truth: 5, Influence Score: 1987403.5
Index: 5501, Salutary Label: 1, Ground Truth: 1, Influence Score: 709860.375
Index: 33303, Salutary Label: 8, Ground Truth: 8, Influence Score: 29797.302734375
Index: 23534, Salutary Label: 2, Ground Truth: 5, Influence Score: 1507805.875
Index: 12885, Salutary Label: 9, Ground Truth: 1, Influence Score: 322411.5625
Index: 31583, Salutary Label: 7, Ground Truth: 0, Influence Score: 1389433.75
Index: 29463, Salutary Label: 1, Ground Truth: 9, Influence Score: 269710.75
Index: 35395, Salutary Label: 7, Ground Truth: 7, Influence Score: 2316506.25
Index: 42279, Salutary Label: 7, Ground Truth: 7, Influence Score: 385291.90625
Index: 40113, Salutary Label: 1, Ground Truth: 1, Influence Score: 173089.765625
Index: 9717, Salutary Label: 5, Ground Truth: 5, Influence Score: 61045.79296875
Index: 16885, Salutary Label: 5, Ground Truth: 5, Influence Score: 1542822.5
Index: 1578, Salutary Label: 1, Ground Truth: 1, Influence Score: 543852.0
Index: 19874, Salutary Label: 2, Ground Truth: 2, Influence Score: 1377126.875
Index: 3022, Salutary Label: 1, Ground Truth: 1, Influence Score: 366555.0
Index: 25232, Salutary Label: 7, Ground Truth: 4, Influence Score: 3364651.75
Index: 26089, Salutary Label: 4, Ground Truth: 5, Influence Score: 1809740.25
Index: 40209, Salutary Label: 4, Ground Truth: 5, Influence Score: 1254748.125
Index: 16822, Salutary Label: 7, Ground Truth: 7, Influence Score: 398787.65625
Index: 11671, Salutary Label: 2, Ground Truth: 5, Influence Score: 2731200.0
Index: 21250, Salutary Label: 7, Ground Truth: 4, Influence Score: 5240859.5
Index: 23928, Salutary Label: 4, Ground Truth: 2, Influence Score: 872855.0625
Index: 34308, Salutary Label: 9, Ground Truth: 9, Influence Score: 1377420.5
Index: 4105, Salutary Label: 3, Ground Truth: 5, Influence Score: 1028769.9375
