Index: 25367, Salutary Label: 1, Ground Truth: 1, Influence Score: 117238.578125
Index: 6467, Salutary Label: 6, Ground Truth: 6, Influence Score: 754.0076904296875
Index: 10418, Salutary Label: 5, Ground Truth: 6, Influence Score: 1198044.5
Index: 19669, Salutary Label: 5, Ground Truth: 4, Influence Score: 190862.765625
Index: 17362, Salutary Label: 0, Ground Truth: 0, Influence Score: 70386.5703125
Index: 42783, Salutary Label: 2, Ground Truth: 2, Influence Score: 4008.49755859375
Index: 19801, Salutary Label: 0, Ground Truth: 0, Influence Score: 25827.01171875
Index: 34053, Salutary Label: 0, Ground Truth: 0, Influence Score: 69.76714324951172
Index: 7780, Salutary Label: 7, Ground Truth: 7, Influence Score: 1952748.625
Index: 31456, Salutary Label: 8, Ground Truth: 8, Influence Score: 108534.890625
Index: 33134, Salutary Label: 5, Ground Truth: 2, Influence Score: 335116.0
Index: 43515, Salutary Label: 9, Ground Truth: 9, Influence Score: 3668422.5
Index: 22374, Salutary Label: 1, Ground Truth: 1, Influence Score: 7.383528232574463
Index: 8267, Salutary Label: 7, Ground Truth: 5, Influence Score: 2533589.25
Index: 1964, Salutary Label: 0, Ground Truth: 0, Influence Score: 47.02616882324219
Index: 4024, Salutary Label: 9, Ground Truth: 9, Influence Score: 799326.6875
Index: 8946, Salutary Label: 7, Ground Truth: 2, Influence Score: 5327577.0
Index: 7513, Salutary Label: 0, Ground Truth: 0, Influence Score: 3.1633975505828857
Index: 29372, Salutary Label: 1, Ground Truth: 1, Influence Score: 13448.55859375
Index: 24496, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.8639482259750366
Index: 27939, Salutary Label: 0, Ground Truth: 2, Influence Score: 1395159.75
Index: 28945, Salutary Label: 7, Ground Truth: 7, Influence Score: 3628362.25
Index: 35597, Salutary Label: 7, Ground Truth: 5, Influence Score: 1133049.875
Index: 24759, Salutary Label: 9, Ground Truth: 9, Influence Score: 1006230.9375
Index: 39856, Salutary Label: 7, Ground Truth: 5, Influence Score: 6331735.5
Index: 30178, Salutary Label: 5, Ground Truth: 4, Influence Score: 1005003.5
Index: 1001, Salutary Label: 6, Ground Truth: 5, Influence Score: 362412.3125
Index: 8834, Salutary Label: 6, Ground Truth: 4, Influence Score: 741669.8125
Index: 30746, Salutary Label: 9, Ground Truth: 9, Influence Score: 2012078.0
Index: 6943, Salutary Label: 2, Ground Truth: 2, Influence Score: 358.6276550292969
Index: 6628, Salutary Label: 1, Ground Truth: 1, Influence Score: 12202.7314453125
Index: 13689, Salutary Label: 7, Ground Truth: 2, Influence Score: 93406.5703125
Index: 15298, Salutary Label: 1, Ground Truth: 1, Influence Score: 241.9720001220703
Index: 28096, Salutary Label: 9, Ground Truth: 9, Influence Score: 478245.5
Index: 38959, Salutary Label: 1, Ground Truth: 1, Influence Score: 7.408087730407715
Index: 30600, Salutary Label: 2, Ground Truth: 2, Influence Score: 1966.4766845703125
Index: 30848, Salutary Label: 2, Ground Truth: 4, Influence Score: 33424.02734375
Index: 41355, Salutary Label: 8, Ground Truth: 8, Influence Score: 142475.734375
Index: 24500, Salutary Label: 7, Ground Truth: 7, Influence Score: 885.1573486328125
Index: 2534, Salutary Label: 1, Ground Truth: 2, Influence Score: 1454021.0
Index: 10435, Salutary Label: 5, Ground Truth: 5, Influence Score: 947649.3125
Index: 7291, Salutary Label: 0, Ground Truth: 0, Influence Score: 2185.278076171875
Index: 4087, Salutary Label: 0, Ground Truth: 0, Influence Score: 41872.05859375
Index: 27674, Salutary Label: 5, Ground Truth: 5, Influence Score: 5904.7099609375
Index: 26983, Salutary Label: 7, Ground Truth: 7, Influence Score: 123.00614929199219
Index: 15764, Salutary Label: 6, Ground Truth: 6, Influence Score: 719818.5
Index: 33957, Salutary Label: 6, Ground Truth: 3, Influence Score: 2974213.0
Index: 22628, Salutary Label: 7, Ground Truth: 7, Influence Score: 213611.0
Index: 39802, Salutary Label: 1, Ground Truth: 8, Influence Score: 1419584.0
Index: 39999, Salutary Label: 4, Ground Truth: 4, Influence Score: 20256.58203125
Index: 25421, Salutary Label: 2, Ground Truth: 7, Influence Score: 1031413.125
Index: 15730, Salutary Label: 9, Ground Truth: 9, Influence Score: 111460.421875
Index: 23746, Salutary Label: 7, Ground Truth: 5, Influence Score: 617767.4375
Index: 5407, Salutary Label: 8, Ground Truth: 8, Influence Score: 246.5802459716797
Index: 29052, Salutary Label: 8, Ground Truth: 8, Influence Score: 97.24647521972656
Index: 16998, Salutary Label: 7, Ground Truth: 4, Influence Score: 2746378.25
Index: 14171, Salutary Label: 9, Ground Truth: 9, Influence Score: 1630567.0
Index: 27332, Salutary Label: 6, Ground Truth: 3, Influence Score: 1853387.5
Index: 3884, Salutary Label: 9, Ground Truth: 1, Influence Score: 411886.5
Index: 38578, Salutary Label: 0, Ground Truth: 0, Influence Score: 1168.388916015625
Index: 25633, Salutary Label: 7, Ground Truth: 4, Influence Score: 403998.65625
Index: 30694, Salutary Label: 7, Ground Truth: 7, Influence Score: 98634.7578125
Index: 31427, Salutary Label: 4, Ground Truth: 4, Influence Score: 1361839.75
Index: 40110, Salutary Label: 7, Ground Truth: 5, Influence Score: 7599418.5
Index: 13644, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.04296669363975525
Index: 25257, Salutary Label: 6, Ground Truth: 3, Influence Score: 2665763.25
Index: 11433, Salutary Label: 5, Ground Truth: 5, Influence Score: 3268086.5
Index: 16945, Salutary Label: 5, Ground Truth: 4, Influence Score: 419339.59375
Index: 8018, Salutary Label: 0, Ground Truth: 0, Influence Score: 1640581.375
Index: 20322, Salutary Label: 9, Ground Truth: 9, Influence Score: 11995.7236328125
Index: 10003, Salutary Label: 9, Ground Truth: 8, Influence Score: 1699495.25
Index: 4208, Salutary Label: 6, Ground Truth: 6, Influence Score: 9868.81640625
Index: 23878, Salutary Label: 4, Ground Truth: 4, Influence Score: 2328.6806640625
Index: 22174, Salutary Label: 8, Ground Truth: 8, Influence Score: 3450.5693359375
Index: 40752, Salutary Label: 4, Ground Truth: 4, Influence Score: 303528.40625
Index: 5605, Salutary Label: 0, Ground Truth: 6, Influence Score: 843070.4375
Index: 10133, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.016337033361196518
Index: 23934, Salutary Label: 1, Ground Truth: 1, Influence Score: 3.834168637695257e-06
Index: 30114, Salutary Label: 4, Ground Truth: 0, Influence Score: 783290.5
Index: 43143, Salutary Label: 0, Ground Truth: 1, Influence Score: 1276395.75
Index: 42799, Salutary Label: 1, Ground Truth: 1, Influence Score: 3.400826930999756
Index: 42569, Salutary Label: 6, Ground Truth: 2, Influence Score: 2818393.0
Index: 24261, Salutary Label: 4, Ground Truth: 4, Influence Score: 1051677.625
Index: 35489, Salutary Label: 7, Ground Truth: 5, Influence Score: 1923609.5
Index: 31778, Salutary Label: 9, Ground Truth: 9, Influence Score: 1057282.625
Index: 11307, Salutary Label: 1, Ground Truth: 1, Influence Score: 5.149733543395996
Index: 36428, Salutary Label: 8, Ground Truth: 3, Influence Score: 536031.0
Index: 10145, Salutary Label: 7, Ground Truth: 3, Influence Score: 2372050.75
Index: 7993, Salutary Label: 2, Ground Truth: 2, Influence Score: 109661.0546875
Index: 7116, Salutary Label: 9, Ground Truth: 9, Influence Score: 1265046.125
Index: 40221, Salutary Label: 4, Ground Truth: 4, Influence Score: 46793.546875
Index: 28119, Salutary Label: 4, Ground Truth: 4, Influence Score: 77327.125
Index: 9417, Salutary Label: 0, Ground Truth: 0, Influence Score: 1741627.25
Index: 6642, Salutary Label: 2, Ground Truth: 2, Influence Score: 3749331.0
Index: 14408, Salutary Label: 0, Ground Truth: 6, Influence Score: 1716089.0
Index: 32979, Salutary Label: 5, Ground Truth: 5, Influence Score: 20266.60546875
Index: 6878, Salutary Label: 7, Ground Truth: 7, Influence Score: 4455.8125
Index: 24631, Salutary Label: 7, Ground Truth: 7, Influence Score: 23.88075065612793
Index: 16352, Salutary Label: 4, Ground Truth: 4, Influence Score: 2227.0029296875
Index: 43329, Salutary Label: 7, Ground Truth: 5, Influence Score: 233376.5
Index: 41674, Salutary Label: 7, Ground Truth: 5, Influence Score: 830018.5
Index: 32016, Salutary Label: 9, Ground Truth: 8, Influence Score: 1707636.625
Index: 34952, Salutary Label: 9, Ground Truth: 9, Influence Score: 1008318.25
Index: 36589, Salutary Label: 6, Ground Truth: 3, Influence Score: 3208788.75
Index: 22458, Salutary Label: 1, Ground Truth: 1, Influence Score: 1.0963704586029053
Index: 5404, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.004109106957912445
Index: 28460, Salutary Label: 7, Ground Truth: 9, Influence Score: 1264292.75
Index: 8872, Salutary Label: 4, Ground Truth: 7, Influence Score: 345538.125
Index: 29167, Salutary Label: 7, Ground Truth: 4, Influence Score: 770575.1875
Index: 30514, Salutary Label: 0, Ground Truth: 0, Influence Score: 1004883.125
Index: 153, Salutary Label: 7, Ground Truth: 0, Influence Score: 1528550.875
Index: 37228, Salutary Label: 5, Ground Truth: 5, Influence Score: 32098.337890625
Index: 44991, Salutary Label: 6, Ground Truth: 4, Influence Score: 3020487.25
Index: 39967, Salutary Label: 7, Ground Truth: 0, Influence Score: 3258377.0
Index: 5228, Salutary Label: 8, Ground Truth: 8, Influence Score: 408.76556396484375
Index: 27555, Salutary Label: 7, Ground Truth: 5, Influence Score: 4814698.0
Index: 17321, Salutary Label: 5, Ground Truth: 5, Influence Score: 8430.595703125
Index: 11864, Salutary Label: 0, Ground Truth: 0, Influence Score: 47819.875
Index: 39982, Salutary Label: 7, Ground Truth: 5, Influence Score: 514385.59375
Index: 13784, Salutary Label: 0, Ground Truth: 8, Influence Score: 1490859.875
Index: 27008, Salutary Label: 5, Ground Truth: 5, Influence Score: 784027.25
