Index: 19415, Salutary Label: 7, Ground Truth: 7, Influence Score: 159.54440307617188
Index: 13417, Salutary Label: 3, Ground Truth: 2, Influence Score: 975639.0
Index: 30155, Salutary Label: 9, Ground Truth: 3, Influence Score: 719230.75
Index: 31218, Salutary Label: 8, Ground Truth: 8, Influence Score: 1069160.0
Index: 39960, Salutary Label: 0, Ground Truth: 2, Influence Score: 32397.75390625
Index: 24950, Salutary Label: 9, Ground Truth: 9, Influence Score: 133251.671875
Index: 17881, Salutary Label: 7, Ground Truth: 3, Influence Score: 1070490.75
Index: 29752, Salutary Label: 4, Ground Truth: 4, Influence Score: 2073652.625
Index: 28454, Salutary Label: 2, Ground Truth: 2, Influence Score: 50219.7109375
Index: 33875, Salutary Label: 9, Ground Truth: 9, Influence Score: 194940.6875
Index: 3891, Salutary Label: 9, Ground Truth: 5, Influence Score: 4462794.0
Index: 31659, Salutary Label: 8, Ground Truth: 8, Influence Score: 3538.505859375
Index: 39828, Salutary Label: 6, Ground Truth: 6, Influence Score: 3147.91650390625
Index: 37812, Salutary Label: 3, Ground Truth: 6, Influence Score: 678525.0
Index: 20937, Salutary Label: 9, Ground Truth: 9, Influence Score: 200859.546875
Index: 7920, Salutary Label: 4, Ground Truth: 3, Influence Score: 738532.5625
Index: 27208, Salutary Label: 9, Ground Truth: 3, Influence Score: 308356.75
Index: 12813, Salutary Label: 9, Ground Truth: 4, Influence Score: 1454730.0
Index: 11125, Salutary Label: 3, Ground Truth: 3, Influence Score: 602517.75
Index: 38440, Salutary Label: 9, Ground Truth: 1, Influence Score: 153082.25
Index: 20448, Salutary Label: 9, Ground Truth: 9, Influence Score: 193702.84375
Index: 39554, Salutary Label: 1, Ground Truth: 1, Influence Score: 3500.795654296875
Index: 5526, Salutary Label: 8, Ground Truth: 8, Influence Score: 20216.650390625
Index: 24021, Salutary Label: 8, Ground Truth: 8, Influence Score: 103.13294982910156
Index: 25741, Salutary Label: 2, Ground Truth: 6, Influence Score: 126161.9453125
Index: 22024, Salutary Label: 1, Ground Truth: 0, Influence Score: 300.92242431640625
Index: 7246, Salutary Label: 9, Ground Truth: 9, Influence Score: 92096.7734375
Index: 26353, Salutary Label: 7, Ground Truth: 3, Influence Score: 1156963.875
Index: 14495, Salutary Label: 3, Ground Truth: 3, Influence Score: 322091.0625
Index: 33936, Salutary Label: 8, Ground Truth: 8, Influence Score: 216531.21875
Index: 25529, Salutary Label: 3, Ground Truth: 6, Influence Score: 517351.875
Index: 23247, Salutary Label: 5, Ground Truth: 5, Influence Score: 512401.375
Index: 41724, Salutary Label: 8, Ground Truth: 8, Influence Score: 1939.020263671875
Index: 33623, Salutary Label: 2, Ground Truth: 0, Influence Score: 114606.8828125
Index: 22423, Salutary Label: 4, Ground Truth: 8, Influence Score: 1166777.875
Index: 44919, Salutary Label: 4, Ground Truth: 6, Influence Score: 1678332.375
Index: 34518, Salutary Label: 5, Ground Truth: 5, Influence Score: 23257.345703125
Index: 29659, Salutary Label: 8, Ground Truth: 8, Influence Score: 586612.9375
Index: 15985, Salutary Label: 9, Ground Truth: 9, Influence Score: 355.06390380859375
Index: 35002, Salutary Label: 3, Ground Truth: 3, Influence Score: 267060.5
Index: 10993, Salutary Label: 9, Ground Truth: 9, Influence Score: 1818183.5
Index: 39365, Salutary Label: 7, Ground Truth: 0, Influence Score: 1023799.75
Index: 42210, Salutary Label: 7, Ground Truth: 0, Influence Score: 179159.703125
Index: 35882, Salutary Label: 6, Ground Truth: 6, Influence Score: 10090.6806640625
Index: 24458, Salutary Label: 0, Ground Truth: 0, Influence Score: 40.99988555908203
Index: 24716, Salutary Label: 4, Ground Truth: 4, Influence Score: 134911.609375
Index: 10491, Salutary Label: 2, Ground Truth: 2, Influence Score: 11742.9462890625
Index: 43805, Salutary Label: 3, Ground Truth: 2, Influence Score: 1148305.25
Index: 17988, Salutary Label: 4, Ground Truth: 3, Influence Score: 2012027.875
Index: 40057, Salutary Label: 7, Ground Truth: 7, Influence Score: 5343.90234375
Index: 27354, Salutary Label: 6, Ground Truth: 6, Influence Score: 535916.125
Index: 5716, Salutary Label: 8, Ground Truth: 8, Influence Score: 70296.875
Index: 38671, Salutary Label: 9, Ground Truth: 5, Influence Score: 374753.3125
Index: 10710, Salutary Label: 7, Ground Truth: 7, Influence Score: 153.87123107910156
Index: 29895, Salutary Label: 9, Ground Truth: 1, Influence Score: 933274.625
Index: 41738, Salutary Label: 4, Ground Truth: 2, Influence Score: 779337.875
Index: 12617, Salutary Label: 8, Ground Truth: 8, Influence Score: 55664.78515625
Index: 20785, Salutary Label: 3, Ground Truth: 3, Influence Score: 1434239.125
Index: 18046, Salutary Label: 4, Ground Truth: 3, Influence Score: 2316377.0
Index: 1318, Salutary Label: 4, Ground Truth: 4, Influence Score: 1927808.375
Index: 2591, Salutary Label: 9, Ground Truth: 9, Influence Score: 80791.59375
Index: 7232, Salutary Label: 7, Ground Truth: 7, Influence Score: 28824.47265625
Index: 30609, Salutary Label: 4, Ground Truth: 3, Influence Score: 1909304.625
