Index: 35201, Salutary Label: 6, Ground Truth: 6, Influence Score: 3853072.0
Index: 4479, Salutary Label: 6, Ground Truth: 6, Influence Score: 874460.9375
Index: 34019, Salutary Label: 5, Ground Truth: 5, Influence Score: 31638.68359375
Index: 18448, Salutary Label: 9, Ground Truth: 9, Influence Score: 1025169.3125
Index: 9248, Salutary Label: 4, Ground Truth: 3, Influence Score: 1610196.5
Index: 3634, Salutary Label: 0, Ground Truth: 2, Influence Score: 96261.0625
Index: 32196, Salutary Label: 8, Ground Truth: 8, Influence Score: 677244.0625
Index: 42730, Salutary Label: 4, Ground Truth: 7, Influence Score: 1662163.0
Index: 32661, Salutary Label: 9, Ground Truth: 9, Influence Score: 1065937.0
Index: 25614, Salutary Label: 1, Ground Truth: 1, Influence Score: 52.761146545410156
Index: 26177, Salutary Label: 0, Ground Truth: 0, Influence Score: 47901.5859375
Index: 1233, Salutary Label: 6, Ground Truth: 6, Influence Score: 20619.966796875
Index: 32663, Salutary Label: 6, Ground Truth: 6, Influence Score: 17507.828125
Index: 13560, Salutary Label: 1, Ground Truth: 1, Influence Score: 1.6645431518554688
Index: 18328, Salutary Label: 5, Ground Truth: 5, Influence Score: 1257135.75
Index: 5535, Salutary Label: 5, Ground Truth: 3, Influence Score: 754148.25
Index: 34435, Salutary Label: 8, Ground Truth: 8, Influence Score: 6963.10791015625
Index: 32883, Salutary Label: 9, Ground Truth: 9, Influence Score: 634830.375
Index: 41923, Salutary Label: 9, Ground Truth: 0, Influence Score: 1267195.0
Index: 35728, Salutary Label: 4, Ground Truth: 4, Influence Score: 3292105.25
Index: 2003, Salutary Label: 6, Ground Truth: 6, Influence Score: 55316.5234375
Index: 40892, Salutary Label: 9, Ground Truth: 9, Influence Score: 714133.3125
Index: 14958, Salutary Label: 5, Ground Truth: 5, Influence Score: 1680290.625
Index: 2292, Salutary Label: 1, Ground Truth: 1, Influence Score: 83.78760528564453
Index: 40833, Salutary Label: 8, Ground Truth: 8, Influence Score: 1072.408935546875
Index: 39186, Salutary Label: 4, Ground Truth: 5, Influence Score: 1076707.25
Index: 20497, Salutary Label: 9, Ground Truth: 9, Influence Score: 1820.3134765625
Index: 20054, Salutary Label: 6, Ground Truth: 6, Influence Score: 55028.74609375
Index: 43631, Salutary Label: 9, Ground Truth: 2, Influence Score: 399415.21875
Index: 6326, Salutary Label: 9, Ground Truth: 2, Influence Score: 531156.75
Index: 1067, Salutary Label: 8, Ground Truth: 8, Influence Score: 60879.80078125
Index: 16982, Salutary Label: 9, Ground Truth: 9, Influence Score: 333799.5
Index: 19599, Salutary Label: 4, Ground Truth: 6, Influence Score: 1268415.0
Index: 13794, Salutary Label: 4, Ground Truth: 7, Influence Score: 176397.75
Index: 21258, Salutary Label: 9, Ground Truth: 5, Influence Score: 730324.25
Index: 28738, Salutary Label: 1, Ground Truth: 5, Influence Score: 2388931.25
Index: 43678, Salutary Label: 1, Ground Truth: 1, Influence Score: 224.34774780273438
Index: 2349, Salutary Label: 8, Ground Truth: 0, Influence Score: 2708699.75
Index: 6378, Salutary Label: 5, Ground Truth: 5, Influence Score: 32017.17578125
Index: 36931, Salutary Label: 9, Ground Truth: 5, Influence Score: 642387.0
Index: 11925, Salutary Label: 7, Ground Truth: 7, Influence Score: 28482.216796875
Index: 23263, Salutary Label: 8, Ground Truth: 8, Influence Score: 24013.39453125
Index: 15384, Salutary Label: 4, Ground Truth: 4, Influence Score: 3521020.5
Index: 24768, Salutary Label: 8, Ground Truth: 0, Influence Score: 1161613.75
Index: 33378, Salutary Label: 8, Ground Truth: 8, Influence Score: 322634.28125
Index: 22046, Salutary Label: 8, Ground Truth: 8, Influence Score: 9393.0107421875
Index: 24788, Salutary Label: 8, Ground Truth: 0, Influence Score: 1524330.75
Index: 15710, Salutary Label: 6, Ground Truth: 2, Influence Score: 19879.5703125
Index: 13712, Salutary Label: 6, Ground Truth: 6, Influence Score: 126953.5625
Index: 36465, Salutary Label: 5, Ground Truth: 5, Influence Score: 148205.875
Index: 5094, Salutary Label: 5, Ground Truth: 5, Influence Score: 1777602.75
Index: 30236, Salutary Label: 6, Ground Truth: 6, Influence Score: 10545.7109375
Index: 323, Salutary Label: 7, Ground Truth: 7, Influence Score: 23844.56640625
Index: 1615, Salutary Label: 6, Ground Truth: 6, Influence Score: 10447.8642578125
Index: 38870, Salutary Label: 8, Ground Truth: 0, Influence Score: 336844.0
Index: 16362, Salutary Label: 8, Ground Truth: 8, Influence Score: 62597.078125
Index: 34807, Salutary Label: 9, Ground Truth: 6, Influence Score: 819677.75
Index: 13173, Salutary Label: 4, Ground Truth: 3, Influence Score: 662999.5
Index: 2365, Salutary Label: 4, Ground Truth: 4, Influence Score: 287172.90625
Index: 12825, Salutary Label: 1, Ground Truth: 1, Influence Score: 34936.765625
Index: 5161, Salutary Label: 8, Ground Truth: 8, Influence Score: 2498983.25
Index: 3697, Salutary Label: 1, Ground Truth: 1, Influence Score: 6.057400703430176
Index: 37948, Salutary Label: 7, Ground Truth: 7, Influence Score: 3502806.25
Index: 35106, Salutary Label: 5, Ground Truth: 4, Influence Score: 902560.25
Index: 42888, Salutary Label: 4, Ground Truth: 3, Influence Score: 2217751.25
Index: 25563, Salutary Label: 1, Ground Truth: 1, Influence Score: 70881.9921875
Index: 29487, Salutary Label: 9, Ground Truth: 4, Influence Score: 1228488.875
Index: 35616, Salutary Label: 4, Ground Truth: 4, Influence Score: 3403768.25
Index: 42593, Salutary Label: 4, Ground Truth: 6, Influence Score: 1342035.5
Index: 44747, Salutary Label: 4, Ground Truth: 4, Influence Score: 3506128.25
Index: 27636, Salutary Label: 4, Ground Truth: 4, Influence Score: 37904.40625
Index: 22503, Salutary Label: 6, Ground Truth: 6, Influence Score: 107046.8671875
