Index: 17557, Salutary Label: 3, Ground Truth: 6, Influence Score: 1739817.5
Index: 751, Salutary Label: 3, Ground Truth: 3, Influence Score: 944447.3125
Index: 40079, Salutary Label: 7, Ground Truth: 7, Influence Score: 1134016.5
Index: 13071, Salutary Label: 7, Ground Truth: 4, Influence Score: 3651392.75
Index: 3664, Salutary Label: 8, Ground Truth: 8, Influence Score: 23235.8671875
Index: 38597, Salutary Label: 5, Ground Truth: 4, Influence Score: 4547575.0
Index: 15477, Salutary Label: 7, Ground Truth: 7, Influence Score: 1722261.5
Index: 23892, Salutary Label: 5, Ground Truth: 5, Influence Score: 488168.3125
Index: 10552, Salutary Label: 0, Ground Truth: 1, Influence Score: 901867.5
Index: 26914, Salutary Label: 7, Ground Truth: 4, Influence Score: 4163147.5
Index: 10884, Salutary Label: 9, Ground Truth: 7, Influence Score: 6274162.5
Index: 33336, Salutary Label: 7, Ground Truth: 4, Influence Score: 1322939.25
Index: 21932, Salutary Label: 5, Ground Truth: 5, Influence Score: 2970452.25
Index: 22133, Salutary Label: 4, Ground Truth: 4, Influence Score: 944618.3125
Index: 27175, Salutary Label: 1, Ground Truth: 0, Influence Score: 2269131.5
Index: 13940, Salutary Label: 5, Ground Truth: 3, Influence Score: 1584204.5
Index: 4261, Salutary Label: 5, Ground Truth: 5, Influence Score: 1474426.0
Index: 37031, Salutary Label: 1, Ground Truth: 1, Influence Score: 525074.75
Index: 24644, Salutary Label: 7, Ground Truth: 7, Influence Score: 45396.15625
Index: 12979, Salutary Label: 7, Ground Truth: 4, Influence Score: 920904.0625
Index: 1253, Salutary Label: 2, Ground Truth: 3, Influence Score: 1292262.875
Index: 29354, Salutary Label: 7, Ground Truth: 7, Influence Score: 2563076.75
Index: 42497, Salutary Label: 7, Ground Truth: 0, Influence Score: 2092355.125
Index: 25780, Salutary Label: 2, Ground Truth: 3, Influence Score: 3241100.25
Index: 31364, Salutary Label: 1, Ground Truth: 1, Influence Score: 346797.21875
Index: 30103, Salutary Label: 0, Ground Truth: 0, Influence Score: 2435093.25
Index: 2897, Salutary Label: 0, Ground Truth: 1, Influence Score: 92837.46875
Index: 3376, Salutary Label: 5, Ground Truth: 7, Influence Score: 3698036.0
Index: 1391, Salutary Label: 7, Ground Truth: 4, Influence Score: 1232568.5
Index: 35997, Salutary Label: 3, Ground Truth: 3, Influence Score: 625387.8125
Index: 38764, Salutary Label: 7, Ground Truth: 6, Influence Score: 5515750.0
Index: 13848, Salutary Label: 1, Ground Truth: 3, Influence Score: 5062641.5
Index: 44505, Salutary Label: 4, Ground Truth: 2, Influence Score: 1911107.625
Index: 44226, Salutary Label: 8, Ground Truth: 8, Influence Score: 1009902.625
Index: 36392, Salutary Label: 8, Ground Truth: 0, Influence Score: 842073.25
Index: 28241, Salutary Label: 1, Ground Truth: 2, Influence Score: 929545.0
Index: 2691, Salutary Label: 1, Ground Truth: 1, Influence Score: 605779.125
Index: 11641, Salutary Label: 0, Ground Truth: 0, Influence Score: 74189.0546875
Index: 37893, Salutary Label: 0, Ground Truth: 4, Influence Score: 739030.25
Index: 14624, Salutary Label: 9, Ground Truth: 9, Influence Score: 132102.0
Index: 41340, Salutary Label: 2, Ground Truth: 2, Influence Score: 2346859.25
Index: 22162, Salutary Label: 9, Ground Truth: 4, Influence Score: 4249290.0
Index: 20829, Salutary Label: 7, Ground Truth: 2, Influence Score: 280132.53125
Index: 37944, Salutary Label: 9, Ground Truth: 3, Influence Score: 2272492.5
Index: 31644, Salutary Label: 8, Ground Truth: 8, Influence Score: 376595.5625
Index: 42785, Salutary Label: 8, Ground Truth: 8, Influence Score: 1836378.625
Index: 3279, Salutary Label: 1, Ground Truth: 1, Influence Score: 1046344.75
Index: 43458, Salutary Label: 9, Ground Truth: 1, Influence Score: 2772384.5
Index: 8762, Salutary Label: 4, Ground Truth: 4, Influence Score: 449815.8125
Index: 37279, Salutary Label: 7, Ground Truth: 7, Influence Score: 538423.3125
Index: 14823, Salutary Label: 7, Ground Truth: 4, Influence Score: 1195782.75
Index: 8377, Salutary Label: 2, Ground Truth: 2, Influence Score: 40413.640625
Index: 42872, Salutary Label: 1, Ground Truth: 9, Influence Score: 1646310.25
Index: 26714, Salutary Label: 3, Ground Truth: 6, Influence Score: 5747616.5
Index: 37285, Salutary Label: 6, Ground Truth: 6, Influence Score: 45283.35546875
Index: 34330, Salutary Label: 0, Ground Truth: 0, Influence Score: 1016273.8125
Index: 32312, Salutary Label: 8, Ground Truth: 8, Influence Score: 212313.09375
Index: 44008, Salutary Label: 3, Ground Truth: 3, Influence Score: 2150237.75
Index: 469, Salutary Label: 7, Ground Truth: 7, Influence Score: 322358.28125
Index: 29109, Salutary Label: 7, Ground Truth: 2, Influence Score: 2764866.75
Index: 34782, Salutary Label: 7, Ground Truth: 4, Influence Score: 4676278.5
Index: 28533, Salutary Label: 7, Ground Truth: 8, Influence Score: 538494.0
Index: 30880, Salutary Label: 0, Ground Truth: 0, Influence Score: 804009.5
Index: 43249, Salutary Label: 9, Ground Truth: 9, Influence Score: 2813563.5
Index: 867, Salutary Label: 7, Ground Truth: 7, Influence Score: 2239.35009765625
Index: 35620, Salutary Label: 8, Ground Truth: 8, Influence Score: 28359.265625
Index: 24633, Salutary Label: 1, Ground Truth: 1, Influence Score: 180518.5
Index: 1610, Salutary Label: 2, Ground Truth: 2, Influence Score: 322246.8125
Index: 20423, Salutary Label: 8, Ground Truth: 0, Influence Score: 377071.96875
Index: 35561, Salutary Label: 4, Ground Truth: 4, Influence Score: 149050.265625
Index: 12823, Salutary Label: 5, Ground Truth: 6, Influence Score: 4406289.5
Index: 36408, Salutary Label: 7, Ground Truth: 7, Influence Score: 3192870.75
Index: 25027, Salutary Label: 9, Ground Truth: 4, Influence Score: 2333624.0
Index: 30412, Salutary Label: 7, Ground Truth: 5, Influence Score: 2634622.5
Index: 2508, Salutary Label: 1, Ground Truth: 1, Influence Score: 1348444.75
Index: 11285, Salutary Label: 5, Ground Truth: 3, Influence Score: 3223184.5
Index: 40623, Salutary Label: 2, Ground Truth: 2, Influence Score: 3705530.25
Index: 38678, Salutary Label: 7, Ground Truth: 6, Influence Score: 6156752.0
Index: 44553, Salutary Label: 2, Ground Truth: 5, Influence Score: 2942272.5
Index: 33120, Salutary Label: 5, Ground Truth: 5, Influence Score: 805834.125
Index: 21513, Salutary Label: 1, Ground Truth: 6, Influence Score: 4807733.0
Index: 12637, Salutary Label: 8, Ground Truth: 8, Influence Score: 194011.953125
Index: 1721, Salutary Label: 7, Ground Truth: 4, Influence Score: 2717469.5
Index: 42343, Salutary Label: 9, Ground Truth: 6, Influence Score: 2230419.0
Index: 15362, Salutary Label: 9, Ground Truth: 1, Influence Score: 671156.5
Index: 14033, Salutary Label: 3, Ground Truth: 3, Influence Score: 1101097.25
Index: 1690, Salutary Label: 9, Ground Truth: 8, Influence Score: 4811891.5
Index: 36613, Salutary Label: 9, Ground Truth: 3, Influence Score: 1610121.0
Index: 44914, Salutary Label: 7, Ground Truth: 7, Influence Score: 3112483.25
Index: 41807, Salutary Label: 4, Ground Truth: 4, Influence Score: 118432.6875
Index: 14529, Salutary Label: 7, Ground Truth: 4, Influence Score: 4674357.0
Index: 27154, Salutary Label: 7, Ground Truth: 6, Influence Score: 2042317.625
