Index: 13368, Salutary Label: 9, Ground Truth: 9, Influence Score: 2050705.5
Index: 22792, Salutary Label: 9, Ground Truth: 9, Influence Score: 141581.71875
Index: 2302, Salutary Label: 0, Ground Truth: 0, Influence Score: 2578237.0
Index: 38784, Salutary Label: 9, Ground Truth: 9, Influence Score: 169625.359375
Index: 21345, Salutary Label: 8, Ground Truth: 8, Influence Score: 70603.46875
Index: 26290, Salutary Label: 6, Ground Truth: 2, Influence Score: 107724.1640625
Index: 2416, Salutary Label: 1, Ground Truth: 7, Influence Score: 1064440.625
Index: 1920, Salutary Label: 7, Ground Truth: 3, Influence Score: 3965053.0
Index: 460, Salutary Label: 5, Ground Truth: 5, Influence Score: 439020.125
Index: 31427, Salutary Label: 6, Ground Truth: 4, Influence Score: 660939.5
Index: 13089, Salutary Label: 6, Ground Truth: 4, Influence Score: 607577.875
Index: 6572, Salutary Label: 5, Ground Truth: 5, Influence Score: 740745.375
Index: 36252, Salutary Label: 7, Ground Truth: 5, Influence Score: 3719194.0
Index: 14454, Salutary Label: 7, Ground Truth: 4, Influence Score: 2237537.25
Index: 28184, Salutary Label: 3, Ground Truth: 5, Influence Score: 307075.625
Index: 26988, Salutary Label: 1, Ground Truth: 1, Influence Score: 39542.51953125
Index: 9654, Salutary Label: 2, Ground Truth: 4, Influence Score: 33585.984375
Index: 27234, Salutary Label: 8, Ground Truth: 1, Influence Score: 176959.25
Index: 32560, Salutary Label: 7, Ground Truth: 4, Influence Score: 2804077.25
Index: 21750, Salutary Label: 2, Ground Truth: 2, Influence Score: 64086.11328125
Index: 36535, Salutary Label: 5, Ground Truth: 5, Influence Score: 386826.46875
Index: 43946, Salutary Label: 4, Ground Truth: 4, Influence Score: 911330.875
Index: 35444, Salutary Label: 6, Ground Truth: 6, Influence Score: 3058696.0
Index: 13065, Salutary Label: 6, Ground Truth: 6, Influence Score: 312719.9375
Index: 41979, Salutary Label: 1, Ground Truth: 1, Influence Score: 216771.390625
Index: 18855, Salutary Label: 6, Ground Truth: 5, Influence Score: 1876264.25
Index: 23536, Salutary Label: 5, Ground Truth: 5, Influence Score: 2189487.25
Index: 29113, Salutary Label: 9, Ground Truth: 3, Influence Score: 839476.0
Index: 24830, Salutary Label: 6, Ground Truth: 7, Influence Score: 754523.375
Index: 14431, Salutary Label: 6, Ground Truth: 4, Influence Score: 1735319.875
Index: 25405, Salutary Label: 5, Ground Truth: 5, Influence Score: 304212.125
Index: 39949, Salutary Label: 9, Ground Truth: 9, Influence Score: 63686.28125
Index: 298, Salutary Label: 8, Ground Truth: 8, Influence Score: 1222792.625
Index: 39281, Salutary Label: 4, Ground Truth: 3, Influence Score: 936080.4375
Index: 28321, Salutary Label: 6, Ground Truth: 6, Influence Score: 4461259.0
Index: 1809, Salutary Label: 1, Ground Truth: 1, Influence Score: 30468.7265625
Index: 26621, Salutary Label: 6, Ground Truth: 3, Influence Score: 756130.25
Index: 42438, Salutary Label: 7, Ground Truth: 7, Influence Score: 1772909.75
Index: 19473, Salutary Label: 6, Ground Truth: 6, Influence Score: 834611.75
Index: 445, Salutary Label: 5, Ground Truth: 5, Influence Score: 487852.0
Index: 35725, Salutary Label: 6, Ground Truth: 3, Influence Score: 404648.65625
Index: 4915, Salutary Label: 6, Ground Truth: 3, Influence Score: 1123628.5
Index: 27447, Salutary Label: 6, Ground Truth: 5, Influence Score: 975746.4375
Index: 9310, Salutary Label: 1, Ground Truth: 1, Influence Score: 16393.744140625
Index: 24494, Salutary Label: 0, Ground Truth: 0, Influence Score: 30738.072265625
Index: 29321, Salutary Label: 9, Ground Truth: 3, Influence Score: 980836.0
Index: 39465, Salutary Label: 1, Ground Truth: 3, Influence Score: 1227363.625
Index: 35867, Salutary Label: 2, Ground Truth: 6, Influence Score: 786632.0
Index: 10187, Salutary Label: 0, Ground Truth: 4, Influence Score: 779279.0625
Index: 38757, Salutary Label: 1, Ground Truth: 2, Influence Score: 2029759.125
Index: 15793, Salutary Label: 1, Ground Truth: 5, Influence Score: 2387135.5
Index: 9599, Salutary Label: 7, Ground Truth: 7, Influence Score: 301266.1875
Index: 35722, Salutary Label: 7, Ground Truth: 3, Influence Score: 1999942.625
Index: 42483, Salutary Label: 7, Ground Truth: 0, Influence Score: 1318676.5
Index: 12419, Salutary Label: 1, Ground Truth: 0, Influence Score: 3009144.25
Index: 37169, Salutary Label: 2, Ground Truth: 6, Influence Score: 2958475.5
Index: 18560, Salutary Label: 7, Ground Truth: 7, Influence Score: 697737.75
Index: 34707, Salutary Label: 1, Ground Truth: 2, Influence Score: 1326331.75
Index: 39222, Salutary Label: 5, Ground Truth: 3, Influence Score: 271997.15625
Index: 16901, Salutary Label: 6, Ground Truth: 3, Influence Score: 3863315.0
Index: 29041, Salutary Label: 4, Ground Truth: 4, Influence Score: 495248.6875
Index: 36355, Salutary Label: 6, Ground Truth: 5, Influence Score: 645433.125
Index: 26017, Salutary Label: 6, Ground Truth: 5, Influence Score: 870542.75
Index: 37477, Salutary Label: 4, Ground Truth: 2, Influence Score: 955222.625
Index: 23165, Salutary Label: 8, Ground Truth: 1, Influence Score: 386867.40625
Index: 26144, Salutary Label: 8, Ground Truth: 8, Influence Score: 75897.8046875
Index: 26435, Salutary Label: 6, Ground Truth: 6, Influence Score: 5375370.0
Index: 1823, Salutary Label: 6, Ground Truth: 7, Influence Score: 1722504.625
Index: 1217, Salutary Label: 8, Ground Truth: 8, Influence Score: 114863.6015625
Index: 25843, Salutary Label: 5, Ground Truth: 5, Influence Score: 745092.375
Index: 23027, Salutary Label: 5, Ground Truth: 3, Influence Score: 755406.3125
Index: 31492, Salutary Label: 6, Ground Truth: 2, Influence Score: 1585854.875
Index: 120, Salutary Label: 6, Ground Truth: 3, Influence Score: 644280.1875
Index: 42458, Salutary Label: 7, Ground Truth: 9, Influence Score: 3238720.5
