Index: 26641, Salutary Label: 1, Ground Truth: 1, Influence Score: 161121.21875
Index: 40707, Salutary Label: 9, Ground Truth: 9, Influence Score: 15.593809127807617
Index: 33597, Salutary Label: 0, Ground Truth: 8, Influence Score: 3299078.5
Index: 29536, Salutary Label: 6, Ground Truth: 6, Influence Score: 234906.828125
Index: 40710, Salutary Label: 9, Ground Truth: 9, Influence Score: 177813.515625
Index: 36961, Salutary Label: 4, Ground Truth: 4, Influence Score: 2279714.5
Index: 29604, Salutary Label: 1, Ground Truth: 9, Influence Score: 1488616.0
Index: 5337, Salutary Label: 4, Ground Truth: 4, Influence Score: 798722.125
Index: 12388, Salutary Label: 9, Ground Truth: 9, Influence Score: 147263.84375
Index: 20211, Salutary Label: 7, Ground Truth: 5, Influence Score: 173880.375
Index: 18543, Salutary Label: 4, Ground Truth: 4, Influence Score: 36288.4609375
Index: 25918, Salutary Label: 1, Ground Truth: 3, Influence Score: 2882557.0
Index: 19495, Salutary Label: 7, Ground Truth: 7, Influence Score: 1268847.375
Index: 43674, Salutary Label: 2, Ground Truth: 2, Influence Score: 46380.3515625
Index: 10899, Salutary Label: 3, Ground Truth: 3, Influence Score: 1712568.0
Index: 2563, Salutary Label: 4, Ground Truth: 4, Influence Score: 5574552.5
Index: 10761, Salutary Label: 0, Ground Truth: 3, Influence Score: 2401010.5
Index: 34495, Salutary Label: 7, Ground Truth: 7, Influence Score: 1923359.5
Index: 38904, Salutary Label: 5, Ground Truth: 6, Influence Score: 1764236.5
Index: 19657, Salutary Label: 5, Ground Truth: 5, Influence Score: 2758798.5
Index: 28867, Salutary Label: 8, Ground Truth: 8, Influence Score: 2219876.5
Index: 28937, Salutary Label: 1, Ground Truth: 1, Influence Score: 2059960.0
Index: 18271, Salutary Label: 6, Ground Truth: 3, Influence Score: 191881.28125
Index: 38314, Salutary Label: 8, Ground Truth: 0, Influence Score: 910105.875
Index: 35105, Salutary Label: 4, Ground Truth: 6, Influence Score: 947614.6875
Index: 2791, Salutary Label: 0, Ground Truth: 0, Influence Score: 913875.6875
Index: 2842, Salutary Label: 0, Ground Truth: 8, Influence Score: 1071131.0
Index: 11351, Salutary Label: 6, Ground Truth: 6, Influence Score: 464683.28125
Index: 30335, Salutary Label: 5, Ground Truth: 5, Influence Score: 2080603.75
Index: 20969, Salutary Label: 7, Ground Truth: 7, Influence Score: 2445283.5
Index: 38189, Salutary Label: 8, Ground Truth: 8, Influence Score: 794896.625
Index: 36524, Salutary Label: 5, Ground Truth: 2, Influence Score: 2901438.0
Index: 22001, Salutary Label: 2, Ground Truth: 2, Influence Score: 341865.5
Index: 38150, Salutary Label: 0, Ground Truth: 0, Influence Score: 665802.6875
Index: 12246, Salutary Label: 1, Ground Truth: 1, Influence Score: 1829419.25
Index: 20295, Salutary Label: 7, Ground Truth: 2, Influence Score: 639406.625
Index: 41928, Salutary Label: 0, Ground Truth: 0, Influence Score: 3839100.5
Index: 29120, Salutary Label: 1, Ground Truth: 1, Influence Score: 42411.328125
Index: 25265, Salutary Label: 5, Ground Truth: 5, Influence Score: 430605.53125
Index: 6974, Salutary Label: 5, Ground Truth: 5, Influence Score: 2124670.0
