Index: 24264, Salutary Label: 5, Ground Truth: 3, Influence Score: 988505.125
Index: 10043, Salutary Label: 0, Ground Truth: 0, Influence Score: 2818091.5
Index: 34553, Salutary Label: 5, Ground Truth: 2, Influence Score: 263958.84375
Index: 13344, Salutary Label: 1, Ground Truth: 9, Influence Score: 3311656.0
Index: 15672, Salutary Label: 9, Ground Truth: 9, Influence Score: 969903.6875
Index: 10391, Salutary Label: 4, Ground Truth: 6, Influence Score: 681618.625
Index: 3325, Salutary Label: 1, Ground Truth: 3, Influence Score: 1545630.5
Index: 34428, Salutary Label: 4, Ground Truth: 4, Influence Score: 19275.603515625
Index: 28446, Salutary Label: 9, Ground Truth: 9, Influence Score: 600564.0
Index: 31254, Salutary Label: 7, Ground Truth: 2, Influence Score: 820675.6875
Index: 13516, Salutary Label: 2, Ground Truth: 8, Influence Score: 1437857.25
Index: 8591, Salutary Label: 1, Ground Truth: 0, Influence Score: 1195399.875
Index: 5251, Salutary Label: 7, Ground Truth: 7, Influence Score: 2817824.5
Index: 43048, Salutary Label: 6, Ground Truth: 6, Influence Score: 783626.6875
Index: 7068, Salutary Label: 2, Ground Truth: 6, Influence Score: 544622.3125
Index: 5957, Salutary Label: 1, Ground Truth: 8, Influence Score: 2970502.5
Index: 1879, Salutary Label: 6, Ground Truth: 2, Influence Score: 1194149.75
Index: 3181, Salutary Label: 8, Ground Truth: 8, Influence Score: 225279.6875
Index: 21961, Salutary Label: 0, Ground Truth: 2, Influence Score: 101970.9375
Index: 1184, Salutary Label: 1, Ground Truth: 9, Influence Score: 453415.0
Index: 30615, Salutary Label: 2, Ground Truth: 4, Influence Score: 1560417.5
Index: 22328, Salutary Label: 9, Ground Truth: 9, Influence Score: 1478421.25
Index: 21427, Salutary Label: 1, Ground Truth: 9, Influence Score: 3301833.0
Index: 39968, Salutary Label: 9, Ground Truth: 9, Influence Score: 2579497.0
Index: 17261, Salutary Label: 1, Ground Truth: 9, Influence Score: 4798921.0
Index: 2022, Salutary Label: 5, Ground Truth: 3, Influence Score: 1467592.0
Index: 26472, Salutary Label: 5, Ground Truth: 0, Influence Score: 2134392.75
Index: 11174, Salutary Label: 1, Ground Truth: 1, Influence Score: 1887789.0
