Index: 21516, Salutary Label: 6, Ground Truth: 6, Influence Score: 31957.3046875
Index: 8283, Salutary Label: 7, Ground Truth: 7, Influence Score: 1694249.375
Index: 1263, Salutary Label: 4, Ground Truth: 9, Influence Score: 2206132.5
Index: 17911, Salutary Label: 4, Ground Truth: 4, Influence Score: 1640542.75
Index: 14071, Salutary Label: 1, Ground Truth: 9, Influence Score: 1908376.5
Index: 7568, Salutary Label: 6, Ground Truth: 6, Influence Score: 140183.28125
Index: 2128, Salutary Label: 1, Ground Truth: 1, Influence Score: 5710386.0
Index: 37699, Salutary Label: 2, Ground Truth: 7, Influence Score: 1547208.0
Index: 8958, Salutary Label: 7, Ground Truth: 3, Influence Score: 1029881.5
Index: 29598, Salutary Label: 4, Ground Truth: 4, Influence Score: 3723731.0
Index: 9436, Salutary Label: 0, Ground Truth: 0, Influence Score: 4072201.75
Index: 38386, Salutary Label: 4, Ground Truth: 5, Influence Score: 2221751.75
Index: 28890, Salutary Label: 7, Ground Truth: 9, Influence Score: 1220787.5
Index: 5742, Salutary Label: 7, Ground Truth: 7, Influence Score: 1723150.5
Index: 31303, Salutary Label: 7, Ground Truth: 7, Influence Score: 92796.9765625
Index: 11375, Salutary Label: 1, Ground Truth: 1, Influence Score: 5126168.0
Index: 20746, Salutary Label: 4, Ground Truth: 1, Influence Score: 2575425.0
Index: 44552, Salutary Label: 8, Ground Truth: 8, Influence Score: 1964182.25
Index: 44404, Salutary Label: 2, Ground Truth: 3, Influence Score: 3069350.5
Index: 21944, Salutary Label: 1, Ground Truth: 8, Influence Score: 2982157.75
Index: 2600, Salutary Label: 1, Ground Truth: 3, Influence Score: 3735628.25
Index: 303, Salutary Label: 1, Ground Truth: 1, Influence Score: 1335086.875
Index: 23285, Salutary Label: 2, Ground Truth: 4, Influence Score: 7249217.0
Index: 29204, Salutary Label: 0, Ground Truth: 0, Influence Score: 831780.75
Index: 37066, Salutary Label: 0, Ground Truth: 0, Influence Score: 1836302.25
Index: 17667, Salutary Label: 2, Ground Truth: 5, Influence Score: 1244287.125
Index: 3786, Salutary Label: 2, Ground Truth: 7, Influence Score: 3010738.5
Index: 40937, Salutary Label: 1, Ground Truth: 1, Influence Score: 1999715.625
Index: 4978, Salutary Label: 1, Ground Truth: 1, Influence Score: 3802985.25
Index: 11845, Salutary Label: 7, Ground Truth: 7, Influence Score: 24187.38671875
Index: 42203, Salutary Label: 8, Ground Truth: 0, Influence Score: 1948869.0
Index: 44757, Salutary Label: 9, Ground Truth: 9, Influence Score: 1845076.75
Index: 20981, Salutary Label: 2, Ground Truth: 2, Influence Score: 6022333.5
Index: 15791, Salutary Label: 0, Ground Truth: 0, Influence Score: 845934.25
Index: 7733, Salutary Label: 8, Ground Truth: 6, Influence Score: 2985609.5
Index: 42336, Salutary Label: 4, Ground Truth: 4, Influence Score: 1377499.25
Index: 27161, Salutary Label: 2, Ground Truth: 2, Influence Score: 5380339.5
Index: 43228, Salutary Label: 9, Ground Truth: 1, Influence Score: 272483.9375
Index: 14322, Salutary Label: 0, Ground Truth: 0, Influence Score: 2009389.375
Index: 23007, Salutary Label: 7, Ground Truth: 4, Influence Score: 139632.4375
Index: 32133, Salutary Label: 0, Ground Truth: 0, Influence Score: 616431.5625
Index: 20190, Salutary Label: 3, Ground Truth: 3, Influence Score: 39213.21875
Index: 24171, Salutary Label: 1, Ground Truth: 5, Influence Score: 2999235.5
Index: 3900, Salutary Label: 2, Ground Truth: 3, Influence Score: 6686330.0
Index: 15569, Salutary Label: 7, Ground Truth: 7, Influence Score: 85876.953125
Index: 8654, Salutary Label: 1, Ground Truth: 8, Influence Score: 3627755.25
Index: 32581, Salutary Label: 1, Ground Truth: 8, Influence Score: 4421682.0
Index: 33528, Salutary Label: 6, Ground Truth: 6, Influence Score: 663333.6875
Index: 31161, Salutary Label: 7, Ground Truth: 7, Influence Score: 12106.9619140625
Index: 38757, Salutary Label: 1, Ground Truth: 2, Influence Score: 2375722.0
Index: 35524, Salutary Label: 2, Ground Truth: 3, Influence Score: 1786803.25
