Index: 2271, Salutary Label: 1, Ground Truth: 1, Influence Score: 263725.1875
Index: 39684, Salutary Label: 8, Ground Truth: 8, Influence Score: 9956.9765625
Index: 41590, Salutary Label: 5, Ground Truth: 7, Influence Score: 1106230.875
Index: 19251, Salutary Label: 9, Ground Truth: 9, Influence Score: 2904102.25
Index: 43579, Salutary Label: 0, Ground Truth: 0, Influence Score: 48883.22265625
Index: 29343, Salutary Label: 7, Ground Truth: 4, Influence Score: 3198109.5
Index: 36075, Salutary Label: 9, Ground Truth: 4, Influence Score: 982950.5
Index: 21212, Salutary Label: 8, Ground Truth: 8, Influence Score: 442792.0625
Index: 16304, Salutary Label: 7, Ground Truth: 4, Influence Score: 1205960.0
Index: 9828, Salutary Label: 8, Ground Truth: 8, Influence Score: 98406.765625
Index: 10902, Salutary Label: 8, Ground Truth: 8, Influence Score: 1114340.5
Index: 39179, Salutary Label: 9, Ground Truth: 9, Influence Score: 2883274.25
Index: 34086, Salutary Label: 9, Ground Truth: 4, Influence Score: 3069876.5
Index: 12602, Salutary Label: 7, Ground Truth: 5, Influence Score: 2285508.0
Index: 3204, Salutary Label: 7, Ground Truth: 4, Influence Score: 1701004.125
Index: 32427, Salutary Label: 0, Ground Truth: 4, Influence Score: 340025.90625
Index: 5194, Salutary Label: 9, Ground Truth: 9, Influence Score: 7255.20263671875
Index: 34263, Salutary Label: 2, Ground Truth: 2, Influence Score: 56341.68359375
Index: 34356, Salutary Label: 3, Ground Truth: 6, Influence Score: 2243779.5
Index: 8628, Salutary Label: 1, Ground Truth: 1, Influence Score: 12220.5615234375
Index: 7483, Salutary Label: 7, Ground Truth: 7, Influence Score: 2049171.0
Index: 4221, Salutary Label: 5, Ground Truth: 5, Influence Score: 1065730.25
Index: 5476, Salutary Label: 7, Ground Truth: 5, Influence Score: 385063.0
Index: 23049, Salutary Label: 9, Ground Truth: 9, Influence Score: 2622044.5
Index: 18842, Salutary Label: 9, Ground Truth: 9, Influence Score: 12133.9609375
Index: 33199, Salutary Label: 8, Ground Truth: 6, Influence Score: 4479841.0
Index: 12423, Salutary Label: 1, Ground Truth: 1, Influence Score: 644.74609375
Index: 124, Salutary Label: 6, Ground Truth: 6, Influence Score: 683.215087890625
Index: 17143, Salutary Label: 7, Ground Truth: 4, Influence Score: 893929.5
Index: 27051, Salutary Label: 9, Ground Truth: 6, Influence Score: 2060339.0
Index: 25662, Salutary Label: 6, Ground Truth: 6, Influence Score: 59406.14453125
Index: 36647, Salutary Label: 5, Ground Truth: 5, Influence Score: 11520.5625
Index: 17802, Salutary Label: 9, Ground Truth: 9, Influence Score: 872705.125
Index: 5360, Salutary Label: 8, Ground Truth: 0, Influence Score: 2313313.5
Index: 1778, Salutary Label: 9, Ground Truth: 4, Influence Score: 2960113.25
Index: 23869, Salutary Label: 2, Ground Truth: 2, Influence Score: 713.7313232421875
Index: 28132, Salutary Label: 0, Ground Truth: 0, Influence Score: 60303.578125
Index: 37860, Salutary Label: 8, Ground Truth: 9, Influence Score: 1304180.25
Index: 30800, Salutary Label: 9, Ground Truth: 4, Influence Score: 2264378.5
Index: 32124, Salutary Label: 3, Ground Truth: 2, Influence Score: 579737.5625
Index: 26645, Salutary Label: 8, Ground Truth: 8, Influence Score: 2573815.75
Index: 26253, Salutary Label: 0, Ground Truth: 0, Influence Score: 384879.59375
Index: 35022, Salutary Label: 1, Ground Truth: 8, Influence Score: 101795.078125
Index: 21339, Salutary Label: 1, Ground Truth: 1, Influence Score: 19717.884765625
Index: 11873, Salutary Label: 7, Ground Truth: 2, Influence Score: 2115616.25
Index: 17978, Salutary Label: 5, Ground Truth: 5, Influence Score: 1731634.375
Index: 27473, Salutary Label: 1, Ground Truth: 1, Influence Score: 834255.0
Index: 30881, Salutary Label: 2, Ground Truth: 4, Influence Score: 714371.0
Index: 11500, Salutary Label: 4, Ground Truth: 2, Influence Score: 532949.5
Index: 32057, Salutary Label: 9, Ground Truth: 9, Influence Score: 1402215.0
Index: 28920, Salutary Label: 6, Ground Truth: 6, Influence Score: 29059.67578125
Index: 3821, Salutary Label: 7, Ground Truth: 5, Influence Score: 841788.875
Index: 13731, Salutary Label: 7, Ground Truth: 5, Influence Score: 791350.125
Index: 23441, Salutary Label: 8, Ground Truth: 6, Influence Score: 392601.5
Index: 34089, Salutary Label: 2, Ground Truth: 3, Influence Score: 3903534.0
Index: 23927, Salutary Label: 0, Ground Truth: 8, Influence Score: 2649.23486328125
Index: 41641, Salutary Label: 7, Ground Truth: 7, Influence Score: 4180789.25
Index: 41160, Salutary Label: 0, Ground Truth: 2, Influence Score: 30045.62890625
Index: 31760, Salutary Label: 5, Ground Truth: 6, Influence Score: 1257609.0
Index: 3019, Salutary Label: 3, Ground Truth: 3, Influence Score: 485960.75
Index: 27694, Salutary Label: 6, Ground Truth: 6, Influence Score: 11155.0927734375
Index: 8791, Salutary Label: 6, Ground Truth: 3, Influence Score: 385059.875
Index: 2336, Salutary Label: 8, Ground Truth: 8, Influence Score: 189089.59375
Index: 12820, Salutary Label: 6, Ground Truth: 6, Influence Score: 16204.3642578125
Index: 29487, Salutary Label: 9, Ground Truth: 4, Influence Score: 19115.923828125
Index: 21614, Salutary Label: 9, Ground Truth: 7, Influence Score: 3148506.0
Index: 10372, Salutary Label: 9, Ground Truth: 4, Influence Score: 2385427.0
Index: 42369, Salutary Label: 9, Ground Truth: 9, Influence Score: 640151.3125
Index: 5597, Salutary Label: 9, Ground Truth: 4, Influence Score: 2032388.25
Index: 9529, Salutary Label: 8, Ground Truth: 8, Influence Score: 101407.03125
Index: 1519, Salutary Label: 4, Ground Truth: 4, Influence Score: 641454.5
Index: 31567, Salutary Label: 5, Ground Truth: 3, Influence Score: 1161723.25
Index: 26643, Salutary Label: 2, Ground Truth: 3, Influence Score: 1256830.5
Index: 43886, Salutary Label: 9, Ground Truth: 7, Influence Score: 1396001.0
Index: 12591, Salutary Label: 9, Ground Truth: 7, Influence Score: 2271992.5
Index: 41690, Salutary Label: 5, Ground Truth: 7, Influence Score: 27586.357421875
Index: 44129, Salutary Label: 9, Ground Truth: 9, Influence Score: 72305.3984375
Index: 27112, Salutary Label: 7, Ground Truth: 0, Influence Score: 322820.125
Index: 17778, Salutary Label: 1, Ground Truth: 1, Influence Score: 147239.859375
Index: 15137, Salutary Label: 3, Ground Truth: 0, Influence Score: 1857465.5
Index: 37570, Salutary Label: 1, Ground Truth: 1, Influence Score: 21159.1015625
