Index: 14776, Salutary Label: 1, Ground Truth: 1, Influence Score: 4932832.5
Index: 17395, Salutary Label: 8, Ground Truth: 2, Influence Score: 1504320.0
Index: 16789, Salutary Label: 2, Ground Truth: 2, Influence Score: 3026696.25
Index: 32232, Salutary Label: 7, Ground Truth: 3, Influence Score: 1060670.75
Index: 34472, Salutary Label: 4, Ground Truth: 4, Influence Score: 1247952.5
Index: 38226, Salutary Label: 4, Ground Truth: 4, Influence Score: 2161233.5
Index: 21698, Salutary Label: 1, Ground Truth: 1, Influence Score: 8302408.0
Index: 39923, Salutary Label: 4, Ground Truth: 4, Influence Score: 2798499.25
Index: 25371, Salutary Label: 4, Ground Truth: 4, Influence Score: 2396664.0
Index: 29656, Salutary Label: 5, Ground Truth: 3, Influence Score: 790196.6875
Index: 9019, Salutary Label: 5, Ground Truth: 5, Influence Score: 1050170.25
Index: 44665, Salutary Label: 3, Ground Truth: 3, Influence Score: 40190.671875
Index: 25107, Salutary Label: 4, Ground Truth: 4, Influence Score: 2302130.75
Index: 22471, Salutary Label: 1, Ground Truth: 1, Influence Score: 3867.417724609375
Index: 36693, Salutary Label: 7, Ground Truth: 4, Influence Score: 486489.75
Index: 11652, Salutary Label: 4, Ground Truth: 4, Influence Score: 2544285.0
Index: 9631, Salutary Label: 1, Ground Truth: 1, Influence Score: 2229.69091796875
Index: 13559, Salutary Label: 1, Ground Truth: 0, Influence Score: 439687.5
Index: 27976, Salutary Label: 4, Ground Truth: 5, Influence Score: 796674.875
Index: 8868, Salutary Label: 4, Ground Truth: 6, Influence Score: 2511143.5
Index: 5185, Salutary Label: 9, Ground Truth: 9, Influence Score: 481169.03125
Index: 25225, Salutary Label: 8, Ground Truth: 8, Influence Score: 430227.3125
Index: 1019, Salutary Label: 9, Ground Truth: 9, Influence Score: 3210746.0
Index: 3669, Salutary Label: 7, Ground Truth: 7, Influence Score: 16905.34765625
Index: 6896, Salutary Label: 4, Ground Truth: 6, Influence Score: 1651049.5
Index: 44347, Salutary Label: 9, Ground Truth: 7, Influence Score: 1882512.5
Index: 1484, Salutary Label: 9, Ground Truth: 9, Influence Score: 50119.51171875
