Index: 559, Salutary Label: 5, Ground Truth: 0, Influence Score: 912530.5
Index: 11809, Salutary Label: 2, Ground Truth: 2, Influence Score: 165163.8125
Index: 37342, Salutary Label: 5, Ground Truth: 2, Influence Score: 2342775.5
Index: 20824, Salutary Label: 8, Ground Truth: 8, Influence Score: 771654.0
Index: 3555, Salutary Label: 6, Ground Truth: 5, Influence Score: 4554803.5
Index: 1784, Salutary Label: 1, Ground Truth: 1, Influence Score: 114317.328125
Index: 33833, Salutary Label: 3, Ground Truth: 3, Influence Score: 910073.875
Index: 30775, Salutary Label: 9, Ground Truth: 9, Influence Score: 1845745.75
Index: 21803, Salutary Label: 1, Ground Truth: 8, Influence Score: 1671813.875
Index: 26408, Salutary Label: 5, Ground Truth: 3, Influence Score: 4097425.0
Index: 1816, Salutary Label: 9, Ground Truth: 7, Influence Score: 3854701.0
Index: 16277, Salutary Label: 5, Ground Truth: 7, Influence Score: 912829.25
Index: 4184, Salutary Label: 6, Ground Truth: 2, Influence Score: 1105765.25
Index: 21451, Salutary Label: 1, Ground Truth: 1, Influence Score: 874390.75
Index: 3028, Salutary Label: 0, Ground Truth: 0, Influence Score: 488031.0
Index: 7675, Salutary Label: 9, Ground Truth: 4, Influence Score: 2332402.75
Index: 38175, Salutary Label: 6, Ground Truth: 2, Influence Score: 1384116.625
Index: 12035, Salutary Label: 2, Ground Truth: 2, Influence Score: 439086.25
Index: 40090, Salutary Label: 3, Ground Truth: 3, Influence Score: 2321325.5
Index: 38737, Salutary Label: 6, Ground Truth: 6, Influence Score: 1147675.125
Index: 17152, Salutary Label: 5, Ground Truth: 5, Influence Score: 1209319.0
Index: 4540, Salutary Label: 5, Ground Truth: 5, Influence Score: 591059.6875
Index: 37430, Salutary Label: 5, Ground Truth: 5, Influence Score: 322674.5
Index: 2441, Salutary Label: 8, Ground Truth: 8, Influence Score: 143718.796875
Index: 31480, Salutary Label: 9, Ground Truth: 8, Influence Score: 4700906.5
Index: 7105, Salutary Label: 0, Ground Truth: 3, Influence Score: 2861573.5
Index: 33819, Salutary Label: 1, Ground Truth: 1, Influence Score: 814192.5625
Index: 38721, Salutary Label: 3, Ground Truth: 4, Influence Score: 3644629.0
Index: 3936, Salutary Label: 5, Ground Truth: 5, Influence Score: 1762184.625
Index: 41556, Salutary Label: 5, Ground Truth: 2, Influence Score: 682279.875
Index: 13973, Salutary Label: 0, Ground Truth: 0, Influence Score: 167269.859375
Index: 25798, Salutary Label: 5, Ground Truth: 5, Influence Score: 1015037.6875
Index: 35478, Salutary Label: 9, Ground Truth: 9, Influence Score: 1438039.5
Index: 37675, Salutary Label: 9, Ground Truth: 7, Influence Score: 2624266.0
Index: 12084, Salutary Label: 1, Ground Truth: 1, Influence Score: 1310448.875
Index: 5911, Salutary Label: 6, Ground Truth: 5, Influence Score: 1133637.25
Index: 30565, Salutary Label: 9, Ground Truth: 4, Influence Score: 2250246.0
Index: 28004, Salutary Label: 0, Ground Truth: 4, Influence Score: 178653.53125
Index: 32150, Salutary Label: 8, Ground Truth: 8, Influence Score: 403297.53125
Index: 41219, Salutary Label: 0, Ground Truth: 0, Influence Score: 4388656.0
Index: 27614, Salutary Label: 6, Ground Truth: 3, Influence Score: 543003.25
Index: 16967, Salutary Label: 9, Ground Truth: 9, Influence Score: 1551875.75
Index: 22250, Salutary Label: 6, Ground Truth: 6, Influence Score: 1566802.375
Index: 34405, Salutary Label: 1, Ground Truth: 1, Influence Score: 664522.5
Index: 39029, Salutary Label: 3, Ground Truth: 5, Influence Score: 3703324.25
Index: 17116, Salutary Label: 3, Ground Truth: 6, Influence Score: 1564759.25
Index: 24823, Salutary Label: 6, Ground Truth: 6, Influence Score: 2338667.5
Index: 28336, Salutary Label: 6, Ground Truth: 6, Influence Score: 770901.9375
Index: 42818, Salutary Label: 8, Ground Truth: 3, Influence Score: 1387101.5
Index: 5576, Salutary Label: 8, Ground Truth: 1, Influence Score: 2140599.5
Index: 874, Salutary Label: 6, Ground Truth: 4, Influence Score: 885780.1875
Index: 40421, Salutary Label: 8, Ground Truth: 8, Influence Score: 474591.59375
Index: 1726, Salutary Label: 8, Ground Truth: 0, Influence Score: 3929856.5
Index: 4175, Salutary Label: 8, Ground Truth: 4, Influence Score: 315345.625
Index: 1184, Salutary Label: 9, Ground Truth: 9, Influence Score: 867182.375
Index: 1924, Salutary Label: 3, Ground Truth: 3, Influence Score: 1789818.625
Index: 31454, Salutary Label: 3, Ground Truth: 2, Influence Score: 1531614.375
Index: 32050, Salutary Label: 9, Ground Truth: 9, Influence Score: 1829477.25
Index: 36983, Salutary Label: 3, Ground Truth: 0, Influence Score: 333475.125
Index: 14488, Salutary Label: 3, Ground Truth: 4, Influence Score: 2015392.25
Index: 26957, Salutary Label: 3, Ground Truth: 0, Influence Score: 2223678.0
Index: 43445, Salutary Label: 6, Ground Truth: 6, Influence Score: 1395725.5
Index: 7961, Salutary Label: 3, Ground Truth: 4, Influence Score: 1248340.375
Index: 36257, Salutary Label: 0, Ground Truth: 0, Influence Score: 1900.75390625
Index: 26366, Salutary Label: 5, Ground Truth: 7, Influence Score: 4856927.0
Index: 16594, Salutary Label: 5, Ground Truth: 2, Influence Score: 1058030.0
Index: 29165, Salutary Label: 3, Ground Truth: 5, Influence Score: 1287089.0
Index: 44194, Salutary Label: 5, Ground Truth: 6, Influence Score: 2738603.75
Index: 11111, Salutary Label: 1, Ground Truth: 1, Influence Score: 2503114.5
Index: 27672, Salutary Label: 8, Ground Truth: 1, Influence Score: 3214579.0
Index: 21708, Salutary Label: 1, Ground Truth: 1, Influence Score: 1139257.0
Index: 11019, Salutary Label: 9, Ground Truth: 9, Influence Score: 59100.296875
Index: 38375, Salutary Label: 6, Ground Truth: 6, Influence Score: 1204537.25
Index: 38228, Salutary Label: 7, Ground Truth: 4, Influence Score: 302534.46875
