0, 8, 8
1, 7, 7
2, 0, 0
6, 6, 6
10, 1, 0
11, 8, 8
19, 5, 3
21, 8, 8
23, 1, 1
25, 1, 1
29, 7, 4
30, 7, 7
32, 1, 1
33, 8, 8
34, 8, 0
37, 1, 1
39, 5, 5
40, 8, 8
42, 1, 1
47, 0, 0
52, 7, 7
58, 9, 1
59, 5, 5
60, 9, 9
61, 8, 8
62, 7, 7
66, 5, 5
68, 8, 8
70, 9, 9
73, 0, 0
75, 9, 9
77, 1, 1
78, 3, 3
82, 1, 1
88, 6, 6
92, 9, 9
94, 8, 8
98, 4, 4
101, 7, 7
103, 8, 8
104, 9, 9
105, 9, 5
108, 9, 9
109, 7, 7
111, 1, 1
116, 1, 1
117, 4, 4
124, 6, 6
126, 8, 8
136, 0, 0
137, 0, 0
138, 0, 0
145, 0, 0
146, 0, 0
150, 7, 7
155, 9, 9
156, 1, 1
157, 1, 1
167, 1, 1
168, 8, 8
170, 1, 1
171, 1, 1
173, 9, 9
175, 4, 7
176, 1, 1
179, 9, 9
180, 9, 9
181, 9, 9
183, 0, 0
184, 6, 6
187, 8, 8
188, 4, 3
192, 7, 7
193, 1, 4
195, 8, 8
197, 0, 0
198, 1, 1
199, 0, 0
201, 4, 5
203, 7, 4
204, 6, 6
210, 8, 8
211, 8, 8
213, 8, 3
214, 2, 2
219, 8, 8
221, 1, 1
223, 0, 0
226, 1, 9
228, 7, 7
230, 7, 7
231, 7, 7
233, 0, 0
234, 0, 0
236, 5, 5
238, 4, 4
243, 1, 1
244, 9, 9
247, 8, 8
256, 8, 8
257, 1, 1
258, 2, 2
259, 8, 8
261, 7, 7
262, 7, 7
266, 5, 5
268, 0, 0
269, 2, 2
272, 1, 9
274, 1, 1
276, 0, 0
278, 7, 2
281, 8, 8
285, 1, 1
287, 2, 2
292, 2, 2
294, 2, 2
296, 4, 4
298, 8, 8
301, 7, 7
303, 1, 1
305, 6, 6
307, 8, 8
308, 6, 6
313, 8, 8
316, 5, 5
317, 7, 7
318, 7, 7
323, 7, 7
326, 9, 4
327, 5, 5
328, 8, 2
329, 8, 8
332, 8, 9
336, 4, 4
337, 5, 5
339, 2, 2
342, 2, 2
345, 8, 8
347, 5, 5
348, 1, 1
349, 8, 8
351, 7, 7
353, 1, 1
359, 7, 7
361, 1, 1
365, 0, 2
366, 9, 9
370, 1, 1
375, 2, 2
376, 1, 1
377, 1, 1
378, 5, 3
381, 0, 0
382, 6, 6
384, 9, 9
385, 7, 7
387, 8, 8
392, 2, 7
395, 1, 1
397, 0, 0
399, 7, 7
400, 5, 5
401, 7, 7
402, 0, 2
406, 7, 4
407, 1, 1
408, 0, 0
410, 1, 1
412, 5, 5
413, 4, 4
414, 8, 8
416, 5, 5
419, 0, 0
420, 7, 7
423, 6, 6
424, 6, 6
426, 7, 7
427, 9, 9
428, 8, 8
433, 0, 8
434, 0, 0
443, 8, 8
