Index: 9, Salutary Label: 9, Ground Truth: 0, Influence Score: 17213708.0
Index: 19, Salutary Label: 9, Ground Truth: 8, Influence Score: 36514992.0
Index: 21, Salutary Label: 1, Ground Truth: 1, Influence Score: 21164144.0
Index: 37, Salutary Label: 7, Ground Truth: 5, Influence Score: 12737246.0
Index: 42, Salutary Label: 2, Ground Truth: 4, Influence Score: 9993718.0
Index: 59, Salutary Label: 9, Ground Truth: 1, Influence Score: 22248972.0
Index: 69, Salutary Label: 9, Ground Truth: 9, Influence Score: 20873058.0
Index: 79, Salutary Label: 9, Ground Truth: 9, Influence Score: 28817542.0
Index: 84, Salutary Label: 4, Ground Truth: 0, Influence Score: 17474860.0
Index: 99, Salutary Label: 9, Ground Truth: 9, Influence Score: 13341778.0
Index: 102, Salutary Label: 2, Ground Truth: 3, Influence Score: 11250702.0
Index: 118, Salutary Label: 8, Ground Truth: 8, Influence Score: 6444305.5
Index: 122, Salutary Label: 2, Ground Truth: 3, Influence Score: 12117665.0
Index: 132, Salutary Label: 2, Ground Truth: 4, Influence Score: 9107710.0
Index: 149, Salutary Label: 9, Ground Truth: 1, Influence Score: 13422664.0
Index: 157, Salutary Label: 7, Ground Truth: 6, Influence Score: 6672214.5
Index: 168, Salutary Label: 8, Ground Truth: 8, Influence Score: 8099986.5
Index: 178, Salutary Label: 8, Ground Truth: 8, Influence Score: 35948092.0
Index: 187, Salutary Label: 7, Ground Truth: 7, Influence Score: 349807.21875
Index: 191, Salutary Label: 1, Ground Truth: 4, Influence Score: 25426028.0
Index: 201, Salutary Label: 1, Ground Truth: 1, Influence Score: 24178980.0
Index: 217, Salutary Label: 7, Ground Truth: 6, Influence Score: 20906768.0
Index: 228, Salutary Label: 8, Ground Truth: 9, Influence Score: 16931452.0
Index: 235, Salutary Label: 5, Ground Truth: 2, Influence Score: 7436802.5
Index: 247, Salutary Label: 7, Ground Truth: 7, Influence Score: 9622319.0
Index: 254, Salutary Label: 4, Ground Truth: 4, Influence Score: 5170718.5
Index: 264, Salutary Label: 4, Ground Truth: 6, Influence Score: 6487928.0
Index: 271, Salutary Label: 1, Ground Truth: 3, Influence Score: 20160028.0
Index: 284, Salutary Label: 4, Ground Truth: 2, Influence Score: 7365327.0
Index: 298, Salutary Label: 8, Ground Truth: 8, Influence Score: 20691378.0
Index: 309, Salutary Label: 9, Ground Truth: 8, Influence Score: 25972040.0
Index: 314, Salutary Label: 4, Ground Truth: 6, Influence Score: 3486910.0
Index: 328, Salutary Label: 8, Ground Truth: 0, Influence Score: 23122048.0
Index: 339, Salutary Label: 9, Ground Truth: 9, Influence Score: 14528427.0
Index: 344, Salutary Label: 4, Ground Truth: 6, Influence Score: 4419947.0
Index: 351, Salutary Label: 1, Ground Truth: 3, Influence Score: 6488916.0
Index: 369, Salutary Label: 9, Ground Truth: 8, Influence Score: 6755986.0
Index: 378, Salutary Label: 8, Ground Truth: 8, Influence Score: 22080914.0
Index: 381, Salutary Label: 1, Ground Truth: 1, Influence Score: 9914244.0
Index: 395, Salutary Label: 5, Ground Truth: 5, Influence Score: 16033801.0
Index: 409, Salutary Label: 9, Ground Truth: 3, Influence Score: 25354764.0
Index: 412, Salutary Label: 2, Ground Truth: 2, Influence Score: 4255871.0
Index: 428, Salutary Label: 8, Ground Truth: 8, Influence Score: 12029544.0
Index: 431, Salutary Label: 1, Ground Truth: 1, Influence Score: 29988082.0
Index: 445, Salutary Label: 5, Ground Truth: 5, Influence Score: 10003943.0
Index: 457, Salutary Label: 7, Ground Truth: 7, Influence Score: 13960428.0
Index: 467, Salutary Label: 7, Ground Truth: 7, Influence Score: 25969142.0
Index: 475, Salutary Label: 5, Ground Truth: 6, Influence Score: 18098870.0
Index: 481, Salutary Label: 1, Ground Truth: 3, Influence Score: 18775464.0
Index: 497, Salutary Label: 7, Ground Truth: 4, Influence Score: 6164960.0
Index: 509, Salutary Label: 9, Ground Truth: 9, Influence Score: 31243784.0
Index: 519, Salutary Label: 9, Ground Truth: 2, Influence Score: 11799889.0
Index: 521, Salutary Label: 1, Ground Truth: 1, Influence Score: 51708356.0
Index: 531, Salutary Label: 1, Ground Truth: 1, Influence Score: 14367510.0
Index: 549, Salutary Label: 9, Ground Truth: 2, Influence Score: 17002632.0
Index: 558, Salutary Label: 8, Ground Truth: 0, Influence Score: 10961169.0
Index: 567, Salutary Label: 7, Ground Truth: 7, Influence Score: 13021407.0
Index: 571, Salutary Label: 1, Ground Truth: 3, Influence Score: 10225622.0
Index: 584, Salutary Label: 4, Ground Truth: 4, Influence Score: 6968305.5
Index: 591, Salutary Label: 1, Ground Truth: 1, Influence Score: 26593072.0
Index: 609, Salutary Label: 9, Ground Truth: 9, Influence Score: 51370136.0
Index: 612, Salutary Label: 2, Ground Truth: 2, Influence Score: 6629267.0
Index: 625, Salutary Label: 5, Ground Truth: 5, Influence Score: 15108078.0
Index: 639, Salutary Label: 9, Ground Truth: 0, Influence Score: 20794920.0
Index: 641, Salutary Label: 1, Ground Truth: 7, Influence Score: 24720028.0
Index: 651, Salutary Label: 1, Ground Truth: 3, Influence Score: 35852616.0
Index: 669, Salutary Label: 9, Ground Truth: 0, Influence Score: 14042839.0
Index: 672, Salutary Label: 2, Ground Truth: 2, Influence Score: 5901457.5
Index: 684, Salutary Label: 4, Ground Truth: 3, Influence Score: 5237667.5
Index: 692, Salutary Label: 2, Ground Truth: 3, Influence Score: 23283202.0
Index: 707, Salutary Label: 7, Ground Truth: 2, Influence Score: 36546576.0
Index: 711, Salutary Label: 1, Ground Truth: 8, Influence Score: 28054126.0
Index: 729, Salutary Label: 9, Ground Truth: 1, Influence Score: 34433776.0
Index: 738, Salutary Label: 8, Ground Truth: 8, Influence Score: 31589002.0
Index: 749, Salutary Label: 9, Ground Truth: 9, Influence Score: 10486110.0
Index: 752, Salutary Label: 2, Ground Truth: 2, Influence Score: 5652665.5
Index: 768, Salutary Label: 8, Ground Truth: 8, Influence Score: 9356518.0
Index: 779, Salutary Label: 9, Ground Truth: 0, Influence Score: 24764252.0
Index: 789, Salutary Label: 9, Ground Truth: 6, Influence Score: 22407492.0
Index: 799, Salutary Label: 9, Ground Truth: 9, Influence Score: 25435104.0
Index: 802, Salutary Label: 2, Ground Truth: 3, Influence Score: 9163787.0
Index: 815, Salutary Label: 5, Ground Truth: 5, Influence Score: 2402071.5
Index: 825, Salutary Label: 5, Ground Truth: 5, Influence Score: 13006816.0
Index: 835, Salutary Label: 5, Ground Truth: 7, Influence Score: 14673696.0
Index: 841, Salutary Label: 1, Ground Truth: 3, Influence Score: 23293780.0
Index: 858, Salutary Label: 8, Ground Truth: 7, Influence Score: 25364616.0
Index: 861, Salutary Label: 1, Ground Truth: 9, Influence Score: 18210988.0
Index: 871, Salutary Label: 1, Ground Truth: 1, Influence Score: 34968912.0
Index: 889, Salutary Label: 9, Ground Truth: 2, Influence Score: 25504834.0
Index: 899, Salutary Label: 9, Ground Truth: 9, Influence Score: 14552452.0
Index: 902, Salutary Label: 2, Ground Truth: 2, Influence Score: 7035923.0
Index: 919, Salutary Label: 9, Ground Truth: 9, Influence Score: 35168788.0
Index: 928, Salutary Label: 8, Ground Truth: 3, Influence Score: 22362362.0
Index: 938, Salutary Label: 8, Ground Truth: 9, Influence Score: 8076536.0
Index: 942, Salutary Label: 2, Ground Truth: 6, Influence Score: 8045765.5
Index: 958, Salutary Label: 8, Ground Truth: 0, Influence Score: 2423161.0
Index: 961, Salutary Label: 1, Ground Truth: 1, Influence Score: 14982710.0
Index: 979, Salutary Label: 9, Ground Truth: 9, Influence Score: 36410716.0
Index: 985, Salutary Label: 5, Ground Truth: 5, Influence Score: 7130553.0
Index: 991, Salutary Label: 1, Ground Truth: 1, Influence Score: 19318148.0
Index: 1001, Salutary Label: 1, Ground Truth: 5, Influence Score: 2853128.0
Index: 1012, Salutary Label: 2, Ground Truth: 2, Influence Score: 16889956.0
Index: 1021, Salutary Label: 1, Ground Truth: 1, Influence Score: 56295904.0
Index: 1037, Salutary Label: 7, Ground Truth: 7, Influence Score: 8062802.5
Index: 1041, Salutary Label: 1, Ground Truth: 1, Influence Score: 70706608.0
Index: 1051, Salutary Label: 1, Ground Truth: 6, Influence Score: 13915088.0
Index: 1069, Salutary Label: 9, Ground Truth: 3, Influence Score: 33244878.0
Index: 1075, Salutary Label: 5, Ground Truth: 5, Influence Score: 16691498.0
Index: 1088, Salutary Label: 8, Ground Truth: 8, Influence Score: 14213422.0
Index: 1095, Salutary Label: 5, Ground Truth: 5, Influence Score: 18306504.0
Index: 1105, Salutary Label: 5, Ground Truth: 3, Influence Score: 24382328.0
Index: 1118, Salutary Label: 8, Ground Truth: 8, Influence Score: 20841804.0
Index: 1128, Salutary Label: 8, Ground Truth: 3, Influence Score: 8465726.0
Index: 1138, Salutary Label: 8, Ground Truth: 4, Influence Score: 13057450.0
Index: 1141, Salutary Label: 1, Ground Truth: 5, Influence Score: 23962170.0
Index: 1151, Salutary Label: 1, Ground Truth: 2, Influence Score: 8707028.0
Index: 1168, Salutary Label: 8, Ground Truth: 1, Influence Score: 27307298.0
Index: 1177, Salutary Label: 7, Ground Truth: 7, Influence Score: 18119240.0
