Index: 37, Salutary Label: 7, Ground Truth: 7, Influence Score: 6590.900390625
Index: 58, Salutary Label: 8, Ground Truth: 8, Influence Score: 230.7720947265625
Index: 68, Salutary Label: 8, Ground Truth: 8, Influence Score: 79545.4921875
Index: 80, Salutary Label: 0, Ground Truth: 0, Influence Score: 1742242.5
Index: 108, Salutary Label: 8, Ground Truth: 8, Influence Score: 21044.7421875
Index: 148, Salutary Label: 8, Ground Truth: 8, Influence Score: 7883.4765625
Index: 160, Salutary Label: 0, Ground Truth: 0, Influence Score: 159568.5625
Index: 170, Salutary Label: 0, Ground Truth: 0, Influence Score: 35954.5546875
Index: 219, Salutary Label: 9, Ground Truth: 9, Influence Score: 23556.64453125
Index: 247, Salutary Label: 7, Ground Truth: 7, Influence Score: 99.05690002441406
Index: 279, Salutary Label: 9, Ground Truth: 9, Influence Score: 3689.3984375
Index: 309, Salutary Label: 9, Ground Truth: 9, Influence Score: 792368.0625
Index: 316, Salutary Label: 6, Ground Truth: 6, Influence Score: 601.4088134765625
Index: 351, Salutary Label: 1, Ground Truth: 1, Influence Score: 3210.4326171875
Index: 361, Salutary Label: 1, Ground Truth: 1, Influence Score: 99.97540283203125
Index: 398, Salutary Label: 8, Ground Truth: 8, Influence Score: 7009.36962890625
Index: 467, Salutary Label: 7, Ground Truth: 7, Influence Score: 2160.376708984375
Index: 479, Salutary Label: 9, Ground Truth: 9, Influence Score: 21167.8359375
Index: 491, Salutary Label: 1, Ground Truth: 1, Influence Score: 1.0337085723876953
Index: 518, Salutary Label: 8, Ground Truth: 8, Influence Score: 107.72119140625
Index: 539, Salutary Label: 9, Ground Truth: 9, Influence Score: 188652.1875
Index: 570, Salutary Label: 0, Ground Truth: 0, Influence Score: 1956.1854248046875
Index: 608, Salutary Label: 8, Ground Truth: 8, Influence Score: 1305.513671875
Index: 659, Salutary Label: 9, Ground Truth: 9, Influence Score: 13864.43359375
Index: 661, Salutary Label: 1, Ground Truth: 9, Influence Score: 417.3056640625
Index: 670, Salutary Label: 0, Ground Truth: 0, Influence Score: 4183.833984375
Index: 701, Salutary Label: 1, Ground Truth: 1, Influence Score: 212.7093505859375
Index: 785, Salutary Label: 5, Ground Truth: 5, Influence Score: 79.78290557861328
Index: 797, Salutary Label: 7, Ground Truth: 7, Influence Score: 38138.484375
Index: 834, Salutary Label: 4, Ground Truth: 4, Influence Score: 17603.0234375
Index: 849, Salutary Label: 9, Ground Truth: 0, Influence Score: 1844785.25
Index: 855, Salutary Label: 5, Ground Truth: 5, Influence Score: 62.205013275146484
Index: 864, Salutary Label: 4, Ground Truth: 4, Influence Score: 184113.859375
Index: 870, Salutary Label: 0, Ground Truth: 0, Influence Score: 439699.5
Index: 887, Salutary Label: 7, Ground Truth: 7, Influence Score: 11401.2744140625
