Index: 5, Salutary Label: 5, Ground Truth: 5, Influence Score: 1130309.875
Index: 21, Salutary Label: 1, Ground Truth: 1, Influence Score: 290509.40625
Index: 44, Salutary Label: 4, Ground Truth: 4, Influence Score: 435095.9375
Index: 89, Salutary Label: 9, Ground Truth: 9, Influence Score: 564565.75
Index: 99, Salutary Label: 9, Ground Truth: 9, Influence Score: 721970.4375
Index: 226, Salutary Label: 6, Ground Truth: 3, Influence Score: 611156.6875
Index: 250, Salutary Label: 0, Ground Truth: 0, Influence Score: 1568323.125
Index: 349, Salutary Label: 9, Ground Truth: 9, Influence Score: 424491.34375
Index: 353, Salutary Label: 3, Ground Truth: 5, Influence Score: 972077.1875
Index: 449, Salutary Label: 9, Ground Truth: 9, Influence Score: 336089.1875
Index: 466, Salutary Label: 6, Ground Truth: 6, Influence Score: 1948334.125
Index: 489, Salutary Label: 9, Ground Truth: 9, Influence Score: 609360.4375
Index: 641, Salutary Label: 1, Ground Truth: 1, Influence Score: 4121.6591796875
Index: 725, Salutary Label: 5, Ground Truth: 5, Influence Score: 999.8570556640625
Index: 805, Salutary Label: 5, Ground Truth: 5, Influence Score: 2242.895751953125
Index: 945, Salutary Label: 5, Ground Truth: 5, Influence Score: 24.60138702392578
Index: 992, Salutary Label: 2, Ground Truth: 2, Influence Score: 1385709.25
Index: 1052, Salutary Label: 2, Ground Truth: 2, Influence Score: 59886.65234375
Index: 1079, Salutary Label: 9, Ground Truth: 9, Influence Score: 75414.625
Index: 1095, Salutary Label: 5, Ground Truth: 5, Influence Score: 6230.3271484375
Index: 1105, Salutary Label: 5, Ground Truth: 5, Influence Score: 13.00768756866455
Index: 1119, Salutary Label: 9, Ground Truth: 3, Influence Score: 449818.0
Index: 1129, Salutary Label: 9, Ground Truth: 4, Influence Score: 1075482.5
Index: 1144, Salutary Label: 4, Ground Truth: 4, Influence Score: 1278.543701171875
Index: 1161, Salutary Label: 1, Ground Truth: 1, Influence Score: 5064.5888671875
Index: 1235, Salutary Label: 5, Ground Truth: 5, Influence Score: 220974.703125
Index: 1245, Salutary Label: 5, Ground Truth: 5, Influence Score: 42.32994842529297
Index: 1251, Salutary Label: 1, Ground Truth: 1, Influence Score: 8519.912109375
Index: 1265, Salutary Label: 5, Ground Truth: 5, Influence Score: 6450.27490234375
Index: 1315, Salutary Label: 5, Ground Truth: 5, Influence Score: 289.9334716796875
Index: 1335, Salutary Label: 5, Ground Truth: 5, Influence Score: 1707619.75
Index: 1367, Salutary Label: 7, Ground Truth: 5, Influence Score: 1433154.25
Index: 1396, Salutary Label: 6, Ground Truth: 6, Influence Score: 1704944.5
Index: 1426, Salutary Label: 6, Ground Truth: 6, Influence Score: 56077.1640625
Index: 1461, Salutary Label: 1, Ground Truth: 1, Influence Score: 659.3750610351562
Index: 1485, Salutary Label: 5, Ground Truth: 5, Influence Score: 170617.15625
