Index: 15, Salutary Label: 5, Ground Truth: 5, Influence Score: 1314685.375
Index: 22, Salutary Label: 2, Ground Truth: 2, Influence Score: 211797.59375
Index: 35, Salutary Label: 5, Ground Truth: 5, Influence Score: 1795939.0
Index: 40, Salutary Label: 0, Ground Truth: 0, Influence Score: 91513.2734375
Index: 57, Salutary Label: 7, Ground Truth: 7, Influence Score: 8604.3779296875
Index: 89, Salutary Label: 9, Ground Truth: 9, Influence Score: 7668.17138671875
Index: 98, Salutary Label: 8, Ground Truth: 8, Influence Score: -6.156278686830774e-06
Index: 118, Salutary Label: 8, Ground Truth: 8, Influence Score: 16.348163604736328
Index: 141, Salutary Label: 1, Ground Truth: 1, Influence Score: 186545.046875
Index: 151, Salutary Label: 1, Ground Truth: 8, Influence Score: 361304.0
Index: 188, Salutary Label: 8, Ground Truth: 8, Influence Score: 0.7748069763183594
Index: 190, Salutary Label: 0, Ground Truth: 0, Influence Score: 1452.0926513671875
Index: 231, Salutary Label: 1, Ground Truth: 1, Influence Score: 18.988422393798828
Index: 257, Salutary Label: 7, Ground Truth: 7, Influence Score: 42378.3984375
Index: 267, Salutary Label: 7, Ground Truth: 7, Influence Score: 2397.002197265625
Index: 278, Salutary Label: 8, Ground Truth: 8, Influence Score: 7.136436462402344
Index: 292, Salutary Label: 2, Ground Truth: 2, Influence Score: 674.6263427734375
Index: 330, Salutary Label: 0, Ground Truth: 3, Influence Score: 57575.84375
Index: 347, Salutary Label: 7, Ground Truth: 4, Influence Score: 335201.15625
Index: 366, Salutary Label: 6, Ground Truth: 5, Influence Score: 1810288.125
Index: 412, Salutary Label: 2, Ground Truth: 2, Influence Score: 1674.462158203125
Index: 439, Salutary Label: 9, Ground Truth: 9, Influence Score: 36141.453125
Index: 447, Salutary Label: 7, Ground Truth: 7, Influence Score: 9524.2158203125
Index: 457, Salutary Label: 7, Ground Truth: 7, Influence Score: 16.242408752441406
Index: 479, Salutary Label: 9, Ground Truth: 8, Influence Score: 1084554.5
Index: 480, Salutary Label: 0, Ground Truth: 0, Influence Score: 2.155088424682617
Index: 551, Salutary Label: 1, Ground Truth: 9, Influence Score: 490180.75
Index: 568, Salutary Label: 8, Ground Truth: 8, Influence Score: 0.08909590542316437
Index: 581, Salutary Label: 1, Ground Truth: 0, Influence Score: 13899.94140625
Index: 627, Salutary Label: 7, Ground Truth: 7, Influence Score: 455.19769287109375
Index: 639, Salutary Label: 9, Ground Truth: 9, Influence Score: 18227.66015625
Index: 641, Salutary Label: 1, Ground Truth: 1, Influence Score: 2244.579833984375
Index: 661, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.22072041034698486
Index: 676, Salutary Label: 6, Ground Truth: 8, Influence Score: 1681246.0
Index: 681, Salutary Label: 1, Ground Truth: 9, Influence Score: 229596.5
Index: 707, Salutary Label: 7, Ground Truth: 7, Influence Score: 760.738525390625
Index: 729, Salutary Label: 9, Ground Truth: 1, Influence Score: 311131.5
Index: 740, Salutary Label: 0, Ground Truth: 0, Influence Score: 146.70608520507812
Index: 770, Salutary Label: 0, Ground Truth: 0, Influence Score: 257061.8125
Index: 780, Salutary Label: 0, Ground Truth: 0, Influence Score: 57618.171875
Index: 804, Salutary Label: 4, Ground Truth: 7, Influence Score: 1088857.875
Index: 818, Salutary Label: 8, Ground Truth: 8, Influence Score: 45.307716369628906
Index: 859, Salutary Label: 9, Ground Truth: 9, Influence Score: 758.9540405273438
Index: 878, Salutary Label: 8, Ground Truth: 8, Influence Score: 37.59184265136719
Index: 880, Salutary Label: 0, Ground Truth: 0, Influence Score: 2.2346816062927246
Index: 964, Salutary Label: 4, Ground Truth: 4, Influence Score: 147119.0
Index: 974, Salutary Label: 4, Ground Truth: 4, Influence Score: 1261014.75
Index: 999, Salutary Label: 9, Ground Truth: 9, Influence Score: 11906.796875
Index: 1019, Salutary Label: 9, Ground Truth: 9, Influence Score: 520864.4375
Index: 1029, Salutary Label: 9, Ground Truth: 9, Influence Score: 352.31707763671875
Index: 1036, Salutary Label: 6, Ground Truth: 3, Influence Score: 153366.3125
Index: 1048, Salutary Label: 8, Ground Truth: 8, Influence Score: 22.434898376464844
Index: 1051, Salutary Label: 1, Ground Truth: 1, Influence Score: 25008.607421875
Index: 1069, Salutary Label: 9, Ground Truth: 9, Influence Score: 144750.3125
Index: 1111, Salutary Label: 1, Ground Truth: 1, Influence Score: 350515.3125
Index: 1124, Salutary Label: 4, Ground Truth: 4, Influence Score: 128203.8359375
Index: 1145, Salutary Label: 5, Ground Truth: 5, Influence Score: 653.904541015625
Index: 1179, Salutary Label: 9, Ground Truth: 9, Influence Score: 203922.1875
Index: 1227, Salutary Label: 7, Ground Truth: 7, Influence Score: 446.904296875
Index: 1235, Salutary Label: 5, Ground Truth: 5, Influence Score: 263709.0625
Index: 1251, Salutary Label: 1, Ground Truth: 1, Influence Score: 486.36932373046875
Index: 1260, Salutary Label: 0, Ground Truth: 0, Influence Score: 198707.6875
Index: 1271, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.3757016658782959
Index: 1309, Salutary Label: 9, Ground Truth: 9, Influence Score: 619.1853637695312
Index: 1325, Salutary Label: 5, Ground Truth: 5, Influence Score: 25941.033203125
Index: 1341, Salutary Label: 1, Ground Truth: 1, Influence Score: 629.8316650390625
Index: 1379, Salutary Label: 9, Ground Truth: 9, Influence Score: 15.587956428527832
Index: 1397, Salutary Label: 7, Ground Truth: 2, Influence Score: 991236.625
Index: 1411, Salutary Label: 1, Ground Truth: 1, Influence Score: 73061.078125
Index: 1420, Salutary Label: 0, Ground Truth: 0, Influence Score: 4601.1943359375
Index: 1431, Salutary Label: 1, Ground Truth: 1, Influence Score: 8926.3984375
Index: 1447, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.29552939534187317
Index: 1452, Salutary Label: 2, Ground Truth: 2, Influence Score: 2253.1953125
Index: 1484, Salutary Label: 4, Ground Truth: 4, Influence Score: 67300.6953125
Index: 1504, Salutary Label: 4, Ground Truth: 5, Influence Score: 588066.875
Index: 1537, Salutary Label: 7, Ground Truth: 7, Influence Score: 1055602.875
Index: 1541, Salutary Label: 1, Ground Truth: 1, Influence Score: 559373.4375
Index: 1562, Salutary Label: 2, Ground Truth: 2, Influence Score: 38.922061920166016
Index: 1609, Salutary Label: 9, Ground Truth: 9, Influence Score: 4981.537109375
Index: 1610, Salutary Label: 0, Ground Truth: 0, Influence Score: 73.4660415649414
Index: 1624, Salutary Label: 4, Ground Truth: 4, Influence Score: 168203.34375
Index: 1651, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.06763851642608643
Index: 1661, Salutary Label: 1, Ground Truth: 9, Influence Score: 2783.544677734375
Index: 1689, Salutary Label: 9, Ground Truth: 9, Influence Score: 52779.52734375
Index: 1697, Salutary Label: 7, Ground Truth: 5, Influence Score: 1675.572021484375
Index: 1701, Salutary Label: 1, Ground Truth: 1, Influence Score: 13308.875
Index: 1715, Salutary Label: 5, Ground Truth: 5, Influence Score: 301200.90625
Index: 1726, Salutary Label: 6, Ground Truth: 6, Influence Score: 1260267.625
