Index: 8, Salutary Label: 8, Ground Truth: 8, Influence Score: 7156582.0
Index: 16, Salutary Label: 6, Ground Truth: 7, Influence Score: 21864808.0
Index: 22, Salutary Label: 2, Ground Truth: 4, Influence Score: 6798502.5
Index: 37, Salutary Label: 7, Ground Truth: 9, Influence Score: 43977216.0
Index: 46, Salutary Label: 6, Ground Truth: 6, Influence Score: 49370312.0
Index: 54, Salutary Label: 4, Ground Truth: 4, Influence Score: 12832497.0
Index: 66, Salutary Label: 6, Ground Truth: 6, Influence Score: 33153478.0
Index: 74, Salutary Label: 4, Ground Truth: 9, Influence Score: 12383452.0
Index: 86, Salutary Label: 6, Ground Truth: 3, Influence Score: 16236297.0
Index: 96, Salutary Label: 6, Ground Truth: 6, Influence Score: 14189877.0
Index: 106, Salutary Label: 6, Ground Truth: 1, Influence Score: 11502913.0
Index: 111, Salutary Label: 1, Ground Truth: 1, Influence Score: 15717263.0
Index: 121, Salutary Label: 1, Ground Truth: 1, Influence Score: 5864024.0
Index: 138, Salutary Label: 8, Ground Truth: 8, Influence Score: 4743693.0
Index: 147, Salutary Label: 7, Ground Truth: 4, Influence Score: 26161.5
Index: 156, Salutary Label: 6, Ground Truth: 0, Influence Score: 10271146.0
Index: 164, Salutary Label: 4, Ground Truth: 5, Influence Score: 3493978.75
Index: 177, Salutary Label: 7, Ground Truth: 7, Influence Score: 27.457162857055664
Index: 187, Salutary Label: 7, Ground Truth: 2, Influence Score: 6971290.0
Index: 192, Salutary Label: 2, Ground Truth: 9, Influence Score: 10362564.0
Index: 200, Salutary Label: 0, Ground Truth: 1, Influence Score: 2035774.875
Index: 218, Salutary Label: 8, Ground Truth: 8, Influence Score: 452903.15625
Index: 226, Salutary Label: 6, Ground Truth: 9, Influence Score: 7407096.0
Index: 235, Salutary Label: 5, Ground Truth: 5, Influence Score: 2462426.0
Index: 240, Salutary Label: 0, Ground Truth: 9, Influence Score: 19562158.0
Index: 254, Salutary Label: 4, Ground Truth: 4, Influence Score: 10447938.0
Index: 262, Salutary Label: 2, Ground Truth: 4, Influence Score: 10702692.0
Index: 274, Salutary Label: 4, Ground Truth: 4, Influence Score: 13205117.0
Index: 282, Salutary Label: 2, Ground Truth: 1, Influence Score: 13857274.0
Index: 294, Salutary Label: 4, Ground Truth: 1, Influence Score: 10067867.0
Index: 301, Salutary Label: 1, Ground Truth: 1, Influence Score: 16501104.0
Index: 317, Salutary Label: 7, Ground Truth: 7, Influence Score: 25.970382690429688
Index: 324, Salutary Label: 4, Ground Truth: 4, Influence Score: 8527424.0
Index: 332, Salutary Label: 2, Ground Truth: 5, Influence Score: 23987962.0
Index: 345, Salutary Label: 5, Ground Truth: 3, Influence Score: 96809.96875
Index: 352, Salutary Label: 2, Ground Truth: 3, Influence Score: 12528962.0
Index: 366, Salutary Label: 6, Ground Truth: 5, Influence Score: 28652918.0
Index: 371, Salutary Label: 1, Ground Truth: 1, Influence Score: 211017.703125
Index: 384, Salutary Label: 4, Ground Truth: 4, Influence Score: 1866136.0
Index: 397, Salutary Label: 7, Ground Truth: 9, Influence Score: 4615104.0
Index: 408, Salutary Label: 8, Ground Truth: 8, Influence Score: 11148134.0
Index: 412, Salutary Label: 2, Ground Truth: 7, Influence Score: 4940311.5
Index: 422, Salutary Label: 2, Ground Truth: 2, Influence Score: 16414486.0
Index: 433, Salutary Label: 3, Ground Truth: 5, Influence Score: 1822174.875
Index: 444, Salutary Label: 4, Ground Truth: 4, Influence Score: 11352336.0
Index: 457, Salutary Label: 7, Ground Truth: 5, Influence Score: 78824.5234375
Index: 460, Salutary Label: 0, Ground Truth: 0, Influence Score: 6896558.0
Index: 474, Salutary Label: 4, Ground Truth: 7, Influence Score: 8871998.0
Index: 486, Salutary Label: 6, Ground Truth: 2, Influence Score: 7834831.0
Index: 493, Salutary Label: 3, Ground Truth: 5, Influence Score: 33958928.0
Index: 501, Salutary Label: 1, Ground Truth: 1, Influence Score: 39305.36328125
Index: 516, Salutary Label: 6, Ground Truth: 6, Influence Score: 46790096.0
Index: 520, Salutary Label: 0, Ground Truth: 2, Influence Score: 13045314.0
Index: 532, Salutary Label: 2, Ground Truth: 3, Influence Score: 14091988.0
Index: 540, Salutary Label: 0, Ground Truth: 9, Influence Score: 17413114.0
Index: 554, Salutary Label: 4, Ground Truth: 4, Influence Score: 8049885.0
Index: 564, Salutary Label: 4, Ground Truth: 2, Influence Score: 5466311.0
Index: 576, Salutary Label: 6, Ground Truth: 4, Influence Score: 22158950.0
Index: 583, Salutary Label: 3, Ground Truth: 3, Influence Score: 9086883.0
Index: 597, Salutary Label: 7, Ground Truth: 7, Influence Score: 734.195068359375
Index: 608, Salutary Label: 8, Ground Truth: 9, Influence Score: 13870982.0
Index: 616, Salutary Label: 6, Ground Truth: 2, Influence Score: 23475004.0
Index: 626, Salutary Label: 6, Ground Truth: 3, Influence Score: 10508445.0
Index: 636, Salutary Label: 6, Ground Truth: 6, Influence Score: 22904526.0
