0, 8, 8
1, 7, 7
2, 0, 0
3, 4, 4
4, 2, 2
5, 1, 1
6, 0, 6
7, 5, 5
8, 7, 7
9, 2, 2
10, 1, 0
11, 8, 8
12, 5, 5
13, 6, 5
14, 4, 2
15, 6, 2
16, 8, 8
17, 6, 6
18, 6, 6
19, 5, 3
20, 8, 9
21, 8, 8
22, 6, 4
23, 1, 1
24, 5, 5
25, 1, 1
26, 7, 7
27, 5, 5
28, 3, 3
29, 7, 4
30, 7, 7
31, 7, 2
32, 1, 1
33, 8, 8
34, 8, 0
35, 4, 4
36, 5, 3
37, 1, 1
38, 0, 0
39, 5, 5
40, 8, 8
41, 5, 4
42, 1, 1
43, 3, 3
44, 2, 0
45, 1, 1
46, 3, 4
47, 0, 0
48, 6, 3
49, 7, 7
50, 3, 4
51, 8, 8
52, 7, 7
53, 2, 6
54, 5, 3
55, 2, 4
56, 6, 6
57, 6, 6
58, 9, 1
59, 5, 5
60, 9, 9
61, 8, 8
62, 7, 7
63, 2, 2
64, 9, 0
65, 2, 2
66, 1, 5
67, 7, 7
68, 8, 8
69, 1, 1
70, 9, 9
71, 2, 2
72, 2, 2
73, 0, 0
74, 9, 9
75, 0, 9
76, 6, 6
77, 1, 1
78, 2, 3
79, 6, 6
80, 3, 6
81, 2, 6
82, 1, 1
83, 2, 0
84, 5, 5
85, 8, 3
86, 3, 6
87, 8, 3
88, 6, 6
89, 0, 9
90, 9, 4
91, 8, 8
92, 9, 9
93, 6, 6
94, 8, 8
95, 6, 4
96, 2, 4
97, 6, 6
98, 7, 4
99, 5, 3
100, 5, 3
101, 7, 7
102, 6, 6
103, 8, 8
104, 9, 9
105, 9, 5
106, 9, 1
107, 4, 3
108, 9, 9
109, 7, 7
110, 9, 3
111, 1, 1
112, 1, 1
113, 2, 2
114, 0, 0
115, 8, 5
116, 1, 1
117, 7, 4
118, 3, 3
119, 2, 0
120, 2, 3
121, 2, 4
122, 3, 6
123, 9, 9
124, 6, 6
125, 2, 3
126, 8, 8
127, 1, 2
128, 3, 3
129, 9, 9
130, 5, 5
131, 8, 3
132, 5, 5
133, 4, 4
134, 2, 2
135, 0, 4
136, 0, 0
137, 0, 0
138, 0, 0
139, 8, 0
140, 8, 2
141, 7, 7
142, 3, 4
143, 2, 3
144, 7, 7
145, 0, 0
146, 0, 0
147, 6, 3
148, 2, 5
149, 7, 3
150, 7, 7
151, 3, 5
152, 8, 0
153, 7, 0
154, 8, 8
155, 9, 9
156, 1, 1
157, 1, 1
158, 0, 3
159, 5, 2
160, 8, 0
161, 3, 6
162, 6, 5
163, 8, 8
164, 7, 4
165, 5, 5
166, 3, 2
167, 8, 1
168, 8, 8
169, 0, 8
170, 1, 1
171, 1, 1
172, 5, 0
173, 9, 9
174, 3, 6
175, 6, 7
176, 1, 1
177, 0, 9
178, 9, 7
179, 9, 9
180, 9, 9
181, 9, 9
182, 0, 9
